2014	696	Tex. A&M-Kingsville
2014	30088	Tex. Permian Basin
2014	536	Tex.-Pan American
2014	703	Texas
2014	697	Texas A&M
2014	505260	Texas Col.
2014	1400	Texas Lutheran
2014	699	Texas Southern
2014	670	Texas St.
2014	700	Texas Tech
2014	1401	Texas Wesleyan
2014	701	Texas Woman's
2014	702	Texas-Arlington
2014	23121	Texas-Dallas
2014	506226	Texas-Tyler
2014	30028	Texas-Tyler
2014	707	Thiel
2014	2758	Thomas (ME)
2014	1402	Thomas More
2014	1403	Tiffin
2014	709	Toledo
2014	505310	Tougaloo
2014	711	Towson
2014	28749	Transylvania
2014	30002	Trevecca Nazarene
2014	505355	Trine
2014	30037	Trine
2014	713	Trinity (CT)
2014	505340	Trinity (IL)
2014	715	Trinity (TX)
2014	23413	Trinity Washington
2014	716	Troy
2014	499	Truman
2014	717	Tufts
2014	718	Tulane
2014	719	Tulsa
2014	12830	Tusculum
2014	720	Tuskegee
2014	1255	U New England
2014	9	UAB
2014	32	UALR
2014	108	UC Davis
2014	109	UC Irvine
2014	111	UC Riverside
2014	112	UC San Diego
2014	104	UC Santa Barbara
2014	113	UC Santa Cruz
2014	9754	UC-Colo. Springs
2014	128	UCF
2014	110	UCLA
2014	164	UConn
2014	401	UMass Boston
2014	656	UMass Dartmouth
2014	368	UMass Lowell
2014	391	UMBC
2014	393	UMES
2014	2707	UMKC
2014	456	UNC Asheville
2014	459	UNC Greensboro
2014	537	UNC Pembroke
2014	460	UNCW
2014	504	UNI
2014	506105	Union (KY)
2014	727	Union (NY)
2014	505405	Union (TN)
2014	30153	Union (TN)
2014	465	UNLV
2014	728	Upper Iowa
2014	506217	Upsala
2014	30104	Urbana
2014	730	Ursinus
2014	30140	Ursuline
2014	10411	USC Upstate
2014	28594	USciences
2014	695	UT Martin
2014	732	Utah
2014	731	Utah St.
2014	30024	Utah Valley
2014	704	UTEP
2014	733	Utica
2014	706	UTSA
2014	30181	UVa-Wise
2014	745	Va. Wesleyan
2014	734	Valdosta St.
2014	506055	Valley City St.
2014	30166	Valley Forge
2014	735	Valparaiso
2014	736	Vanderbilt
2014	737	Vassar
2014	740	VCU
2014	738	Vermont
2014	739	Villanova
2014	746	Virginia
2014	743	Virginia St.
2014	742	Virginia Tech
2014	744	Virginia Union
2014	741	VMI
2014	747	Wabash
2014	748	Wagner
2014	749	Wake Forest
2014	30141	Walsh
2014	750	Wartburg
2014	751	Wash. & Jeff.
2014	752	Wash. & Lee
2014	2814	Washburn
2014	756	Washington
2014	1029	Washington Adventist
2014	753	Washington Col.
2014	754	Washington St.
2014	755	Washington-St. Louis
2014	505610	Wayland Baptist
2014	757	Wayne St. (MI)
2014	1433	Wayne St. (NE)
2014	1434	Waynesburg
2014	505630	Webb Inst.
2014	758	Weber St.
2014	759	Webster
2014	760	Wellesley
2014	761	Wells
2014	762	Wentworth
2014	763	Wesley
2014	764	Wesleyan (CT)
2014	14718	Wesleyan (GA)
2014	358	West Ala.
2014	765	West Chester
2014	11740	West Florida
2014	766	West Ga.
2014	1438	West Liberty
2014	767	West Tex. A&M
2014	14901	West Va. Tech
2014	9630	West Va. Wesleyan
2014	768	West Virginia
2014	1439	West Virginia St.
2014	769	Western Caro.
2014	770	Western Conn. St.
2014	771	Western Ill.
2014	772	Western Ky.
2014	774	Western Mich.
2014	1445	Western N.M.
2014	775	Western New Eng.
2014	1446	Western Ore.
2014	2759	Western St.
2014	1448	Western Wash.
2014	777	Westfield St.
2014	505184	Westmar
2014	1450	Westminster (MO)
2014	1451	Westminster (PA)
2014	506139	Westminster (UT)
2014	505775	Westmont
2014	778	Wheaton (IL)
2014	779	Wheaton (MA)
2014	12799	Wheeling Jesuit
2014	8896	Wheelock
2014	780	Whitman
2014	781	Whittier
2014	1454	Whitworth
2014	782	Wichita St.
2014	783	Widener
2014	505825	Wilberforce
2014	500077	Wiley
2014	784	Wilkes
2014	785	Willamette
2014	786	William & Mary
2014	505850	William Carey
2014	506290	William Jessup
2014	30120	William Jewell
2014	17094	William Peace
2014	788	William Penn
2014	30073	William Smith
2014	789	Williams
2014	1460	Wilmington (DE)
2014	1461	Wilmington (OH)
2014	12973	Wilson
2014	1462	Wingate
2014	790	Winona St.
2014	791	Winston-Salem
2014	792	Winthrop
2014	8911	Wis. Lutheran
2014	793	Wis.-Eau Claire
2014	795	Wis.-La Crosse
2014	798	Wis.-Oshkosh
2014	799	Wis.-Parkside
2014	800	Wis.-Platteville
2014	801	Wis.-River Falls
2014	802	Wis.-Stevens Point
2014	803	Wis.-Stout
2014	804	Wis.-Superior
2014	805	Wis.-Whitewater
2014	796	Wisconsin
2014	806	Wittenberg
2014	787	Wm. Paterson
2014	2915	Wofford
2014	807	Wooster
2014	809	Worcester St.
2014	808	WPI
2014	810	Wright St.
2014	811	Wyoming
2014	812	Xavier
2014	813	Yale
2014	506249	Yankton
2014	814	Yeshiva
2014	2730	York (NY)
2014	815	York (PA)
2014	30154	Young Harris
2014	817	Youngstown St.
