pitcher_id,catcher_id,count,balls,called_strikes
1201377,1103654,2-1,4,1
1082632,1437247,1-0,8,0
1652725,1652734,2-0,1,0
1080806,1301315,1-0,3,0
999684,999686,0-2,0,7
1645107,1531965,3-2,22,10
1322644,1091245,3-2,12,3
1654909,1654914,0-2,0,20
1108535,1108529,1-0,5,0
1208048,1530057,1-2,5,8
1432937,1670907,2-2,22,12
1429202,1330324,1-2,28,25
1439267,1439252,3-2,70,22
1532812,1425768,3-1,31,4
1208400,1208384,2-1,12,6
1104265,990525,3-1,6,0
1310206,1310199,3-2,46,21
1434879,1434867,0-2,0,5
1643586,1531817,3-1,8,2
1310527,994132,3-0,8,0
1534755,1429999,3-2,80,34
1433120,1547380,3-2,20,6
1527843,1527851,1-1,18,11
1324442,1445395,0-2,0,7
1549778,1212653,1-0,3,0
1212276,1330011,1-1,10,8
1309800,1422602,1-1,7,2
1320454,1214039,0-1,0,9
980144,1324841,2-2,26,17
1217757,1330757,1-2,3,3
1304033,1304034,2-2,2,2
1428520,1318062,2-2,8,4
1546943,1304578,2-2,20,12
1103481,1203495,3-2,43,13
1200373,1217511,2-0,4,0
1442133,1442138,1-2,1,2
1650543,1540279,1-1,2,1
1213924,1531647,3-2,21,7
1212276,1330005,2-0,2,0
1109828,1196927,2-1,10,3
1310366,1310351,3-2,12,6
1653681,1545681,3-2,24,9
1539752,1433491,1-2,1,2
1637001,1526604,1-0,13,0
1312896,1218098,1-2,26,32
1214321,1098810,3-0,8,0
1306380,1539547,1-0,8,0
1324442,1445395,3-2,20,7
1646384,1434593,2-1,2,1
1312640,1659304,2-2,24,11
1526102,1319403,2-1,12,3
1312550,1213704,1-2,3,4
1310206,1310199,0-2,0,9
1434879,1434867,3-2,31,13
1439267,1439252,0-2,0,5
1535538,1535548,3-0,20,0
1421141,1421148,1-0,8,0
1434048,1321864,3-1,57,13
1534755,1429999,0-2,0,32
1433120,1547380,0-2,0,2
1542606,1321749,1-0,2,0
1535230,1432968,2-2,2,1
1320839,1437409,1-0,3,0
1653681,1545681,0-2,0,3
1310366,1310351,0-2,0,3
1438906,1302575,3-1,12,3
1301270,1301272,1-2,12,14
1090808,1437120,1-2,5,7
1210516,1210510,2-1,22,5
1427354,1307448,2-2,12,4
1220007,982716,2-2,33,18
1642734,1642727,0-1,0,2
1309961,1652591,1-1,3,3
1330317,1541244,0-1,0,7
1195725,1195731,1-1,8,5
1213924,1531647,0-2,0,3
1543555,1422401,1-1,7,6
1103481,1203495,0-2,0,8
1642807,1539418,0-1,0,12
1439540,1439557,1-0,1,0
1531646,1531649,0-1,0,1
1558053,1558051,1-2,3,2
1215631,1215630,2-0,6,0
1533200,1655022,2-2,2,0
1643886,1306228,2-0,4,0
1648022,1312681,1-2,5,5
1310516,1310469,3-2,65,14
1547060,1659958,2-1,6,3
1530164,1530149,1-0,6,0
1097327,1315368,2-2,10,4
1656968,1429543,3-1,7,1
1328096,1662444,0-1,0,1
1530595,1530581,0-2,0,8
1417358,1528363,3-0,16,0
1320129,1320099,1-1,4,0
1537197,1537195,0-2,0,15
1528024,1419725,1-0,5,0
1316494,1316495,1-0,23,0
1419475,1312399,1-1,3,2
1535183,1432976,1-1,2,2
1434760,1434753,1-1,8,6
1321960,1321962,3-1,7,2
999684,999686,3-2,36,12
1316512,1316515,2-2,12,9
1434402,1434400,1-2,4,5
1205141,1100834,1-2,4,6
1321356,1551173,2-1,4,2
1429009,1546568,1-1,5,2
1422655,1540279,3-1,23,6
1645107,1531965,0-2,0,10
1322644,1091245,0-2,0,2
1654909,1654914,3-2,34,12
1534285,1534279,2-0,8,0
1437889,1644685,0-1,0,2
1441546,1665855,0-2,0,1
1429496,1076433,0-1,0,1
1305003,1419978,2-0,6,0
1315481,1419433,0-1,0,4
1648750,1544427,3-2,70,34
1327167,1449443,0-1,0,1
1438988,1438992,3-2,10,3
1313056,1329870,0-1,0,8
1541446,1301398,3-1,60,13
1643268,1431618,2-1,8,3
1541896,1304204,0-2,0,2
1420856,1436012,2-2,62,32
1215380,1310469,3-0,12,0
1541087,1540950,1-1,5,3
1092441,1322479,1-2,5,2
1637347,1528064,3-2,32,14
1198766,1420896,2-2,34,17
1099102,1304204,3-1,18,2
1426731,1310947,0-1,0,7
1111605,1208198,0-1,0,2
1447627,1194812,3-2,33,8
1324185,1081874,3-1,7,2
1425476,1544984,1-1,10,9
1214686,1096972,1-1,5,3
1109835,1438703,1-1,5,2
1220433,1220430,2-1,12,2
1527700,1527701,3-1,14,4
1646376,1434593,1-0,16,0
1320881,1201944,2-0,6,0
1323293,1438992,0-1,0,3
1327059,1551437,2-2,10,4
1440294,1329555,3-0,8,0
1305722,1305750,0-1,0,4
1310698,979409,1-0,12,0
1535794,1646140,2-1,2,1
1200891,1200897,1-1,12,11
1649816,1649808,3-0,4,0
1535632,1430228,0-1,0,6
1305703,1639709,0-2,0,7
1653861,1425853,3-2,97,32
1418215,1300500,0-1,0,2
1303661,1080727,1-2,6,8
1443454,1446940,3-0,4,0
1213740,972554,2-1,16,4
1657622,1657494,3-0,4,0
1105437,1435148,0-2,0,12
1215231,1334709,1-2,21,22
1307803,1307798,1-2,8,6
1196048,1196051,2-1,4,1
1311795,1108529,3-1,14,4
1547361,1547371,3-1,9,3
1417423,1214918,1-1,1,1
1103655,1314654,0-2,0,13
1654969,1654945,2-0,5,0
1437753,1657626,1-0,8,0
1090964,1321022,3-0,4,0
1304292,1552028,1-2,13,13
1103671,1314654,3-0,8,0
1441291,1198519,1-2,5,8
1545486,1547920,3-2,22,7
1436329,1323202,1-1,3,1
1316398,1214243,3-0,4,0
1309833,1216846,1-0,20,0
985465,850667,1-1,2,1
988279,1323996,2-0,2,0
1439388,1439386,3-1,4,1
1657508,1534099,3-2,4,2
1430679,1552410,0-1,0,3
1319721,1095850,2-1,2,0
1194969,1194957,0-2,0,3
1317104,1092538,3-2,48,11
1311361,1108086,2-2,40,26
1310206,1210510,1-1,8,5
1313056,1313055,2-1,5,1
1314570,1527437,3-2,65,20
1542082,1436335,1-1,5,1
1300395,1523526,0-1,0,15
1199892,1086602,1-0,4,0
1301663,1531684,3-2,20,7
1315301,1547328,3-2,107,27
1527012,1201075,2-2,32,22
1431367,1317253,1-0,9,0
1300824,1422215,3-0,20,0
1306345,1325300,1-1,5,3
1536357,1416697,3-0,4,0
1656088,1547878,3-1,13,4
1322628,1209567,1-0,8,0
1199861,1199858,1-0,11,0
1530805,1311812,2-2,10,8
1331116,1331107,2-2,10,6
1654014,1328334,0-1,0,2
1209874,1209875,2-0,28,0
1091390,1320099,3-0,4,0
1216205,1309954,3-0,12,0
1320277,1320266,3-1,15,3
1444539,1552912,1-1,2,1
1310559,1214997,1-2,17,22
1319249,1656997,3-0,4,0
1444961,1323852,1-0,2,0
1194969,1194957,3-2,18,5
1546543,1546568,1-2,34,32
1657508,1534099,0-2,0,1
1640847,1640854,2-0,2,0
1542026,1318062,2-1,4,0
1538765,1325803,1-0,13,0
1435540,1544245,2-1,6,3
1220830,1448342,2-1,2,1
1103655,1314654,3-2,66,23
1545486,1547920,0-2,0,5
1085706,1434154,2-1,4,1
1416835,1416840,2-0,1,0
1316516,1316515,1-0,2,0
1213182,1301153,1-1,17,11
1308572,1308558,1-2,3,2
1439384,1439391,2-2,22,13
1638384,1638380,2-1,4,1
1105885,1316337,0-1,0,34
1661320,1661322,1-1,1,1
1558386,1446623,1-2,6,5
1437795,1437784,1-1,5,5
1439858,1214654,3-1,6,2
1329083,1102300,1-1,11,7
1194694,1194708,3-0,47,0
1307680,1425507,1-2,5,1
1314570,1527437,0-2,0,22
1422780,1422788,1-1,11,9
1317104,1092538,0-2,0,9
1305339,1531715,0-1,0,1
1638788,1638766,1-1,5,4
1545712,1421148,1-1,6,3
1301663,1531684,0-2,0,7
1315301,1547328,0-2,0,31
1657965,1550523,3-1,9,1
1106900,1322604,1-0,6,0
1653389,1536495,3-1,37,8
1657528,1657527,3-1,7,1
1437888,1437882,1-1,5,3
1526607,1215665,3-0,20,0
1215089,1309043,0-1,0,2
1541714,1541711,1-1,4,3
1416299,1643455,1-2,3,5
1217487,1217492,2-2,10,5
1652628,1545686,1-0,3,0
1301397,990788,2-2,19,5
1421291,1301424,1-0,9,0
1541896,1304204,3-2,35,9
1439543,1439557,2-2,10,7
1215680,1098781,0-1,0,23
1316133,1531418,3-0,18,0
1544915,1544911,1-0,3,0
1447627,1194812,0-2,0,6
1530262,1530291,0-1,0,2
1416342,1219749,2-2,10,2
1215371,1310473,1-2,9,14
1108093,1108086,3-2,12,5
1637347,1528064,0-2,0,7
1643146,1536634,2-1,6,3
1544392,1546418,1-1,1,1
1418631,1418643,2-0,12,0
1301638,1301642,3-0,4,0
1318651,1419643,2-2,64,45
1642721,1530571,1-1,6,1
1193617,1435625,2-2,6,5
1105437,1435148,3-2,51,15
1209708,1329410,2-2,4,2
1526910,1417665,2-2,58,27
1422209,1551455,2-1,2,1
1209874,1101013,1-2,15,18
1329613,1329610,1-1,6,2
1438788,1664398,1-1,3,2
1096882,1441863,3-1,20,4
1558794,1315744,2-1,8,4
1207744,1207760,2-0,2,0
1201452,1436863,0-1,0,5
1305703,1639709,3-2,28,10
1653861,1425853,0-2,0,37
1312733,1081422,3-0,4,0
1430929,1430901,2-2,20,13
1213264,1321740,0-1,0,16
1308843,1530696,3-1,30,7
1656638,1546896,1-1,5,4
1423674,1105779,2-2,6,2
1212128,1329086,1-1,2,1
1530159,1530178,2-1,20,6
1546550,1546548,2-2,4,3
1310092,1192863,0-2,0,12
1197538,1546669,3-2,17,7
1638622,1548953,1-2,2,2
996053,996052,0-2,0,5
1532594,1643455,0-2,0,5
1215943,1418761,1-0,20,0
1446606,1557447,0-1,0,6
1664399,1664394,1-2,4,3
1324616,1203605,1-1,1,0
1108862,1220455,2-0,4,0
1654944,1654945,0-1,0,3
1428193,1428198,2-0,2,0
1438795,1205052,1-1,5,3
1542054,1306190,0-1,0,5
1430678,1430681,1-0,5,0
1308781,992612,2-2,37,18
1421481,1312686,1-1,23,19
1437753,1437754,2-2,6,6
1002790,996052,1-2,15,23
1306574,1206274,0-2,0,1
1547514,1547499,1-0,21,0
1539753,1310046,1-0,1,0
1427554,1302727,2-2,14,10
1313779,978665,3-0,16,0
1645442,1645432,3-1,4,0
1311442,1088867,1-1,2,1
1311875,1194708,2-1,8,2
1439288,1208025,1-0,4,0
1541716,1638043,2-0,2,0
1216023,997226,3-1,26,7
1530461,1425170,0-1,0,3
1217508,1217509,3-1,10,3
1327975,1445692,2-1,6,2
1665055,1655927,0-1,0,1
1656950,1307029,3-2,17,5
1329411,1329410,3-0,4,0
1547333,1315298,3-1,4,1
1320233,997221,1-0,32,0
1317892,1317886,0-2,0,8
1317414,1109111,0-2,0,16
1416934,1313020,1-0,7,0
1425778,1532805,0-1,0,8
1436059,1637319,1-2,3,4
1552417,1430679,3-0,4,0
1427307,1204803,1-2,4,5
1197526,1197527,2-1,20,5
1311465,1107219,2-0,8,0
1216945,1105341,3-2,131,30
1547934,1547932,2-1,8,2
1427993,1332522,1-1,2,2
1645248,1645255,1-1,11,9
1094713,1313302,3-1,51,12
1439478,1439479,3-2,6,4
1206358,1086855,2-0,6,0
1435745,1332879,3-2,6,5
1198486,1090366,1-2,1,0
1438424,1438429,1-2,38,37
1216273,1540377,3-1,14,4
1541179,1320434,0-1,0,3
1429378,1199858,3-1,15,3
1419888,1419882,2-2,6,1
994142,994140,3-0,8,0
1317414,1109111,3-2,69,20
1416979,1331855,1-1,16,13
1317892,1317886,3-2,43,12
1552835,1541129,2-0,2,0
1319222,1319224,2-0,32,0
1544050,1201897,1-0,4,0
1307334,1426193,3-0,8,0
1310126,1310046,2-0,4,0
1429320,1549542,1-1,1,0
1093735,1093737,1-0,2,0
1430909,1430901,0-1,0,6
1330300,1330324,3-1,8,2
1426567,1317893,1-1,3,3
1105408,1302679,1-0,4,0
1534996,1429864,2-2,6,3
1104875,1214445,2-1,6,1
1304791,1526538,2-2,52,26
1545361,1322396,1-1,1,1
1430679,1430681,1-1,2,2
1218099,1218097,1-1,10,4
1557397,1310947,2-0,12,0
1442036,1330575,1-2,36,36
1544772,1544771,2-1,4,1
1531920,1653344,3-0,4,0
1214263,1544630,2-0,4,0
1435745,1332879,0-2,0,5
1216945,1105341,0-2,0,21
1201114,1532172,2-2,22,12
1645594,1535510,2-2,11,8
1447433,1447428,1-2,6,7
1638045,1541711,2-2,22,10
996053,996052,3-2,64,18
1532594,1643455,3-2,72,33
1209641,1322292,2-2,58,28
1197538,1546669,0-2,0,8
1099526,1544062,3-0,4,0
1311386,1311382,2-1,6,2
1643529,1439458,2-1,8,0
1312558,1103996,3-1,6,2
1646401,1646388,2-2,4,5
1428703,1428705,1-0,15,0
1548771,1548789,1-1,9,4
1106093,1316256,1-0,6,0
1110898,1110904,1-2,14,19
1192716,1421661,0-1,0,2
1310092,1192863,3-2,30,13
1433901,1105002,3-0,20,0
1329564,1329558,1-0,2,0
1099069,1208025,2-0,2,0
1528354,1528356,1-1,5,1
1543823,1653176,3-0,27,0
1425627,1315694,1-1,1,1
1103679,1433267,1-2,2,1
1306574,1206274,3-2,13,4
1084839,1430632,1-1,3,2
1220097,1417837,1-2,11,13
1531280,1422192,2-0,8,0
1443676,1446667,2-2,18,12
998454,1315304,3-0,15,0
1656071,1656076,0-1,0,2
1533884,1213670,2-0,3,0
1325258,1442689,3-1,3,1
1218301,1430101,0-1,0,13
1211506,1416497,0-1,0,2
1442706,1317615,0-1,0,17
1322487,1322476,3-2,302,100
1651501,1417547,1-1,35,23
1308358,1308354,1-2,12,10
1094968,1207310,3-0,11,0
870368,1195445,0-2,0,3
993688,1104530,3-1,7,1
1444169,1330803,3-0,8,0
1426356,1312671,1-1,10,9
1645370,1304077,2-0,8,0
1439390,1318980,0-2,0,8
1530738,1530741,3-0,4,0
1659472,1659465,2-2,28,17
1440450,1440454,0-1,0,15
1196605,1320059,1-2,6,7
1436288,1436283,2-2,30,16
1656818,1541337,2-2,48,30
1422535,1640294,2-1,10,2
1104784,1217594,0-1,0,6
1212232,1104300,3-0,4,0
1432293,1084899,3-2,3,1
1647473,1535063,3-1,19,3
1210687,1210684,3-0,28,0
1306580,1306577,3-2,9,4
1431571,1310115,1-2,8,11
1547796,1527304,3-2,13,4
1216767,1216765,2-1,6,3
1558162,1558147,1-0,4,0
1203679,1203677,1-2,6,7
1417006,1542225,1-1,1,1
978662,1313769,1-2,2,0
1218783,1218818,0-2,0,19
1429551,1315543,1-0,5,0
1193291,1314205,1-0,13,0
1416108,1312255,1-1,4,2
1557020,1214086,1-2,11,12
1646229,1646223,1-0,1,0
1645247,1645244,3-2,3,2
1199815,985476,3-1,10,1
1534079,1330575,2-1,10,3
1208287,1208288,3-0,12,0
1437940,1437728,1-2,6,6
1217031,1527635,1-1,3,0
1322742,1434803,3-1,11,3
1434159,1434154,1-2,7,7
1416445,1306416,1-1,77,49
1202988,1307029,3-2,301,108
1109574,1219343,0-1,0,7
1427858,1427855,2-2,82,48
1637574,1422809,3-0,4,0
1084887,1084890,1-2,2,2
1310677,1436200,3-2,66,26
1439288,1208033,3-0,4,0
1110503,993455,1-0,2,0
1202275,1202278,1-2,20,27
1644681,1644685,1-2,39,53
1216435,1637299,3-2,10,4
1425077,1194708,0-2,0,9
1310158,1104011,1-1,6,4
1416923,1313020,1-1,4,2
1649418,1649429,3-1,18,4
1647963,1300834,3-0,8,0
1427265,1544735,2-2,22,13
1432220,1432214,2-2,8,3
1310176,956081,3-1,25,3
1091409,1313449,2-0,4,0
1417355,1636969,3-2,44,14
1213222,1324544,1-0,4,0
1110348,998870,2-1,1,0
1213964,1099532,1-1,10,5
1308290,1433490,2-2,12,8
1211082,1543101,0-2,0,11
1657368,1433297,1-1,5,3
1668087,1445395,2-0,6,0
1310677,1436200,0-2,0,25
1545490,1651837,1-0,2,0
1329705,1440994,1-0,6,0
1302170,1302152,1-1,3,1
1322587,1439252,1-2,10,0
1202988,1307029,0-2,0,54
1106848,1208490,2-1,7,4
1535795,1429374,2-0,4,0
1645247,1645244,0-2,0,10
1425000,1425004,2-2,14,7
1311231,1311210,1-0,3,0
1533180,1533193,3-1,21,4
1328744,1645432,2-1,4,2
1530582,1438985,1-2,14,20
1662450,1662444,2-1,4,2
1316342,1316337,1-1,16,6
1315647,1436266,1-0,16,0
1652267,1531800,3-0,36,0
1331785,992302,1-0,5,0
1417830,1303753,1-2,8,7
1668621,1668620,1-0,8,0
1308573,1308558,2-2,22,10
1418237,1418242,3-1,14,3
1300397,1194130,2-2,139,92
980137,1090231,3-1,3,1
1417355,1636969,0-2,0,10
1211082,1543101,3-2,55,20
1435767,1537833,2-0,4,0
1316521,1418308,2-2,16,8
1640880,1540408,3-0,21,0
1424439,1107529,3-1,20,4
1425077,1194708,3-2,13,4
1541079,1306164,3-1,4,1
1216435,1637299,0-2,0,3
1301859,1208718,2-2,44,24
1217414,1418287,3-0,4,0
1657122,1213178,2-2,37,13
1539028,1539002,0-1,0,1
1438238,1438243,0-1,0,1
1637248,1637244,0-1,0,8
1322770,1322767,1-2,3,3
1313630,1106088,2-1,4,0
1439390,1318980,3-2,18,8
1423942,1423939,1-0,1,0
1541293,1541244,1-2,41,42
1424024,1192467,3-0,8,0
1662262,1551320,2-2,4,2
1315361,1099089,0-1,0,2
1322487,1322476,0-2,0,122
1212775,1425751,3-0,48,0
1545689,1545686,2-2,8,6
1313483,1313498,0-1,0,5
870368,1195445,3-2,17,5
1218783,1218818,3-2,47,19
1431683,1531974,3-0,22,0
1210798,1220232,3-2,11,4
1546096,1221017,2-0,2,0
1208852,1208846,1-1,20,12
1322600,1322604,3-1,16,4
1649783,1438717,2-2,8,3
1315634,1315620,1-2,3,2
1316958,1100904,2-0,4,0
1527911,1527902,1-0,31,0
1535230,1432976,1-1,18,16
1318108,1433895,0-1,0,2
993137,1216209,1-0,9,0
1109044,1428760,3-0,32,0
1432293,1084899,0-2,0,5
1434809,1101127,2-2,8,6
1548272,1216765,1-1,14,7
1547796,1527304,0-2,0,2
1325806,1206366,1-1,3,1
1654088,1654076,1-1,16,11
1110683,1207760,0-2,0,5
1215694,1302292,2-0,1,0
1200739,1315306,2-0,5,0
1538045,1538033,3-1,7,2
1313810,1088752,1-1,6,1
1319393,1417252,2-1,8,3
1542054,1306186,0-1,0,3
1639272,1639285,1-2,47,50
1309186,1436335,2-0,4,0
1538196,1308804,1-2,18,18
1653193,1314820,3-0,7,0
1550536,1212997,3-1,18,3
1421077,1421061,2-0,4,0
1218886,1422650,2-2,38,23
1650542,1540279,3-2,58,22
1555738,1559643,3-1,3,0
1217714,1217737,2-2,64,26
1421959,1108117,2-2,6,2
1531685,1531684,0-1,0,12
1652138,1530847,0-1,0,1
1429977,1308558,3-1,60,12
1438707,1438712,0-1,0,2
1433404,1433396,0-2,0,6
1311873,1088170,2-1,28,8
1311361,1540408,3-1,26,4
1418056,1546798,2-1,8,2
1220008,982716,2-0,2,0
1638495,1527831,3-2,62,24
1090024,1090020,1-2,20,26
1642038,1538288,1-2,10,13
1534101,1534099,1-0,19,0
1531321,1659404,2-0,18,0
1106473,1433791,3-0,4,0
1528184,1420408,2-0,4,0
1437804,1650500,2-1,6,1
1311415,1431515,2-0,2,0
1651653,1529159,3-2,45,12
1528007,1310473,3-0,20,0
1419669,1322218,1-0,2,0
1659129,1330482,1-2,10,5
1314557,1314554,1-1,2,0
1435566,1435575,1-1,3,3
1535153,1328456,1-1,3,1
1530249,1528653,1-0,4,0
1558471,1445123,3-2,27,8
1315630,1315625,2-1,2,0
1428521,1658041,3-2,11,2
1312894,1547705,1-0,3,0
1424098,1424108,1-1,5,4
1422609,1217398,3-0,16,0
1446241,1322416,1-1,2,1
1317630,1317615,1-0,13,0
1324230,1218358,0-1,0,1
1304906,1425565,0-2,0,54
1196648,1318062,3-0,12,0
1217757,1542049,1-1,13,10
1533858,1422995,3-1,29,5
1304903,1209114,3-2,21,8
1441669,1441684,2-1,8,1
1315369,1315368,3-0,16,0
1551661,1666055,2-2,8,4
1541716,1541711,3-0,24,0
997674,1103680,1-2,7,9
1431876,1313449,3-0,4,0
1422345,1083300,3-1,12,2
1527308,1312933,3-0,20,0
1534540,1534539,2-2,6,3
1214604,1301398,2-1,10,2
1438823,1546820,1-2,11,16
1651653,1529159,0-2,0,7
997621,1443035,2-1,8,3
1209957,1209960,2-1,8,3
1638495,1527831,0-2,0,17
1638311,1638306,1-0,3,0
1320282,1419952,0-1,0,3
1440798,1324142,0-1,0,1
1208532,992612,1-1,28,22
1539743,1433491,1-2,1,0
1442980,1549116,1-1,25,15
1331883,1552122,1-1,3,3
1310767,1310768,3-0,8,0
1428521,1658041,0-2,0,2
1332857,1657266,2-2,4,2
1304903,1209114,0-2,0,2
1307934,1307930,2-1,8,4
1300513,1541467,2-2,14,15
1646370,1421334,1-2,7,7
1304906,1425565,3-2,120,54
1644521,1535328,0-1,0,7
1538871,1331909,3-1,18,5
1558471,1445123,0-2,0,6
1209329,984654,1-2,4,7
1533632,1315784,2-0,2,0
1435624,1435625,0-1,0,4
1548850,1439298,0-1,0,2
1220463,1314784,2-0,12,0
1196794,1196789,3-0,8,0
1431920,1431927,2-2,18,13
1652980,1652978,2-0,6,0
1421927,1533076,2-2,10,4
1549503,1417930,1-0,3,0
1110683,1207760,3-2,10,4
1212909,1316272,3-1,53,10
1423416,1423430,2-2,6,5
1310777,1419787,2-1,4,2
1212806,1446623,1-0,3,0
1539833,1435588,2-1,4,1
1096036,1304104,2-0,2,0
1437941,1437728,2-2,28,19
1645115,1527902,2-2,20,14
1657621,1657494,2-1,4,2
1313018,1313020,1-2,13,16
1433404,1433396,3-2,6,3
1086973,1306361,2-1,4,1
1303087,1105779,0-1,0,1
1545654,1654945,3-1,4,1
1430256,1535634,3-2,23,10
1529800,1308008,1-1,3,1
1644565,1530149,2-2,8,5
1651712,1431167,1-1,6,3
1421136,1421118,2-1,2,1
1550020,1207980,1-2,6,8
1650542,1540279,0-2,0,22
1106025,1435955,0-1,0,1
1423581,1218997,1-2,7,6
1105352,1308365,2-0,6,0
1435135,1319581,1-1,14,10
1645963,1645941,1-2,9,10
1305833,1216259,2-1,9,5
1656816,1656813,0-1,0,1
1547990,1548005,1-0,5,0
1550536,1550534,2-2,6,3
1103679,1212968,2-0,18,0
1534034,1534026,1-0,7,0
1209325,984654,2-0,3,0
1530911,1300638,1-1,1,1
1091379,1439047,3-1,15,3
1448327,1098889,1-0,1,0
1091477,1545055,3-2,3,1
1436264,1533237,0-1,0,14
1196900,1309032,1-1,1,0
1539347,1442697,1-2,12,18
1526911,1417665,1-1,3,3
1449378,1536288,3-2,29,7
1420054,1658153,0-1,0,10
1660576,1541741,0-1,0,2
1214608,1301398,1-1,9,8
1425006,1531014,1-0,2,0
1557022,1443019,2-1,12,3
1192131,1527204,2-1,6,2
1644703,1417622,2-1,2,0
1306856,990525,1-0,8,0
1301776,1417622,0-1,0,39
1193104,1080792,2-1,2,0
1215731,1316077,1-2,60,70
1549545,1549542,3-1,49,10
1425304,1649808,2-1,10,4
1310811,1222355,0-1,0,2
1442286,1658150,1-0,4,0
1551392,1197078,1-1,8,6
1319950,1552556,0-2,0,3
1310651,1310647,1-0,4,0
1310174,1310170,1-0,5,0
1314020,1662611,3-1,6,2
1666769,1666767,2-2,8,4
1659885,1659890,1-0,5,0
1316516,1316510,3-1,12,2
1438936,1530792,3-0,4,0
1315031,1218346,1-1,2,2
1533187,1312686,0-1,0,15
1424886,1538248,3-1,6,1
1212269,1328796,3-2,6,2
1422984,1422995,3-1,13,4
1426689,1321929,0-1,0,3
1100104,1417547,0-2,0,2
1416546,1551509,0-2,0,1
1318088,1219093,1-0,2,0
1551794,1432710,0-1,0,6
1421300,1557024,1-0,6,0
1637510,1527419,0-1,0,6
1541762,1541741,2-0,6,0
1438069,1438075,3-1,7,2
996892,996890,1-2,14,20
1654735,1654016,3-0,16,0
1645935,1551278,2-0,6,0
1553256,1438182,3-2,25,11
1525984,1306594,1-2,14,20
1203434,1203438,0-2,0,3
1323212,1547008,0-2,0,8
1435627,1544652,2-2,6,1
1316350,1661682,0-2,0,14
1089483,1210722,3-2,37,19
1219616,1668755,1-2,1,1
1541763,1423187,3-0,8,0
1658804,1658803,3-1,10,2
1213106,1099089,3-0,4,0
1320412,1668748,2-0,6,0
1106707,1300983,1-2,5,3
1432159,1547165,1-1,9,5
1212269,1328796,0-2,0,7
1424061,1424064,1-1,9,4
1657528,1657018,3-1,3,1
1639273,1639279,2-2,13,1
1545433,1324544,3-0,8,0
1100104,1417547,3-2,7,3
1316138,1531418,2-2,8,3
1416546,1551509,3-2,7,2
883553,1200568,2-0,10,0
1660665,1660657,3-1,23,3
1441716,1441711,2-1,14,4
1440054,1652400,1-0,3,0
1305854,1305853,1-0,1,0
1311873,1534992,3-1,3,1
1441490,1552994,0-1,0,5
1323212,1547008,3-2,25,9
1332531,1442754,1-2,4,7
1429912,1330098,2-2,12,9
1553256,1438182,0-2,0,6
1203434,1203438,3-2,45,12
1430911,1430901,1-2,2,3
1316769,1651587,2-2,8,7
1310177,956081,3-0,12,0
1205546,1432128,1-0,8,0
1089483,1210722,0-2,0,9
1530791,1530792,2-0,10,0
1316350,1661682,3-2,107,30
1438566,1438564,1-0,3,0
1647838,1530914,1-0,13,0
1305314,1670411,1-2,4,5
1318136,1318125,2-1,6,1
1203599,1437908,2-2,2,1
1091477,1545055,0-2,0,5
1108818,1220405,2-2,50,33
1105823,1213174,3-1,11,2
1449378,1536288,0-2,0,8
1309854,1637209,2-1,40,13
1104058,1330011,2-1,6,1
1433230,1433182,2-2,14,15
1310237,1421950,2-0,8,0
1105199,1301836,1-0,1,0
1203434,1531042,1-0,5,0
1436468,1304183,1-2,23,33
1418878,1320213,3-2,13,4
1422404,1422401,0-1,0,3
1217410,1302677,2-2,10,4
1435597,1435607,1-2,4,6
1104844,1104849,1-2,2,3
1099186,1220430,1-1,23,10
1319950,1552556,3-2,12,4
1196679,1527902,0-1,0,22
1438364,1434593,1-1,2,2
1417310,1532172,1-2,21,27
1434741,1434739,1-0,24,0
1547330,1547328,3-0,28,0
1099142,1533810,2-0,2,0
1426913,1435990,1-1,5,2
1324679,1529031,1-0,15,0
1103655,1417665,2-1,32,9
982893,1090366,0-2,0,4
1313656,1219225,1-0,13,0
1426807,1537400,2-1,28,11
1207317,1327253,3-2,12,2
1304596,1105850,0-1,0,5
1542590,1321749,1-2,8,5
1429799,1429797,2-1,2,1
1526302,1526286,2-1,16,5
1322197,1091135,1-2,7,7
1417266,1311772,3-2,66,20
1329021,1420390,1-0,4,0
1312605,1638531,2-1,6,0
1419331,1637479,2-1,26,6
1216620,1442229,3-1,21,4
1422981,1422995,0-1,0,11
1638258,1530792,2-0,4,0
1645491,1645481,2-2,12,8
1199233,1543938,2-0,4,0
1665727,1325803,1-0,11,0
1533168,1200568,0-1,0,4
1534316,1534319,1-1,3,2
997694,1217737,2-0,4,0
1553482,1305673,2-2,8,6
1316137,993361,3-2,21,9
1423507,1533042,0-1,0,8
1428521,1428516,1-1,6,3
1543855,1543832,2-0,7,0
1203255,997557,3-0,8,0
1533187,1533193,2-1,2,0
1533953,1533949,3-1,14,4
1425468,1544984,3-2,40,9
1656811,1541337,2-2,10,13
1215176,1557395,2-0,2,0
1549684,1435346,2-2,10,4
1421282,1556732,3-1,17,4
1323367,1543101,1-0,22,0
1309025,1640851,0-2,0,17
1215823,1323310,3-1,17,3
1198043,1447305,1-2,8,8
1217496,1425975,1-2,5,7
1208583,1208582,1-2,4,5
1648328,1648308,2-2,10,9
1319586,1435117,0-2,0,8
1442664,1212205,1-1,10,7
1538450,1538456,1-1,10,7
1551175,1447158,3-0,4,0
