year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	gs	w	l	sv	cg	ip	h	r	er	b	k	k_g	hr	era
2014	1	alvincommunitycollege	9	lancemoszkowiczcbdb	lance moszkowicz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lancemoszkowiczcbdb	Fr	p	2	0	2	0	0		7.1	9	3	2	1	10	12.27		2.45
2014	1	alvincommunitycollege	33	juancortina6umk	juan cortina	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/juancortina6umk	So	p	3	0	0	0	1		5.2	4	0	0	0	11	17.47		0.00
2014	1	alvincommunitycollege	27	hunterperkins89gq	hunter perkins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterperkins89gq	Fr	p	1	0	0	0	0		4.0	2	1			2	4.50		0.00
2014	1	alvincommunitycollege	3	andrewphusnk6	andrew phu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewphusnk6	So	of/3b	4	0	1	0	0		4.0	3			1	8	18.00		0.00
2014	1	alvincommunitycollege	28	jordanrodriguez2v1c	jordan rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanrodriguez2v1c	Fr	p	1	0	1	0	0		4.0	1			1	4	9.00		0.00
2014	1	alvincommunitycollege	10	fordmoore5yyo	ford moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/fordmoore5yyo	So	of/p	1	0	0	0	0		2.1	4	1	1	3		.00		3.86
2014	1	alvincommunitycollege	11	daltonlemoinejzee	dalton lemoine	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltonlemoinejzee	So	ss/p	1	0	0	0	0		1.1				1	2	13.50		0.00
2014	1	alvincommunitycollege	24	romeocortinawd3z	romeo cortina	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/romeocortinawd3z	So	of	1	0	0	0	0		1.0						.00		0.00
2014	1	volunteerstatecommunitycollege	18	chevishooverpar6	Chevis Hoover	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chevishooverpar6	So	3B/RHP	9	9	5	3	0	3	49.2	37	29	25	36	48	8.70	1	4.53
2014	1	volunteerstatecommunitycollege	5	randylopeze9sn	Randy Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/randylopeze9sn	Fr	RHP	10	6	2	4	2	1	37.0	40	30	25	22	31	7.54	3	6.08
2014	1	volunteerstatecommunitycollege	29	kidadelacruzbu5j	Kida De La Cruz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kidadelacruzbu5j	So	RHP	8	4	1	3	1		32.2	30	22	18	20	28	7.71	2	4.96
2014	1	volunteerstatecommunitycollege	23	xandertaylornx2s	Xander Taylor	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/xandertaylornx2s	Fr	LHP	6	2	2	3	0		16.1	24	20	16	9	12	6.61	2	8.82
2014	1	volunteerstatecommunitycollege	25	evanjoneshmh8	Evan Jones	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evanjoneshmh8	So	RHP	10	0	0	0	1		14.2	24	18	17	10	10	6.14	2	10.43
2014	1	volunteerstatecommunitycollege	21	chrisrodriguezw8vp	Chris Rodriguez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisrodriguezw8vp	So	RHP	4	3	0	1	0		13.1	17	14	13	13	14	9.45	4	8.78
2014	1	volunteerstatecommunitycollege	19	dylanshoffnerj3od	Dylan Shoffner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanshoffnerj3od	So	LHP	3	3	0	2	0	1	12.0	13	7	4	5	14	10.50		3.00
2014	1	volunteerstatecommunitycollege	35	austyndyer16if	Austyn Dyer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austyndyer16if	Fr	RHP	7	1	1	0	0		10.0	12	8	7	4	5	4.50		6.30
2014	1	volunteerstatecommunitycollege	33	evanallison9alf	Evan Allison	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evanallison9alf	Fr	RHP	4	0	0	1	0		8.2	7	4	2	6	6	6.23		2.08
2014	1	volunteerstatecommunitycollege	34	daltondavisc82l	Dalton Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltondavisc82l	Fr	OF	1	1	1	0	0		4.0	3	1	0	1	3	6.75		0.00
2014	1	volunteerstatecommunitycollege	17	chrisoguin0j5g	Chris O'Guin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrisoguin0j5g	Fr	1B	1	0	0	0	0		2.0	2	0	0	0	4	18.00		0.00
2014	1	volunteerstatecommunitycollege	3	dontealbert6pk4	Donte Albert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dontealbert6pk4	Fr	SS	1	0	0	0	0		1.0	2	4		4	3	27.00		0.00
2014	1	lakesumterstatecollege	12	davidwoodzinv	David Wood	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidwoodzinv	So	RHP	11	9	2	3	0	0	50.1	57	34	23	12	48	8.58	5	4.11
2014	1	lakesumterstatecollege	21	michaelhennesseycgpr	Michael Hennessey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelhennesseycgpr	So	RHP	9	7	3	2	0	1	45.2	37	19	14	8	37	7.29	0	2.76
2014	1	lakesumterstatecollege	29	kyleschackne9jtd	Kyle Schackne	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kyleschackne9jtd	So	RHP	11	6	3	3	0	1	37.0	52	27	25	12	29	7.05	6	6.08
2014	1	lakesumterstatecollege	25	shanecrousev6ls	Shane Crouse	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/shanecrousev6ls	So	RHP	10	9	2	5	0	0	32.0	37	37	24	21	42	11.81	2	6.75
2014	1	lakesumterstatecollege	6	walkersheller99ye	Walker Sheller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/walkersheller99ye	Fr	RHP/OF	21	0	3	2	2	0	25.2	22	16	14	12	33	11.57	1	4.91
2014	1	lakesumterstatecollege	13	anthonymazzurcovxvi	Anthony Mazzurco	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/anthonymazzurcovxvi	Fr	LHP	16	2	1	0	0	0	23.0	15	7	6	7	11	4.30	1	2.35
2014	1	lakesumterstatecollege	11	stevemcclellancosn	Steve McClellan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/stevemcclellancosn	So	RHP	17	0	0	0	0	0	23.0	16	3	3	8	17	6.65	0	1.17
2014	1	lakesumterstatecollege	18	evangravesx8wz	Evan Graves	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evangravesx8wz	Fr	LHP	15	0	0	0	0	0	16.1	16	12	6	6	8	4.41	3	3.31
2014	1	lakesumterstatecollege	10	dylanjonesjv0y	Dylan Jones	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanjonesjv0y	So	RHP	14	0	0	0	0	0	16.0	23	8	6	1	5	2.81	0	3.38
2014	1	lakesumterstatecollege	27	davidwebbkx0c	David Webb	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidwebbkx0c	So	RHP	9	0	1	0	0	0	11.1	15	9	9	2	11	8.74	2	7.15
2014	1	lakesumterstatecollege	20	michaelhowed37q	Michael Howe	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelhowed37q	Fr	LHP	12	0	1	2	0	0	10.0	8	10	10	7	5	4.50	3	9.00
2014	2	lansingcommunitycollege	28	baileymagsigw2xp	Bailey Magsig	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/baileymagsigw2xp	So	Pitcher/Infielder	1	1	1	0	0		6.0	5	2		3	5	7.50		0.00
2014	2	lansingcommunitycollege	35	jasonwohlfertef8h	Jason Wohlfert	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jasonwohlfertef8h	Fr	Pitcher	1	0	0	0	1		1.0	1				2	18.00		0.00
2013	1	abrahambaldwinagriculturalcollege	31	mattshurleywtmu	Matt Shurley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattshurleywtmu	So	P	9	9	2	2	0		46.1	48	28	19	7	51	9.91	1	3.69
2013	1	abrahambaldwinagriculturalcollege	20	conneralford5ye5	Conner Alford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/conneralford5ye5	So	P	10	9	2	2	0		43.2	42	30	20	26	44	9.07	1	4.12
2013	1	abrahambaldwinagriculturalcollege	24	garrettbrownxoow	Garrett Brown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garrettbrownxoow	Fr	P	9	7	3	3	0	2	40.1	44	23	19	10	29	6.47	1	4.24
2013	1	abrahambaldwinagriculturalcollege	8	robertnelsonouix	Robert Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robertnelsonouix	So	P	10	4	1	4	0		28.0	42	34	24	13	21	6.75	2	7.71
2013	1	abrahambaldwinagriculturalcollege	15	turneredwards17om	Turner Edwards	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/turneredwards17om	Fr	P	9	3	2	2	0		21.1	33	22	20	12	15	6.33	4	8.44
2013	1	abrahambaldwinagriculturalcollege	25	michaeldike7dai	Michael Dike	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaeldike7dai	Fr	P	14	1	0	2	0		20.1	22	21	18	19	14	6.20		7.97
2013	1	abrahambaldwinagriculturalcollege	23	damionfondrenpbgi	Damion Fondren	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/damionfondrenpbgi	Fr	P	9	0	0	0	0		17.2	26	12	10	6	10	5.09	1	5.09
2013	1	abrahambaldwinagriculturalcollege	3	ethanthornton9icp	Ethan Thornton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ethanthornton9icp	So	P	14	0	1	1	0		17.2	16	9	8	8	6	3.06	1	4.08
2013	1	abrahambaldwinagriculturalcollege	21	ericleey0i4	Eric Lee	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ericleey0i4	Fr	P	13	0	1	2	1		10.1	16	11	11	9	10	8.71		9.58
2013	1	abrahambaldwinagriculturalcollege	19	kendallscotth0i7	Kendall Scott	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kendallscotth0i7	Fr	P	5	0	0	0	0		6.0	8	9	4	5	6	9.00	1	6.00
2013	2	kirkwoodcommunitycollege	33	calehenke6ps1	Cale Henke	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/calehenke6ps1	So	P	4	4	2	1	0	1	22.0	29	13	8	6	23	9.41		3.27
2013	2	kirkwoodcommunitycollege	27	willrossgdnt	Will Ross	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/willrossgdnt	So	P	3	3	1	2	0	1	21.1	26	17	15	1	18	7.59	1	6.33
2013	2	kirkwoodcommunitycollege	6	davidsweetingmrya	David Sweeting	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/davidsweetingmrya	So	P	3	3	3	0	0	2	20.0	8			3	20	9.00		0.00
2013	2	kirkwoodcommunitycollege	21	keatonblackfordh53s	Keaton Blackford	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keatonblackfordh53s	So	P	3	3	2	1	0	1	19.0	14	6	4	2	19	9.00		1.89
2013	2	kirkwoodcommunitycollege	16	shawnsimmonsv2xu	Shawn Simmons	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shawnsimmonsv2xu	So	P	4	0	1	1	0		14.2	11	7	4	4	11	6.75	1	2.45
2013	2	kirkwoodcommunitycollege	32	briandaphneyzyju	Brian Daphney	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/briandaphneyzyju	So	P	4	4	1	1	0		13.2	11	11	6	7	13	8.56		3.95
2013	2	kirkwoodcommunitycollege	30	jeffreycastillox0et	Jeffrey Castillo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jeffreycastillox0et	Fr	P	3	3	1	1	0	1	11.1	5	10	7	10	7	5.56		5.56
2013	2	kirkwoodcommunitycollege	46	jamisonsteegeheh0	Jamison Steege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jamisonsteegeheh0	Fr	P	3	1	0	0	0		10.1	12	5	2	1	7	6.10		1.74
2013	2	kirkwoodcommunitycollege	9	alexisbauzo1pqo	Alexis Bauzo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexisbauzo1pqo	So	P	4	1	0	0	0		9.2	14	13	4	1	6	5.59	2	3.72
2013	2	kirkwoodcommunitycollege	1	shanekempyx8c	Shane Kemp	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shanekempyx8c	So	OF/P	5	0	1	0	0		5.1	8	6	6	2	4	6.75		10.12
2013	2	kirkwoodcommunitycollege	13	toddoberthiene7iv	Todd Oberthien	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/toddoberthiene7iv	Fr	P	3	0	0	1	0		5.0	5	3	2	3	6	10.80		3.60
2013	2	kirkwoodcommunitycollege	26	randyperezmnax	Randy Perez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/randyperezmnax	Fr	3B	1	0	1	0	0		2.2	2	1			5	16.88		0.00
2013	2	kirkwoodcommunitycollege	48	adammarrandrd	Adam Marra	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/adammarrandrd	Fr	P	3	0	0	1	0		2.1	7	6	4	2	3	11.57		15.43
2013	2	kirkwoodcommunitycollege	24	angelmercedpidx	Angel Merced	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/angelmercedpidx	So	C/P	1	0	0	0	0		1.0	1	3		2	2	18.00		0.00
2013	2	kirkwoodcommunitycollege	35	zachwilliams8vre	Zach Williams	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/zachwilliams8vre	Fr	P	1	0	0	0	0		1.0				1	1	9.00		0.00
2013	1	trinidadstatejuniorcollege	29	jeanfelixproulxa197	Jean-Felix Proulx	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeanfelixproulxa197	So	RHP	10	10	2	5	0	3	53.0	76	42	34	8	33	5.60	3	5.77
2013	1	trinidadstatejuniorcollege	18	alexrogers9jq9	Alex Rogers	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexrogers9jq9	Fr	RHP	10	10	4	3	0	4	52.1	53	26	14	11	33	5.68	2	2.41
2013	1	trinidadstatejuniorcollege	49	joshpayney5w1	Josh Payne	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshpayney5w1	Fr	RHP	8	8	1	5	0		31.1	44	36	25	15	28	8.04	4	7.18
2013	1	trinidadstatejuniorcollege	32	jordansmithvu5r	Jordan Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordansmithvu5r	Fr	RHP	12	6	1	2	1	1	30.1	37	30	17	11	28	8.31	4	5.04
2013	1	trinidadstatejuniorcollege	19	erikbusseyxmyu	Erik Bussey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/erikbusseyxmyu	So	RHP	13	3	5	3	0	1	28.1	39	24	11	9	18	5.72		3.49
2013	1	trinidadstatejuniorcollege	20	izarmendezptkh	Izar Mendez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/izarmendezptkh	Fr	LHP	9	1	1	0	0		18.2	23	19	14	15	15	7.23	2	6.75
2013	1	trinidadstatejuniorcollege	7	austinroberts4cy2	Austin Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinroberts4cy2	So	RHP	10	0	2	0	0		16.2	17	11	7	7	13	7.02	2	3.78
2013	1	trinidadstatejuniorcollege	14	julianmoroyoquis7t0	Julian Moroyoqui	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/julianmoroyoquis7t0	So	UT	9	1	1	1	6		14.2	11	4	3	5	11	6.75		1.84
2013	1	trinidadstatejuniorcollege	45	craigbristola0iq	Craig Bristol	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/craigbristola0iq	So	RHP	5	1	2	1	0		7.0	8	10	10	10	9	11.57		12.86
2013	1	trinidadstatejuniorcollege	9	dillongaasbeckrriw	Dillon Gaasbeck	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dillongaasbeckrriw	So	LHP	7	0	1	0	0		6.2	4	5	1	5	6	8.10		1.35
2013	1	trinidadstatejuniorcollege	36	thanasilycouspm0	Thanasi Lycou	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/thanasilycouspm0	Fr	LHP	4	0	0	0	0		5.2	9	7	7	6	1	1.59		11.12
2013	1	trinidadstatejuniorcollege	23	maxbrouillardta69	Max Brouillard	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/maxbrouillardta69	Fr	LHP	1	0	0	0	0		2.0	4	4	3	1	5	22.50		13.50
2013	1	trinidadstatejuniorcollege	15	bradycatesrldk	Brady Cates	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradycatesrldk	Fr	RHP	2	0	0	0	0		2.0	2	1			2	9.00		0.00
2013	3	broomecommunitycollege	16	toddcuttingt291	Todd Cutting	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/toddcuttingt291	So	P/IF	1	0	0	0	0		7.0	8	3	1	2	3	3.86		1.29
2013	3	broomecommunitycollege	19	terrencegarciaky9d	Terrence Garcia	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/terrencegarciaky9d	Fr	P/IF	1	0	1	0	0		6.2	4	2	1		6	8.10		1.35
2013	3	broomecommunitycollege	8	mattdepalmoizmr	Matt DePalmo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattdepalmoizmr	Fr	P	1	0	0	0	0		5.0	5	5	3	3	1	1.80	1	5.40
2013	3	broomecommunitycollege	11	treyalvaradozpl6	Trey Alvarado	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/treyalvaradozpl6	Fr	P/IF	3	0	0	0	0		4.2	6	1	1		5	9.64		1.93
2013	3	broomecommunitycollege	6	rachidmartiemfia	Rachid Martie	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/rachidmartiemfia	Fr	P/IF	1	0	0	0	0		4.1	11	8	6	1	3	6.23		12.46
2013	3	broomecommunitycollege	12	codylinke68v	Cody Link	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/codylinke68v	Fr	P/IF	1	0	0	1	0		4.0	6	7	5	3		.00		11.25
2013	3	broomecommunitycollege	15	jareddeckeriz0o	Jared Decker	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jareddeckeriz0o	So	P/IF	1	0	0	0	0		3.0	5	7	4	3	1	3.00		12.00
2013	3	broomecommunitycollege	5	codyburnett0qlf	Cody Burnett	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/codyburnett0qlf	Fr	P/IF	2	0	0	0	1		2.1				1	2	7.71		0.00
2013	3	broomecommunitycollege	21	alexdrummond9vwa	Alex Drummond	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alexdrummond9vwa	So	OF	1	0	0	0	0		2.0	4	3	3	2	1	4.50		13.50
2013	3	broomecommunitycollege	20	jonwingatediw0	Jon Wingate	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jonwingatediw0	Fr	IF/OF	1	0	0	0	0		2.0	5	8	8	5	4	18.00	1	36.00
2013	3	broomecommunitycollege	25	adamkettle6jpn	Adam Kettle	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/adamkettle6jpn	Fr	P/IF	1	0	0	0	0		1.0	1	1		2	1	9.00		0.00
2014	1	wabashvalleycollege	11	phillipdiehla50q	Phillip Diehl	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/phillipdiehla50q	So	LHP	9	0	4	2	0	2	57.0	45	18	13	18	47	7.42	1	2.05
2014	1	wabashvalleycollege	25	zachlewisgnqr	Zach Lewis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachlewisgnqr	Fr	RHP	9	0	7	0	0	2	52.1	28	9	9	16	55	9.46		1.55
2014	1	wabashvalleycollege	16	claychandleryb0w	Clay Chandler	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/claychandleryb0w	Fr	RHP	14	0	2	3	3	1	34.0	14	9	7	7	37	9.79		1.85
2014	1	wabashvalleycollege	23	matthewschultzsgjc	Matthew Schultz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthewschultzsgjc	So	RHP	7	0	3	1	0		32.0	23	15	12	22	31	8.72	1	3.38
2014	1	wabashvalleycollege	22	mattpletzker3iy	Matt Pletzke	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattpletzker3iy	So	RHP	8	0	3	1	0		29.1	33	21	17	11	23	7.06		5.22
2014	1	wabashvalleycollege	44	travisherrinb9tf	Travis Herrin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/travisherrinb9tf	Fr	RHP	9	0	2	2	1		15.1	10	12	7	5	19	11.15		4.11
2014	1	wabashvalleycollege	31	toddgoldberg9z7h	Todd Goldberg	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/toddgoldberg9z7h	Fr	LHP	7	0	0	0	0		9.1	9	6	3	1	3	2.89		2.89
2014	1	wabashvalleycollege	41	adangutierrez080y	Adan Gutierrez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adangutierrez080y	Fr	LHP	6	0	1	0	0		9.0	9	6	4	5	9	9.00		4.00
2014	1	wabashvalleycollege	35	jacobmurray6cef	Jacob Murray	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobmurray6cef	Fr	RHP	8	0	1	0	0		8.1	7	7	3	4	4	4.32		3.24
2014	1	wabashvalleycollege	45	aaronmitchell0j3r	Aaron Mitchell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronmitchell0j3r	Fr	LHP	10	0	0	1	0		8.0	8	8	7	5	10	11.25		7.88
2014	1	wabashvalleycollege	12	jordanmartincyf4	Jordan Martin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanmartincyf4	Fr	RHP	9	0	0	0	0		7.0	10	8	7	2	3	3.86	1	9.00
2014	1	wabashvalleycollege	34	joshvanbeekw47a	Josh Van Beek	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshvanbeekw47a	Fr	RHP	7	0	0	0	0		6.2	6			4	9	12.15		0.00
2014	1	wabashvalleycollege	26	angelalicea7fe0	Angel Alicea	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/angelalicea7fe0	Fr	IF/RHP	3	0	1	0	0		3.2	2	1	1	2	5	12.27		2.45
2014	1	wabashvalleycollege	37	chrismarte1st3	Chris Marte	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chrismarte1st3	Fr	RHP	5	0	2	0	0		3.2	5	2	1	1	3	7.36		2.45
2013	1	labettecommunitycollege	3	michaelhefferanh4ah	Michael Hefferan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelhefferanh4ah	So	P	6	5	2	1	0	3	32.1	40	29	20	12	25	6.96	6	5.57
2013	1	labettecommunitycollege	22	coryduckworth7ltx	Cory Duckworth	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coryduckworth7ltx	So	P	6	6	0	0	0		30.0	40	29	24	9	15	4.50	1	7.20
2013	1	labettecommunitycollege	25	taylormarin26jw	Taylor Marin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylormarin26jw	Fr	P	7	4	2	1	0		24.2	40	22	16	5	19	6.93	3	5.84
2013	1	labettecommunitycollege	26	jeremysmithej8e	Jeremy Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremysmithej8e	Fr	P	8	4	1	0	0	1	24.1	31	24	22	8	19	7.03	1	8.14
2013	1	labettecommunitycollege	8	zachcordell3w6m	Zach Cordell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachcordell3w6m	So	P	7	3	0	1	0		21.1	29	29	23	14	17	7.17	3	9.70
2013	1	labettecommunitycollege	18	rileyobrien1420	Riley Obrien	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rileyobrien1420	Fr	P	11	1	0	2	0		19.0	17	9	5	6	10	4.74		2.37
2013	1	labettecommunitycollege	31	garrettgarneris9l	Garrett Garner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garrettgarneris9l	Fr	P	7	0	0	0	0		12.2	10	7	6	5	9	6.39		4.26
2013	1	labettecommunitycollege	12	wakelybergner5l05	Wakely Bergner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/wakelybergner5l05	Fr	P	7	0	1	0	0		10.1	11	6	5	3	7	6.10	1	4.35
2013	1	labettecommunitycollege	4	willcrosslandxhuj	Will Crossland	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willcrosslandxhuj	Fr	P	4	0	0	0	0		7.0	8	4	4	1	5	6.43	2	5.14
2013	1	labettecommunitycollege	33	claytonkuhn9sf7	Clayton Kuhn	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/claytonkuhn9sf7	Fr	P	5	0	0	0	0		3.2	4	5	4	3	3	7.36		9.82
2013	1	labettecommunitycollege	9	jacobkellyfvtl	Jacob Kelly	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobkellyfvtl	Fr	P	2	0	0	0	0		1.2	2	1	1	1	1	5.40		5.40
2014	1	andrewcollege	20	hudsonjacobsn3ty	Hudson Jacobs	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hudsonjacobsn3ty	So	RHP	10	10	3	5	0	4	52.1	68	34	27	17	17	2.92	2	4.64
2014	1	andrewcollege	5	ryansappo6n6	Ryan Sapp	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryansappo6n6	Fr	LHP/OF	10	8	1	6	0	2	48.2	58	37	33	18	27	4.99	1	6.10
2014	1	andrewcollege	22	jakehundley2jc4	Jake Hundley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakehundley2jc4	So	RHP/OF	9	8	2	4	0	1	44.1	55	37	30	23	25	5.08	2	6.09
2014	1	andrewcollege	8	treymallett7yc9	Trey Mallett	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/treymallett7yc9	Fr	RHP	10	2	0	3	0		21.1	38	28	23	11	15	6.33	1	9.70
2014	1	andrewcollege	26	zachellerl64k	Zach Eller	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachellerl64k	Fr	LHP	9	2	1	1	0		21.0	26	30	25	25	12	5.14		10.71
2014	1	andrewcollege	34	zachschmitscaa7	Zach Schmits	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachschmitscaa7	Fr	RHP	13	0	2	0	1		18.0	20	14	6	4	13	6.50		3.00
2014	1	andrewcollege	1	brucekirkpatrickvxbw	Bruce Kirkpatrick	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brucekirkpatrickvxbw	Fr	RHP	6	5	0	4	0		15.2	30	31	29	12	9	5.17		16.66
2014	1	andrewcollege	25	ryanmullisxs2e	Ryan Mullis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanmullisxs2e	Fr	RHP	8	0	0	0	0		14.2	19	20	17	14	4	2.45		10.43
2014	1	andrewcollege	30	haydenwhitlowo13v	Hayden Whitlow	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/haydenwhitlowo13v	Fr	LHP	10	0	0	0	0		11.0	13	10	10	10	6	4.91		8.18
2014	1	andrewcollege	16	rickymcmichaelme8r	Ricky McMichael	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rickymcmichaelme8r	So	RHP	4	1	0	1	0		9.0	14	10	8	7	3	3.00		8.00
2014	1	andrewcollege	35	jessewhaley79b6	Jesse Whaley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jessewhaley79b6	Fr	LHP	7	0	0	2	0		7.1	8	13	13	10	4	4.91	2	15.95
2014	1	lamarcommunitycollege	33	austinmooreks69	Austin Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinmooreks69	So	P	10	8	6	1	0	5	54.0	30	9	8	17	71	11.83		1.33
2014	1	lamarcommunitycollege	20	ericmorenogyfl	Eric Moreno	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ericmorenogyfl	Fr	P	10	7	5	1	0	3	51.0	49	27	22	10	36	6.35	2	3.88
