year	division_id	school_id	school_name	school_url
2014	1	collegeofsouthernnevada	College of Southern Nevada	http://stats.njcaa.org/sports/bsb/teams/collegeofsouthernnevada?view=lineup
2014	1	coloradonorthwesterncommunitycollege	Colorado Northwestern Community College	http://stats.njcaa.org/sports/bsb/teams/coloradonorthwesterncommunitycollege?view=lineup
2014	1	columbiastatecommunitycollege	Columbia State Community College	http://stats.njcaa.org/sports/bsb/teams/columbiastatecommunitycollege?view=lineup
2014	1	connorsstatecollege	Connors State College	http://stats.njcaa.org/sports/bsb/teams/connorsstatecollege?view=lineup
2014	1	cowleycountycommunitycollege	Cowley County Community College	http://stats.njcaa.org/sports/bsb/teams/cowleycountycommunitycollege?view=lineup
2014	1	crowdercollege	Crowder College	http://stats.njcaa.org/sports/bsb/teams/crowdercollege?view=lineup
2014	1	dartonstatecollege	Darton State College	http://stats.njcaa.org/sports/bsb/teams/dartonstatecollege?view=lineup
2014	1	daytonastatecollege	Daytona State College	http://stats.njcaa.org/sports/bsb/teams/daytonastatecollege?view=lineup
2014	1	delgadocommunitycollege	Delgado Community College	http://stats.njcaa.org/sports/bsb/teams/delgadocommunitycollege?view=lineup
2014	1	dodgecitycommunitycollege	Dodge City Community College	http://stats.njcaa.org/sports/bsb/teams/dodgecitycommunitycollege?view=lineup
2014	1	dyersburgstatecommunitycollege	Dyersburg State Community College	http://stats.njcaa.org/sports/bsb/teams/dyersburgstatecommunitycollege?view=lineup
2014	1	eastgeorgiacollege	East Georgia College	http://stats.njcaa.org/sports/bsb/teams/eastgeorgiacollege?view=lineup
2014	1	easternarizonacollege	Eastern Arizona College	http://stats.njcaa.org/sports/bsb/teams/easternarizonacollege?view=lineup
2014	1	easternfloridastatecollege	Eastern Florida State College	http://stats.njcaa.org/sports/bsb/teams/easternfloridastatecollege?view=lineup
2014	1	easternoklahomastatecollege	Eastern Oklahoma State College	http://stats.njcaa.org/sports/bsb/teams/easternoklahomastatecollege?view=lineup
2014	1	elpasocommunitycollege	El Paso Community College	http://stats.njcaa.org/sports/bsb/teams/elpasocommunitycollege?view=lineup
2014	1	enterprisestatecommunitycollege	Enterprise State Community College	http://stats.njcaa.org/sports/bsb/teams/enterprisestatecommunitycollege?view=lineup
2014	1	faulknerstatecommunitycollege	Faulkner State Community College	http://stats.njcaa.org/sports/bsb/teams/faulknerstatecommunitycollege?view=lineup
2014	1	florencedarlingtontechnicalcollege	Florence-Darlington Technical College	http://stats.njcaa.org/sports/bsb/teams/florencedarlingtontechnicalcollege?view=lineup
2014	1	floridastatecollegeatjacksonville	Florida State College at Jacksonville	http://stats.njcaa.org/sports/bsb/teams/floridastatecollegeatjacksonville?view=lineup
2014	1	fortscottcommunitycollege	Fort Scott Community College	http://stats.njcaa.org/sports/bsb/teams/fortscottcommunitycollege?view=lineup
2014	1	frankphillipscollege	Frank Phillips College	http://stats.njcaa.org/sports/bsb/teams/frankphillipscollege?view=lineup
2014	1	galvestoncollege	Galveston College	http://stats.njcaa.org/sports/bsb/teams/galvestoncollege?view=lineup
2014	1	gardencitycommunitycollege	Garden City Community College	http://stats.njcaa.org/sports/bsb/teams/gardencitycommunitycollege?view=lineup
2014	1	georgiahighlandscollege	Georgia Highlands College	http://stats.njcaa.org/sports/bsb/teams/georgiahighlandscollege?view=lineup
2014	1	georgiaperimetercollege	Georgia Perimeter College	http://stats.njcaa.org/sports/bsb/teams/georgiaperimetercollege?view=lineup
2014	1	globeinstituteoftechnology	Globe Institute of Technology	http://stats.njcaa.org/sports/bsb/teams/globeinstituteoftechnology?view=lineup
2014	1	gordonstatecollege	Gordon State College	http://stats.njcaa.org/sports/bsb/teams/gordonstatecollege?view=lineup
2014	1	graysoncountycollege	Grayson County College	http://stats.njcaa.org/sports/bsb/teams/graysoncountycollege?view=lineup
2014	1	guilfordtechnicalcommunitycollege	Guilford Technical Community College	http://stats.njcaa.org/sports/bsb/teams/guilfordtechnicalcommunitycollege?view=lineup
2014	1	gulfcoaststatecollege	Gulf Coast State College	http://stats.njcaa.org/sports/bsb/teams/gulfcoaststatecollege?view=lineup
2014	1	hagerstowncommunitycollege	Hagerstown Community College	http://stats.njcaa.org/sports/bsb/teams/hagerstowncommunitycollege?view=lineup
2014	1	harfordcommunitycollege	Harford Community College	http://stats.njcaa.org/sports/bsb/teams/harfordcommunitycollege?view=lineup
2014	1	highlandcommunitycollegekansas	Highland Community College - Kansas	http://stats.njcaa.org/sports/bsb/teams/highlandcommunitycollegekansas?view=lineup
2014	1	hillcollege	Hill College	http://stats.njcaa.org/sports/bsb/teams/hillcollege?view=lineup
2014	1	hillsboroughcommunitycollege	Hillsborough Community College	http://stats.njcaa.org/sports/bsb/teams/hillsboroughcommunitycollege?view=lineup
2014	1	howardcollege	Howard College	http://stats.njcaa.org/sports/bsb/teams/howardcollege?view=lineup
2014	1	hutchinsoncommunitycollege	Hutchinson Community College	http://stats.njcaa.org/sports/bsb/teams/hutchinsoncommunitycollege?view=lineup
2014	1	independencecommunitycollege	Independence Community College	http://stats.njcaa.org/sports/bsb/teams/independencecommunitycollege?view=lineup
2014	1	indianhillscommunitycollege	Indian Hills Community College	http://stats.njcaa.org/sports/bsb/teams/indianhillscommunitycollege?view=lineup
2014	1	indianriverstatecollege	Indian River State College	http://stats.njcaa.org/sports/bsb/teams/indianriverstatecollege?view=lineup
2014	1	iowawesterncommunitycollege	Iowa Western Community College	http://stats.njcaa.org/sports/bsb/teams/iowawesterncommunitycollege?view=lineup
2014	1	jacksonstatecommunitycollege	Jackson State Community College	http://stats.njcaa.org/sports/bsb/teams/jacksonstatecommunitycollege?view=lineup
2014	1	jeffersoncollege	Jefferson College	http://stats.njcaa.org/sports/bsb/teams/jeffersoncollege?view=lineup
2014	1	jeffersondaviscommunitycollege	Jefferson Davis Community College	http://stats.njcaa.org/sports/bsb/teams/jeffersondaviscommunitycollege?view=lineup
2014	1	johnalogancollege	John A. Logan College	http://stats.njcaa.org/sports/bsb/teams/johnalogancollege?view=lineup
2014	1	johnsoncountycommunitycollege	Johnson County Community College	http://stats.njcaa.org/sports/bsb/teams/johnsoncountycommunitycollege?view=lineup
2014	1	kansascitykansascommunitycollege	Kansas City Kansas Community College	http://stats.njcaa.org/sports/bsb/teams/kansascitykansascommunitycollege?view=lineup
2014	1	kaskaskiacollege	Kaskaskia College	http://stats.njcaa.org/sports/bsb/teams/kaskaskiacollege?view=lineup
2014	1	kishwaukeecollege	Kishwaukee College	http://stats.njcaa.org/sports/bsb/teams/kishwaukeecollege?view=lineup
2014	1	labettecommunitycollege	Labette Community College	http://stats.njcaa.org/sports/bsb/teams/labettecommunitycollege?view=lineup
2014	1	lakelandcollege	Lake Land College	http://stats.njcaa.org/sports/bsb/teams/lakelandcollege?view=lineup
2014	1	lakesumterstatecollege	Lake-Sumter State College	http://stats.njcaa.org/sports/bsb/teams/lakesumterstatecollege?view=lineup
2014	1	lamarcommunitycollege	Lamar Community College	http://stats.njcaa.org/sports/bsb/teams/lamarcommunitycollege?view=lineup
2014	1	laredocommunitycollege	Laredo Community College	http://stats.njcaa.org/sports/bsb/teams/laredocommunitycollege?view=lineup
2014	1	lawsonstatecommunitycollege	Lawson State Community College	http://stats.njcaa.org/sports/bsb/teams/lawsonstatecommunitycollege?view=lineup
2014	1	lincolntrailcollege	Lincoln Trail College	http://stats.njcaa.org/sports/bsb/teams/lincolntrailcollege?view=lineup
2014	1	louisburgcollege	Louisburg College	http://stats.njcaa.org/sports/bsb/teams/louisburgcollege?view=lineup
2014	1	lunacommunitycollege	Luna Community College	http://stats.njcaa.org/sports/bsb/teams/lunacommunitycollege?view=lineup
2014	1	lurleenbwallacecommunitycollege	Lurleen B. Wallace Community College	http://stats.njcaa.org/sports/bsb/teams/lurleenbwallacecommunitycollege?view=lineup
2014	1	mccmaplewoods	MCC-Maple Woods	http://stats.njcaa.org/sports/bsb/teams/mccmaplewoods?view=lineup
2014	1	marionmilitaryinstitute	Marion Military Institute	http://stats.njcaa.org/sports/bsb/teams/marionmilitaryinstitute?view=lineup
2014	1	marshalltowncommunitycollege	Marshalltown Community College	http://stats.njcaa.org/sports/bsb/teams/marshalltowncommunitycollege?view=lineup
2014	1	mccookcommunitycollege	McCook Community College	http://stats.njcaa.org/sports/bsb/teams/mccookcommunitycollege?view=lineup
2014	1	mclennancommunitycollege	McLennan Community College	http://stats.njcaa.org/sports/bsb/teams/mclennancommunitycollege?view=lineup
2014	1	meridiancommunitycollege	Meridian Community College	http://stats.njcaa.org/sports/bsb/teams/meridiancommunitycollege?view=lineup
2014	1	miamidadecollege	Miami Dade College	http://stats.njcaa.org/sports/bsb/teams/miamidadecollege?view=lineup
2014	1	middlegeorgiastatecollege	Middle Georgia State College	http://stats.njcaa.org/sports/bsb/teams/middlegeorgiastatecollege?view=lineup
2014	1	midlandcollege	Midland College	http://stats.njcaa.org/sports/bsb/teams/midlandcollege?view=lineup
2014	1	mineralareacollege	Mineral Area College	http://stats.njcaa.org/sports/bsb/teams/mineralareacollege?view=lineup
2014	1	monroecollege	Monroe College	http://stats.njcaa.org/sports/bsb/teams/monroecollege?view=lineup
2014	1	motlowstatecommunitycollege	Motlow State Community College	http://stats.njcaa.org/sports/bsb/teams/motlowstatecommunitycollege?view=lineup
2014	1	muscatinecommunitycollege	Muscatine Community College	http://stats.njcaa.org/sports/bsb/teams/muscatinecommunitycollege?view=lineup
2014	1	navarrocollege	Navarro College	http://stats.njcaa.org/sports/bsb/teams/navarrocollege?view=lineup
2014	1	neoshocountycommunitycollege	Neosho County Community College	http://stats.njcaa.org/sports/bsb/teams/neoshocountycommunitycollege?view=lineup
2014	1	newmexicojuniorcollege	New Mexico Junior College	http://stats.njcaa.org/sports/bsb/teams/newmexicojuniorcollege?view=lineup
2014	1	newmexicomilitaryinstitute	New Mexico Military Institute	http://stats.njcaa.org/sports/bsb/teams/newmexicomilitaryinstitute?view=lineup
2014	1	northcentralmissouricollege	North Central Missouri College	http://stats.njcaa.org/sports/bsb/teams/northcentralmissouricollege?view=lineup
2014	1	northcentraltexascollege	North Central Texas College	http://stats.njcaa.org/sports/bsb/teams/northcentraltexascollege?view=lineup
2014	1	northeasttexascommunitycollege	Northeast Texas Community College	http://stats.njcaa.org/sports/bsb/teams/northeasttexascommunitycollege?view=lineup
2014	1	northeasternjuniorcollege	Northeastern Junior College	http://stats.njcaa.org/sports/bsb/teams/northeasternjuniorcollege?view=lineup
2014	1	northeasternoklahomaaampmcollege	Northeastern Oklahoma A&M College	http://stats.njcaa.org/sports/bsb/teams/northeasternoklahomaaampmcollege?view=lineup
2014	1	northwestfloridastatecollege	Northwest Florida State College	http://stats.njcaa.org/sports/bsb/teams/northwestfloridastatecollege?view=lineup
2014	1	odessacollege	Odessa College	http://stats.njcaa.org/sports/bsb/teams/odessacollege?view=lineup
2014	1	oliveharveycollege	Olive-Harvey College	http://stats.njcaa.org/sports/bsb/teams/oliveharveycollege?view=lineup
2014	1	olneycentralcollege	Olney Central College	http://stats.njcaa.org/sports/bsb/teams/olneycentralcollege?view=lineup
2014	1	oterojuniorcollege	Otero Junior College	http://stats.njcaa.org/sports/bsb/teams/oterojuniorcollege?view=lineup
2014	1	palmbeachstatecollege	Palm Beach State College	http://stats.njcaa.org/sports/bsb/teams/palmbeachstatecollege?view=lineup
2014	1	panolacollege	Panola College	http://stats.njcaa.org/sports/bsb/teams/panolacollege?view=lineup
2014	1	parisjuniorcollege	Paris Junior College	http://stats.njcaa.org/sports/bsb/teams/parisjuniorcollege?view=lineup
2014	1	pensacolastatecollege	Pensacola State College	http://stats.njcaa.org/sports/bsb/teams/pensacolastatecollege?view=lineup
2014	1	pimacommunitycollege	Pima Community College	http://stats.njcaa.org/sports/bsb/teams/pimacommunitycollege?view=lineup
2014	1	pittcommunitycollege	Pitt Community College	http://stats.njcaa.org/sports/bsb/teams/pittcommunitycollege?view=lineup
2014	1	polkstatecollege	Polk State College	http://stats.njcaa.org/sports/bsb/teams/polkstatecollege?view=lineup
2014	1	potomacstatecollegeofwvu	Potomac State College of WVU	http://stats.njcaa.org/sports/bsb/teams/potomacstatecollegeofwvu?view=lineup
2014	1	prattcommunitycollege	Pratt Community College	http://stats.njcaa.org/sports/bsb/teams/prattcommunitycollege?view=lineup
2014	1	rangercollege	Ranger College	http://stats.njcaa.org/sports/bsb/teams/rangercollege?view=lineup
2014	1	rendlakecollege	Rend Lake College	http://stats.njcaa.org/sports/bsb/teams/rendlakecollege?view=lineup
2014	1	roanestatecommunitycollege	Roane State Community College	http://stats.njcaa.org/sports/bsb/teams/roanestatecommunitycollege?view=lineup
2014	1	rosestatecollege	Rose State College	http://stats.njcaa.org/sports/bsb/teams/rosestatecollege?view=lineup
2014	1	saltlakecommunitycollege	Salt Lake Community College	http://stats.njcaa.org/sports/bsb/teams/saltlakecommunitycollege?view=lineup
2014	1	sanjacintocollegenorth	San Jacinto College-North	http://stats.njcaa.org/sports/bsb/teams/sanjacintocollegenorth?view=lineup
2014	1	santafecollege	Santa Fe College	http://stats.njcaa.org/sports/bsb/teams/santafecollege?view=lineup
2014	1	seminolestatecollege	Seminole State College	http://stats.njcaa.org/sports/bsb/teams/seminolestatecollege?view=lineup
2014	1	seminolestatecollegeofflorida	Seminole State College of Florida	http://stats.njcaa.org/sports/bsb/teams/seminolestatecollegeofflorida?view=lineup
2014	1	sewardcountycommunitycollege	Seward County Community College	http://stats.njcaa.org/sports/bsb/teams/sewardcountycommunitycollege?view=lineup
2014	1	shawneecommunitycollege	Shawnee Community College	http://stats.njcaa.org/sports/bsb/teams/shawneecommunitycollege?view=lineup
2014	1	sheltonstatecommunitycollege	Shelton State Community College	http://stats.njcaa.org/sports/bsb/teams/sheltonstatecommunitycollege?view=lineup
2014	1	sneadstatecommunitycollege	Snead State Community College	http://stats.njcaa.org/sports/bsb/teams/sneadstatecommunitycollege?view=lineup
2014	1	southfloridastatecollege	South Florida State College	http://stats.njcaa.org/sports/bsb/teams/southfloridastatecollege?view=lineup
2014	1	southgeorgiastatecollege	South Georgia State College	http://stats.njcaa.org/sports/bsb/teams/southgeorgiastatecollege?view=lineup
2014	1	southmountaincommunitycollege	South Mountain Community College	http://stats.njcaa.org/sports/bsb/teams/southmountaincommunitycollege?view=lineup
2014	1	southsuburbancollege	South Suburban College	http://stats.njcaa.org/sports/bsb/teams/southsuburbancollege?view=lineup
2014	1	southeasternillinoiscollege	Southeastern Illinois College	http://stats.njcaa.org/sports/bsb/teams/southeasternillinoiscollege?view=lineup
2014	1	southernunionstatecommunitycollege	Southern Union State Community College	http://stats.njcaa.org/sports/bsb/teams/southernunionstatecommunitycollege?view=lineup
2014	1	southwesttennesseecommunitycollege	Southwest Tennessee Community College	http://stats.njcaa.org/sports/bsb/teams/southwesttennesseecommunitycollege?view=lineup
2014	1	southwesternillinoiscollege	Southwestern Illinois College	http://stats.njcaa.org/sports/bsb/teams/southwesternillinoiscollege?view=lineup
2014	1	spartanburgmethodist	Spartanburg Methodist	http://stats.njcaa.org/sports/bsb/teams/spartanburgmethodist?view=lineup
2014	1	stcharlescommunitycollege	St. Charles Community College	http://stats.njcaa.org/sports/bsb/teams/stcharlescommunitycollege?view=lineup
2014	1	stjohnsriverstatecollege	St. Johns River State College	http://stats.njcaa.org/sports/bsb/teams/stjohnsriverstatecollege?view=lineup
2014	1	stlouiscommunitycollege	St. Louis Community College	http://stats.njcaa.org/sports/bsb/teams/stlouiscommunitycollege?view=lineup
2014	1	stpetersburgcollege	St. Petersburg College	http://stats.njcaa.org/sports/bsb/teams/stpetersburgcollege?view=lineup
2014	1	statecollegeoffloridamanateesaraso	State College of Florida, Manatee-Sarasota	http://stats.njcaa.org/sports/bsb/teams/statecollegeoffloridamanateesaraso?view=lineup
2014	1	tallahasseecommunitycollege	Tallahassee Community College	http://stats.njcaa.org/sports/bsb/teams/tallahasseecommunitycollege?view=lineup
2014	1	templecollege	Temple College	http://stats.njcaa.org/sports/bsb/teams/templecollege?view=lineup
2014	1	threeriverscommunitycollegemo	Three Rivers Community College - MO	http://stats.njcaa.org/sports/bsb/teams/threeriverscommunitycollegemo?view=lineup
2014	1	trinidadstatejuniorcollege	Trinidad State Junior College	http://stats.njcaa.org/sports/bsb/teams/trinidadstatejuniorcollege?view=lineup
2014	1	tritoncollege	Triton College	http://stats.njcaa.org/sports/bsb/teams/tritoncollege?view=lineup
2014	1	usclancaster	USC Lancaster	http://stats.njcaa.org/sports/bsb/teams/usclancaster?view=lineup
2014	1	uscsalkehatchie	USC Salkehatchie	http://stats.njcaa.org/sports/bsb/teams/uscsalkehatchie?view=lineup
2014	1	uscsumter	USC Sumter	http://stats.njcaa.org/sports/bsb/teams/uscsumter?view=lineup
2014	1	vernoncollege	Vernon College	http://stats.njcaa.org/sports/bsb/teams/vernoncollege?view=lineup
2014	1	volunteerstatecommunitycollege	Volunteer State Community College	http://stats.njcaa.org/sports/bsb/teams/volunteerstatecommunitycollege?view=lineup
2014	1	wabashvalleycollege	Wabash Valley College	http://stats.njcaa.org/sports/bsb/teams/wabashvalleycollege?view=lineup
2014	1	wallacecommunitycollegedothan	Wallace Community College-Dothan	http://stats.njcaa.org/sports/bsb/teams/wallacecommunitycollegedothan?view=lineup
2014	1	wallacecommunitycollegeselma	Wallace Community College-Selma	http://stats.njcaa.org/sports/bsb/teams/wallacecommunitycollegeselma?view=lineup
2014	1	wallacestatecommunitycollegehancevil	Wallace State Community College-Hanceville	http://stats.njcaa.org/sports/bsb/teams/wallacestatecommunitycollegehancevil?view=lineup
2014	1	waltersstatecommunitycollege	Walters State Community College	http://stats.njcaa.org/sports/bsb/teams/waltersstatecommunitycollege?view=lineup
2014	1	weatherfordcollege	Weatherford College	http://stats.njcaa.org/sports/bsb/teams/weatherfordcollege?view=lineup
2014	1	westgeorgiatechnicalcollege	West Georgia Technical College	http://stats.njcaa.org/sports/bsb/teams/westgeorgiatechnicalcollege?view=lineup
2014	1	westernnebraskacommunitycollege	Western Nebraska Community College	http://stats.njcaa.org/sports/bsb/teams/westernnebraskacommunitycollege?view=lineup
2014	1	westernnevadacollege	Western Nevada College	http://stats.njcaa.org/sports/bsb/teams/westernnevadacollege?view=lineup
2014	1	westerntexascollege	Western Texas College	http://stats.njcaa.org/sports/bsb/teams/westerntexascollege?view=lineup
2014	1	whartoncountyjuniorcollege	Wharton County Junior College	http://stats.njcaa.org/sports/bsb/teams/whartoncountyjuniorcollege?view=lineup
2014	1	yavapaicollege	Yavapai College	http://stats.njcaa.org/sports/bsb/teams/yavapaicollege?view=lineup
2014	2	alleganycollegeofmaryland	Allegany College of Maryland	http://stats.njcaa.org/sports/bsb/teams/alleganycollegeofmaryland?view=lineup
2014	2	ancillacollege	Ancilla College	http://stats.njcaa.org/sports/bsb/teams/ancillacollege?view=lineup
2014	2	annearundelcommunitycollege	Anne Arundel Community College	http://stats.njcaa.org/sports/bsb/teams/annearundelcommunitycollege?view=lineup
2014	2	bismarckstatecollege	Bismarck State College	http://stats.njcaa.org/sports/bsb/teams/bismarckstatecollege?view=lineup
2014	2	blackhawkcollegemoline	Black Hawk College-Moline	http://stats.njcaa.org/sports/bsb/teams/blackhawkcollegemoline?view=lineup
2014	2	brownmackiecollege	Brown Mackie College	http://stats.njcaa.org/sports/bsb/teams/brownmackiecollege?view=lineup
2014	2	brunswickcommunitycollege	Brunswick Community College	http://stats.njcaa.org/sports/bsb/teams/brunswickcommunitycollege?view=lineup
2014	2	burlingtoncountycollege	Burlington County College	http://stats.njcaa.org/sports/bsb/teams/burlingtoncountycollege?view=lineup
2014	2	ccbccatonsville	CCBC Catonsville	http://stats.njcaa.org/sports/bsb/teams/ccbccatonsville?view=lineup
2014	2	ccbcdundalk	CCBC Dundalk	http://stats.njcaa.org/sports/bsb/teams/ccbcdundalk?view=lineup
2014	2	ccbcessex	CCBC Essex	http://stats.njcaa.org/sports/bsb/teams/ccbcessex?view=lineup
2014	2	carlalbertstatecollege	Carl Albert State College	http://stats.njcaa.org/sports/bsb/teams/carlalbertstatecollege?view=lineup
2014	2	carlsandburgcollege	Carl Sandburg College	http://stats.njcaa.org/sports/bsb/teams/carlsandburgcollege?view=lineup
2014	2	catawbavalleycommunitycollege	Catawba Valley Community College	http://stats.njcaa.org/sports/bsb/teams/catawbavalleycommunitycollege?view=lineup
2014	2	cecilcollege	Cecil College	http://stats.njcaa.org/sports/bsb/teams/cecilcollege?view=lineup
2014	2	centralvirginiacommunitycollege	Central Virginia Community College	http://stats.njcaa.org/sports/bsb/teams/centralvirginiacommunitycollege?view=lineup
2014	2	chandlergilbertcommunitycollege	Chandler-Gilbert Community College	http://stats.njcaa.org/sports/bsb/teams/chandlergilbertcommunitycollege?view=lineup
2014	2	coahomacommunitycollege	Coahoma Community College	http://stats.njcaa.org/sports/bsb/teams/coahomacommunitycollege?view=lineup
2014	2	collegeoflakecounty	College of Lake County	http://stats.njcaa.org/sports/bsb/teams/collegeoflakecounty?view=lineup
2014	2	collegeofsouthernmaryland	College of Southern Maryland	http://stats.njcaa.org/sports/bsb/teams/collegeofsouthernmaryland?view=lineup
2014	2	collegeofthealbemarle	College of The Albemarle	http://stats.njcaa.org/sports/bsb/teams/collegeofthealbemarle?view=lineup
2014	2	communitycollegeofrhodeisland	Community College of Rhode Island	http://stats.njcaa.org/sports/bsb/teams/communitycollegeofrhodeisland?view=lineup
2014	2	copiahlincolncommunitycollege	Copiah-Lincoln Community College	http://stats.njcaa.org/sports/bsb/teams/copiahlincolncommunitycollege?view=lineup
2014	2	countycollegeofmorris	County College of Morris	http://stats.njcaa.org/sports/bsb/teams/countycollegeofmorris?view=lineup
2014	2	cuyahogacommunitycollege	Cuyahoga Community College	http://stats.njcaa.org/sports/bsb/teams/cuyahogacommunitycollege?view=lineup
2014	2	dakotacollegeatbottineau	Dakota College at Bottineau	http://stats.njcaa.org/sports/bsb/teams/dakotacollegeatbottineau?view=lineup
2014	2	dakotacountytechnicalcollege	Dakota County Technical College	http://stats.njcaa.org/sports/bsb/teams/dakotacountytechnicalcollege?view=lineup
2014	2	danvilleareacommunitycollege	Danville Area Community College	http://stats.njcaa.org/sports/bsb/teams/danvilleareacommunitycollege?view=lineup
2014	2	danvillecommunitycollege	Danville Community College	http://stats.njcaa.org/sports/bsb/teams/danvillecommunitycollege?view=lineup
2014	2	dawsoncommunitycollege	Dawson Community College	http://stats.njcaa.org/sports/bsb/teams/dawsoncommunitycollege?view=lineup
2014	2	deancollege	Dean College	http://stats.njcaa.org/sports/bsb/teams/deancollege?view=lineup
2014	2	delawaretechnicalampcommunitycolle	Delaware Technical & Community College	http://stats.njcaa.org/sports/bsb/teams/delawaretechnicalampcommunitycolle?view=lineup
2014	2	deltacollege	Delta College	http://stats.njcaa.org/sports/bsb/teams/deltacollege?view=lineup
2014	2	desmoinesareacommunitycollege	Des Moines Area Community College	http://stats.njcaa.org/sports/bsb/teams/desmoinesareacommunitycollege?view=lineup
2014	2	dutchesscommunitycollege	Dutchess Community College	http://stats.njcaa.org/sports/bsb/teams/dutchesscommunitycollege?view=lineup
2014	2	eastcentralcommunitycollege	East Central Community College	http://stats.njcaa.org/sports/bsb/teams/eastcentralcommunitycollege?view=lineup
2014	2	eastmississippicommunitycollege	East Mississippi Community College	http://stats.njcaa.org/sports/bsb/teams/eastmississippicommunitycollege?view=lineup
2014	2	elgincommunitycollege	Elgin Community College	http://stats.njcaa.org/sports/bsb/teams/elgincommunitycollege?view=lineup
2014	2	ellsworthcommunitycollege	Ellsworth Community College	http://stats.njcaa.org/sports/bsb/teams/ellsworthcommunitycollege?view=lineup
2014	2	frederickcommunitycollege	Frederick Community College	http://stats.njcaa.org/sports/bsb/teams/frederickcommunitycollege?view=lineup
2014	2	garrettcollege	Garrett College	http://stats.njcaa.org/sports/bsb/teams/garrettcollege?view=lineup
2014	2	gatewaycommunitycollegeaz	GateWay Community College - AZ	http://stats.njcaa.org/sports/bsb/teams/gatewaycommunitycollegeaz?view=lineup
2014	2	geneseecommunitycollege	Genesee Community College	http://stats.njcaa.org/sports/bsb/teams/geneseecommunitycollege?view=lineup
2014	2	glenoakscommunitycollege	Glen Oaks Community College	http://stats.njcaa.org/sports/bsb/teams/glenoakscommunitycollege?view=lineup
2014	2	glendalecommunitycollege	Glendale Community College	http://stats.njcaa.org/sports/bsb/teams/glendalecommunitycollege?view=lineup
2014	2	grandrapidscommunitycollege	Grand Rapids Community College	http://stats.njcaa.org/sports/bsb/teams/grandrapidscommunitycollege?view=lineup
2014	2	heartlandcommunitycollege	Heartland Community College	http://stats.njcaa.org/sports/bsb/teams/heartlandcommunitycollege?view=lineup
2014	2	henryfordcommunitycollege	Henry Ford Community College	http://stats.njcaa.org/sports/bsb/teams/henryfordcommunitycollege?view=lineup
2014	2	hesstoncollege	Hesston College	http://stats.njcaa.org/sports/bsb/teams/hesstoncollege?view=lineup
2014	2	highlandcommunitycollegeillinois	Highland Community College - Illinois	http://stats.njcaa.org/sports/bsb/teams/highlandcommunitycollegeillinois?view=lineup
2014	2	hindscommunitycollege	Hinds Community College	http://stats.njcaa.org/sports/bsb/teams/hindscommunitycollege?view=lineup
2014	2	holmescommunitycollege	Holmes Community College	http://stats.njcaa.org/sports/bsb/teams/holmescommunitycollege?view=lineup
2014	2	illinoiscentralcollege	Illinois Central College	http://stats.njcaa.org/sports/bsb/teams/illinoiscentralcollege?view=lineup
2014	2	illinoisvalleycommunitycollege	Illinois Valley Community College	http://stats.njcaa.org/sports/bsb/teams/illinoisvalleycommunitycollege?view=lineup
2014	2	iowacentralcommunitycollege	Iowa Central Community College	http://stats.njcaa.org/sports/bsb/teams/iowacentralcommunitycollege?view=lineup
2014	2	iowalakescommunitycollege	Iowa Lakes Community College	http://stats.njcaa.org/sports/bsb/teams/iowalakescommunitycollege?view=lineup
2014	2	itawambacommunitycollege	Itawamba Community College	http://stats.njcaa.org/sports/bsb/teams/itawambacommunitycollege?view=lineup
2014	2	jacksoncollege	Jackson College	http://stats.njcaa.org/sports/bsb/teams/jacksoncollege?view=lineup
2014	2	johnwoodcommunitycollege	John Wood Community College	http://stats.njcaa.org/sports/bsb/teams/johnwoodcommunitycollege?view=lineup
2014	2	jonescountyjuniorcollege	Jones County Junior College	http://stats.njcaa.org/sports/bsb/teams/jonescountyjuniorcollege?view=lineup
2014	2	kalamazoovalleycommunitycollege	Kalamazoo Valley Community College	http://stats.njcaa.org/sports/bsb/teams/kalamazoovalleycommunitycollege?view=lineup
2014	2	kankakeecommunitycollege	Kankakee Community College	http://stats.njcaa.org/sports/bsb/teams/kankakeecommunitycollege?view=lineup
2014	2	kelloggcommunitycollege	Kellogg Community College	http://stats.njcaa.org/sports/bsb/teams/kelloggcommunitycollege?view=lineup
2014	2	kirkwoodcommunitycollege	Kirkwood Community College	http://stats.njcaa.org/sports/bsb/teams/kirkwoodcommunitycollege?view=lineup
2014	2	lackawannacollege	Lackawanna College	http://stats.njcaa.org/sports/bsb/teams/lackawannacollege?view=lineup
2014	2	lakemichigancollege	Lake Michigan College	http://stats.njcaa.org/sports/bsb/teams/lakemichigancollege?view=lineup
2014	2	lakeregionstatecollege	Lake Region State College	http://stats.njcaa.org/sports/bsb/teams/lakeregionstatecollege?view=lineup
2014	2	lakelandcommunitycollege	Lakeland Community College	http://stats.njcaa.org/sports/bsb/teams/lakelandcommunitycollege?view=lineup
2014	2	lansingcommunitycollege	Lansing Community College	http://stats.njcaa.org/sports/bsb/teams/lansingcommunitycollege?view=lineup
2014	2	lenoircommunitycollege	Lenoir Community College	http://stats.njcaa.org/sports/bsb/teams/lenoircommunitycollege?view=lineup
2014	2	lewisampclarkcommunitycollege	Lewis & Clark Community College	http://stats.njcaa.org/sports/bsb/teams/lewisampclarkcommunitycollege?view=lineup
