year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	ab	r	h	b2b	b3b	hr	rbi	bb	k	sb	cs	avg	obp	slg
2013	3	stcloudtechnicalampcommunitycol	6	michaelbarrenecheyu2z	Michael Barreneche	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelbarrenecheyu2z	Fr	SS	12	29	16	18	3	1		13	2	1	2	1	.621	.645	.793
2013	3	stcloudtechnicalampcommunitycol	3	brianredemske8df2	Brian Redemske	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brianredemske8df2	So	CF	10	28	14	14				6	3	5	13	2	.500	.559	.500
2013	3	stcloudtechnicalampcommunitycol	21	duncanpedersonkf1k	Duncan Pederson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/duncanpedersonkf1k	Fr	3B	11	24	11	9	1	1	1	9	3	4			.375	.444	.625
2013	3	stcloudtechnicalampcommunitycol	36	brendanashtonxdy2	Brendan Ashton	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brendanashtonxdy2	So	C	7	22	3	7	1		1	10	1	2		1	.318	.348	.500
2013	3	stcloudtechnicalampcommunitycol	2	benmaiersx9w5	Ben Maiers	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/benmaiersx9w5	So	2B	10	21	11	7	2			7	7	5	5	1	.333	.483	.429
2013	3	stcloudtechnicalampcommunitycol	12	duanemillerxd2v	Duane Miller	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/duanemillerxd2v	So	P/SS	7	20	8	9	2	1	1	6	1	1	4		.450	.476	.800
2013	3	stcloudtechnicalampcommunitycol	15	jaceotto9ria	Jace Otto	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jaceotto9ria	So	OF	9	20	8	10		1		6	5				.500	.600	.600
2013	3	stcloudtechnicalampcommunitycol	32	edreichenbachlmd7	Ed Reichenbach	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/edreichenbachlmd7	So	1B	9	19	10	9	3			5	2	1			.474	.600	.632
2013	3	stcloudtechnicalampcommunitycol	14	brandonschmahl5taj	Brandon Schmahl	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonschmahl5taj	So	OF	9	18	9	6	2		1	6		4	5		.333	.368	.611
2013	3	stcloudtechnicalampcommunitycol	25	emmanuellopez3nf1	Emmanuel Lopez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/emmanuellopez3nf1	Fr	OF	8	17	5	3		1		8	3	6	2	1	.176	.300	.294
2013	3	stcloudtechnicalampcommunitycol	7	bryanbensonm0ro	Bryan Benson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/bryanbensonm0ro	So	OF	11	16	9	8	1			7	4	1	3		.500	.600	.562
2013	3	stcloudtechnicalampcommunitycol	33	lukasjohnsongq2h	Lukas Johnson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/lukasjohnsongq2h	Fr	1B	8	16	3	4				3	1				.250	.294	.250
2013	3	stcloudtechnicalampcommunitycol	16	kelvinvillalobosm6gg	Kelvin Villalobos	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kelvinvillalobosm6gg	Fr	C	6	15	6	7	1			5	3	3	2		.467	.556	.533
2013	3	stcloudtechnicalampcommunitycol	19	tylerlongav50	Tyler Long	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerlongav50	Fr	2B	7	13	4	5	1			4	1	1	1		.385	.467	.462
2013	3	stcloudtechnicalampcommunitycol	5	ryderkloppix10	Ryder Klopp	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryderkloppix10	Fr	IF	9	10	7	3				1	1		1		.300	.364	.300
2013	3	stcloudtechnicalampcommunitycol	24	brockevenson362k	Brock Evenson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brockevenson362k	Fr	OF	8	9	2	2				3	1	3			.222	.300	.222
2013	3	stcloudtechnicalampcommunitycol	11	codypartch5sph	Cody Partch	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/codypartch5sph	Fr	INF	6	8	3	2		1		1		2			.250	.250	.500
2013	3	stcloudtechnicalampcommunitycol	9	taylormetzgeru2xa	Taylor Metzger	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/taylormetzgeru2xa	So	P	4	1	0	1				1				1	1.000	1.000	1.000
2013	3	stcloudtechnicalampcommunitycol	40	camknudsen4n5k	Cam Knudsen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/camknudsen4n5k	So	P	2	0	0	0				0						1.000	
2013	3	stcloudtechnicalampcommunitycol	8	mattmcneildoq3	Matt McNeil	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mattmcneildoq3	So	P	2	0	1	0				0							
2014	1	jeffersondaviscommunitycollege	23	johnmarkcosbylrdx	John-Mark Cosby	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johnmarkcosbylrdx	Fr	INF	29	98	25	34	4			22	12	11	2		.347	.430	.388
2014	1	jeffersondaviscommunitycollege	27	alexjonescjze	Alex Jones	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexjonescjze	So	C	26	91	16	27	7		3	27	9	6			.297	.359	.473
2014	1	jeffersondaviscommunitycollege	22	craigheadleyum4c	Craig Headley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/craigheadleyum4c	Fr	C	27	82	14	27	4			19	14	6	1	3	.329	.434	.378
2014	1	jeffersondaviscommunitycollege	4	michaelfoxfnqt	Michael Fox	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelfoxfnqt	So	INF/OF	29	80	16	19	5			2	12	16	3		.238	.344	.300
2014	1	jeffersondaviscommunitycollege	11	loganhillhz71	Logan Hill	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/loganhillhz71	So	OF	23	74	26	33	7		5	30	14	9	1	3	.446	.546	.743
2014	1	jeffersondaviscommunitycollege	24	jonathanmoore49iy	Jonathan Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jonathanmoore49iy	So	INF	24	74	27	30	3			11	9	10	5	2	.405	.494	.446
2014	1	jeffersondaviscommunitycollege	3	brandondavisdava	Brandon Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandondavisdava	Fr	INF/OF	24	68	15	25	4			13	12	9	4	3	.368	.463	.426
2014	1	jeffersondaviscommunitycollege	25	dakerivers3iof	Dake Rivers	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dakerivers3iof	Fr	INF	23	61	5	17	2			14	10	9		1	.279	.392	.311
2014	1	jeffersondaviscommunitycollege	16	brandongoins79d0	Brandon Goins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandongoins79d0	Fr	OF	28	57	15	17	2			8	16	17	1		.298	.467	.333
2014	1	jeffersondaviscommunitycollege	5	taylorfought2xfv	Taylor Fought	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorfought2xfv	Fr	INF	19	56	9	16	6			12	9	6	1		.286	.388	.393
2014	1	jeffersondaviscommunitycollege	8	matthewholmes3mbe	Matthew Holmes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthewholmes3mbe	So	INF	24	56	5	13	2			3	9	9	1		.232	.338	.268
2014	1	jeffersondaviscommunitycollege	15	tannerzantu0m1	Tanner Zant	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerzantu0m1	Fr	INF	21	53	10	15	1			3	1	6	1		.283	.333	.302
2014	1	jeffersondaviscommunitycollege	28	gregciangiottory7p	Greg Ciangiotto	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gregciangiottory7p	Fr	OF	24	50	9	12				2	6	10		1	.240	.333	.240
2014	1	jeffersondaviscommunitycollege	6	camerondavisa3v9	Cameron Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/camerondavisa3v9	Fr	OF	19	48	7	10	3			5	5	15	1		.208	.291	.271
2014	1	jeffersondaviscommunitycollege	30	taylorbaynescrtp	Taylor Baynes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/taylorbaynescrtp	Fr	INF	19	42	6	8				6	1	8	1		.190	.227	.190
2014	1	jeffersondaviscommunitycollege	2	huntermyrickg1r3	Hunter Myrick	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/huntermyrickg1r3	So	OF	4	15	2	4	2	1		2	1	1	1	1	.267	.312	.533
2014	1	jeffersondaviscommunitycollege	1	calebdickey0b9v	Caleb Dickey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/calebdickey0b9v	So	INF/OF	9	10	5	3				1	4	3	1		.300	.467	.300
2014	1	jeffersondaviscommunitycollege	20	jacobfillmorecp4h	Jacob Fillmore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobfillmorecp4h	Fr	INF/P	9	6	0	0				0		4			.000	.000	.000
2014	1	jeffersondaviscommunitycollege	9	romandonofrozvt3	Roman Donofro	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/romandonofrozvt3	Fr	P	12	1	1	1				1					1.000	1.000	1.000
2013	1	santafecollege	3	georgeragsdalety2l	George Ragsdale	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/georgeragsdalety2l	So	INF	34	128	30	39	10	1	2	24	10	17	5	2	.305	.354	.445
2013	1	santafecollege	16	bradyrobersonyx4p	Brady Roberson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradyrobersonyx4p	So	INF	34	126	24	37	14		3	22	5	20	3	1	.294	.346	.476
2013	1	santafecollege	7	caseyscogginsrguv	Casey Scoggins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/caseyscogginsrguv	So	OF	34	126	39	39	2	3		16	30	13	11	3	.310	.442	.373
2013	1	santafecollege	25	jonathancampo551	Jonathan Camp	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jonathancampo551	So	OF/1B	34	124	25	43	9	2	3	32	15	15	2	2	.347	.418	.524
2013	1	santafecollege	6	rogergonzalez218d	Roger Gonzalez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rogergonzalez218d	So	C	32	107	15	29	9		1	18	12	15	3	3	.271	.365	.383
2013	1	santafecollege	19	colbylusignani65a	Colby Lusignan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colbylusignani65a	So	INF	32	104	26	31	4	3	5	26	19	23	1	1	.298	.426	.538
2013	1	santafecollege	11	paysonsmithbpcx	Payson Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/paysonsmithbpcx	Fr	INF	28	86	16	33	5		1	18	9	9	1	1	.384	.448	.477
2013	1	santafecollege	24	ajmazzurcohfqu	AJ Mazzurco	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ajmazzurcohfqu	So	OF	30	72	19	16	3		2	9	16	20	1	1	.222	.418	.347
2013	1	santafecollege	21	andrewfearskmwa	Andrew Fears	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrewfearskmwa	So	OF	27	66	16	15	1	1	2	13	6	21	1		.227	.312	.364
2013	1	santafecollege	8	chipperandzel1vdw	Chipper Andzel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chipperandzel1vdw	Fr	INF	27	59	8	13	3	1	1	11	11	17	1	2	.220	.390	.356
2013	1	santafecollege	32	evanleyvatdnh	Evan Leyva	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evanleyvatdnh	So	C	14	29	3	4	1			9	1	14	1		.138	.242	.172
2013	1	santafecollege	31	evanbarnest0qy	Evan Barnes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evanbarnest0qy	Fr	C	15	24	3	8				9	7	5			.333	.469	.333
2013	1	santafecollege	15	mikecastilla7ll5	Mike Castilla	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mikecastilla7ll5	Fr	INF	12	19	3	6	2	1		4	1	4		1	.316	.381	.526
2013	1	santafecollege	1	joeyroigf7kb	Joey Roig	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joeyroigf7kb	So	INF	10	17	2	2				0	2	10			.118	.211	.118
2013	1	santafecollege	28	walkerburgess944v	Walker Burgess	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/walkerburgess944v	Fr	RHP/1B	11	6	0	0				0	2	2			.000	.250	.000
2014	1	southwesternillinoiscollege	17	adambauerf0ul	Adam Bauer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adambauerf0ul	Fr	1b	33	108	25	40	9	4		20	13	19	4	3	.370	.439	.528
2014	1	southwesternillinoiscollege	14	johngoodrichdnco	John Goodrich	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/johngoodrichdnco	So	IF	31	106	23	37	4	2		18	5	16	3	1	.349	.374	.425
2014	1	southwesternillinoiscollege	26	mattspradlinqvv1	Matt Spradlin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattspradlinqvv1	So	IF	32	106	17	36	9		4	33	6	8	1		.340	.370	.538
2014	1	southwesternillinoiscollege	8	seanmurleya8ki	Sean Murley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/seanmurleya8ki	Fr	IF	28	95	18	33	6	1		16	5	6	5	1	.347	.388	.432
2014	1	southwesternillinoiscollege	5	adamkunkel0vq3	Adam Kunkel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adamkunkel0vq3	So	IF	30	93	26	27	2			11	14	7	4	2	.290	.382	.312
2014	1	southwesternillinoiscollege	15	markhenckenz6ve	Mark Hencken	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/markhenckenz6ve	So	C	30	89	17	29	2			18	11	8	4	1	.326	.429	.348
2014	1	southwesternillinoiscollege	18	adamschnurbusch7i4m	Adam Schnurbusch	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/adamschnurbusch7i4m	Fr	OF	32	84	20	24	1	1	1	15	10	17	6	2	.286	.381	.357
2014	1	southwesternillinoiscollege	12	jakedailyn8y6	Jake Daily	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakedailyn8y6	Fr	C	23	56	8	18	2			7	6	9	1		.321	.424	.357
2014	1	southwesternillinoiscollege	4	cameronloftonaweu	Cameron Lofton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cameronloftonaweu	So	OF	22	54	12	15		1		0	7	5	5	1	.278	.391	.315
2014	1	southwesternillinoiscollege	21	brettwarcholea92	Brett Warchol	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brettwarcholea92	So	IF	20	48	10	15	6			14	7	7			.312	.393	.438
2014	1	southwesternillinoiscollege	13	martybrunkyoqe	Marty Brunk	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/martybrunkyoqe	Fr	OF	20	45	8	11	5			6	7	2	2		.244	.370	.356
2014	1	southwesternillinoiscollege	20	ryansuwanskiss62	Ryan Suwanski	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryansuwanskiss62	Fr	OF	17	34	6	5			1	4	4	12	1		.147	.237	.235
2014	1	southwesternillinoiscollege	11	codymassey6r4p	Cody Massey	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codymassey6r4p	Fr	OF	11	28	8	13	1			8	4	7		1	.464	.531	.500
2014	1	southwesternillinoiscollege	27	mattrheinholzlce4	Matt Rheinholz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mattrheinholzlce4	So	IF	14	26	5	8	1		2	7	6	4	1		.308	.438	.577
2014	1	southwesternillinoiscollege	38	jordanaskinsb1b6	Jordan Askins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanaskinsb1b6	Fr	IF	12	25	5	11	2			8	4	1			.440	.517	.520
2014	1	southwesternillinoiscollege	7	danholst7rrz	Dan Holst	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danholst7rrz	Fr	OF	8	22	6	7	3			5	3	1			.318	.385	.455
2014	1	southwesternillinoiscollege	28	zachstiebwaed	Zach Stieb	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachstiebwaed	Fr	1b	11	21	6	4	2			1	2	6			.190	.393	.286
2014	1	southwesternillinoiscollege	37	jakehenslerjdpj	Jake Hensler	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jakehenslerjdpj	Fr	OF	13	16	7	4				3	1	3			.250	.333	.250
2014	1	southwesternillinoiscollege	34	maciejmilas0u6r	Maciej Milas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/maciejmilas0u6r	Fr	C	10	15	7	6	2		1	4	2	4			.400	.526	.733
2013	1	howardcollege	10	danesteinhagenuo39	Dane Steinhagen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/danesteinhagenuo39	So	RF	37	139	34	44	6	4	2	22	14	26	15	4	.317	.396	.460
2013	1	howardcollege	22	matthewholcombeczm8	Matthew Holcombe	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthewholcombeczm8	Fr	1B	37	129	24	40	10	3	3	28	23	22	4	4	.310	.426	.504
2013	1	howardcollege	25	brandonwagnerrziv	Brandon Wagner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonwagnerrziv	Fr	2B	35	107	36	36	12		3	35	35	29	8	3	.336	.517	.533
2013	1	howardcollege	7	julianservice1rj1	Julian Service	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/julianservice1rj1	So	RF	33	103	30	38	8	4	3	26	11	18	11	5	.369	.463	.612
2013	1	howardcollege	6	ishmaeledwards1hbb	Ishmael Edwards	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ishmaeledwards1hbb	Fr	LF	25	84	29	31	7	4	2	28	10	23	7	6	.369	.459	.619
2013	1	howardcollege	23	josefavelazqeu	Jose Favela	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josefavelazqeu	So	C	26	79	13	22	4	1		23	4	8	1		.278	.337	.354
2013	1	howardcollege	3	reggiewilsonq0wq	Reggie Wilson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reggiewilsonq0wq	So	CF	22	76	33	31	5	5	2	15	21	14	17	5	.408	.550	.684
2013	1	howardcollege	4	garrettwebbktxg	Garrett Webb	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garrettwebbktxg	So	3B	27	73	14	24	1			13	11	10	4	2	.329	.430	.342
2013	1	howardcollege	26	brenonrhodeswdzr	Brenon Rhodes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brenonrhodeswdzr	Fr	SS	26	72	14	23	4			8	7	17	5	1	.319	.398	.375
2013	1	howardcollege	15	eddiepaparellat0hl	Eddie Paparella	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/eddiepaparellat0hl	Fr	SS	20	59	23	21	3	2		20	12	13	5		.356	.479	.475
2013	1	howardcollege	24	ryanmccarvelh4at	Ryan McCarvel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanmccarvelh4at	Fr	C	18	55	22	28	5	2	6	27	9	5	5	2	.509	.588	1.000
2013	1	howardcollege	9	ryanromo9tmt	Ryan Romo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanromo9tmt	Fr	LF	18	55	14	17	5		1	12	7	10		2	.309	.391	.455
2013	1	howardcollege	2	scottpopescuxslc	Scott Popescu	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/scottpopescuxslc	So	3B	17	46	10	14	3			11	6	4	5	1	.304	.377	.370
2013	1	howardcollege	13	joshuamoore25x9	Joshua Moore	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/joshuamoore25x9	Fr	1B	13	27	9	6	1		1	6	8	8			.222	.417	.370
2013	1	howardcollege	17	jacoblealc9xe	Jacob Leal	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacoblealc9xe	Fr	C	3	5	0	1				0					.200	.200	.200
2013	1	howardcollege	16	fosterburchettvqr0	Foster Burchett	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/fosterburchettvqr0	So	2B	3	3	2	1				0		1			.333	.333	.333
2013	1	howardcollege	19	dilliondruryc9yd	Dillion Drury	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dilliondruryc9yd	Fr	RF	2	3	1	0				0					.000	.250	.000
2013	1	howardcollege	12	coltonchildresspvlq	Colton Childress	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coltonchildresspvlq	Fr	LF	5	1	2	0				0			1		.000	.000	.000
2013	3	suffolkcc	12	jorgeruiz6rkg	Jorge Ruiz	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jorgeruiz6rkg	So	SS/RHP	13	47	7	13	3		2	10	1	10	2		.277	.306	.468
2013	3	suffolkcc	29	anthonypalermoyexb	Anthony Palermo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/anthonypalermoyexb	Fr	3B/1B	13	39	6	10				8	5	4	1		.256	.388	.256
2013	3	suffolkcc	1	travisgeorge1zqr	Travis George	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/travisgeorge1zqr	So	CF	13	37	12	18	3	1		4	8	3	4		.486	.553	.622
2013	3	suffolkcc	4	nicholasaurrichio77cf	Nicholas Aurrichio	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nicholasaurrichio77cf	Fr	2B/SS	13	36	7	8				2	9	9	3	2	.222	.370	.222
2013	3	suffolkcc	18	thomaspalmesehp98	Thomas Palmese	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/thomaspalmesehp98	Fr	Catcher/1B	11	32	2	10	1			5	4	6	2	2	.312	.385	.344
2013	3	suffolkcc	20	josephharrist7d9	Joseph Harris	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/josephharrist7d9	Fr	OF	11	28	7	10	2			1	5	3	1	2	.357	.471	.429
2013	3	suffolkcc	17	patrickstepnoskira23	Patrick Stepnoski	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/patrickstepnoskira23	Fr	OF	11	28	6	8	3			7	6	10	1	1	.286	.444	.393
2013	3	suffolkcc	7	brandonedwardsud82	Brandon Edwards	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonedwardsud82	Fr	OF	9	26	5	9	2			3	3	4	6		.346	.452	.423
2013	3	suffolkcc	15	michaelcarsonvpgz	Michael Carson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelcarsonvpgz	Fr	2B	9	24	8	9	3			5		5			.375	.375	.500
2013	3	suffolkcc	30	kylegallagherd9p4	Kyle Gallagher	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kylegallagherd9p4	Fr	1B/LHP	6	15	1	1				0	1	3			.067	.125	.067
2013	3	suffolkcc	27	josephguariscoyplc	Joseph Guarisco	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/josephguariscoyplc	Fr	Catcher	5	12	3	2			1	2	1	3			.167	.231	.417
2013	3	suffolkcc	13	alexmartint8uo	Alex Martin	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/alexmartint8uo	Fr	catcher	3	8	0	0				0		3			.000	.000	.000
2013	3	suffolkcc	35	dandonofriofi8x	Dan D'Onofrio	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/dandonofriofi8x	So	RHP/1B	4	6	2	2				0	2	3			.333	.500	.333
2013	3	suffolkcc	5	brandonvega4hfa	Brandon Vega	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonvega4hfa	Fr	2B	4	5	1	1				1		1			.200	.200	.200
2013	3	suffolkcc	22	ryandollopp8yo	Ryan Dollop	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryandollopp8yo	Fr	RHP/OF	1	3	1	2	1			0					.667	.667	1.000
2013	3	suffolkcc	16	michaelmaronvl94	Michael Maron	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelmaronvl94	Fr	OF	1	3	1	2				1					.667	.750	.667
2013	3	tompkinscortlandcommunitycollege	2	rodneyjester3n79	Rodney Jester	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/rodneyjester3n79	Fr		7	22	2	5	1			0		5		1	.227	.227	.273
2013	3	tompkinscortlandcommunitycollege	1	davyondoziersvuk	Davyon Dozier	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/davyondoziersvuk	Fr		7	20	7	6	1			2	1	4	4		.300	.364	.350
2013	3	tompkinscortlandcommunitycollege	14	brianpfund56nh	Brian Pfund	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brianpfund56nh	So		7	18	2	5	1			3	1	3	3	3	.278	.381	.333
2013	3	tompkinscortlandcommunitycollege	7	wilsonmontalvo3imx	Wilson Montalvo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/wilsonmontalvo3imx	Fr		7	16	3	2				4	3	5	1	2	.125	.263	.125
2013	3	tompkinscortlandcommunitycollege	4	malikfogggee4	Malik Fogg	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/malikfogggee4	Fr		7	15	1	4				5	4	7	2	2	.267	.450	.267
2013	3	tompkinscortlandcommunitycollege	16	steventatichb780	Steven Tatich	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/steventatichb780	So		5	11	1	2				0	1	4			.182	.308	.182
2013	3	tompkinscortlandcommunitycollege	51	chrisabreu3nmd	Chris Abreu	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/chrisabreu3nmd	Fr		5	10	3	3				0	2				.300	.417	.300
2013	3	tompkinscortlandcommunitycollege	10	joshahearnfqyd	Josh Ahearn	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joshahearnfqyd	Fr		6	9	1	2				0	2	3			.222	.364	.222
2013	3	tompkinscortlandcommunitycollege	23	brandonpollack80sy	Brandon Pollack	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonpollack80sy	So		6	9	1	1				0	1	3		1	.111	.200	.111
2013	3	tompkinscortlandcommunitycollege	13	vicjacobsenuj4l	Vic Jacobsen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/vicjacobsenuj4l	Fr		5	6	0	1				2	1	3	1		.167	.286	.167
2013	3	tompkinscortlandcommunitycollege	12	jeremyfredenburgbyo9	Jeremy Fredenburg	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jeremyfredenburgbyo9	Fr		4	5	0	1	1			0	2	3			.200	.429	.400
2013	3	tompkinscortlandcommunitycollege	11	aaronhitt4apm	Aaron Hitt	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/aaronhitt4apm	Fr		2	4	0	0				0		2			.000	.000	.000
2013	3	tompkinscortlandcommunitycollege	5	samallenv607	Sam Allen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/samallenv607	Fr		2	3	0	2				0		1			.667	.667	.667
2013	3	tompkinscortlandcommunitycollege	3	mickeybeach7fud	Mickey Beach	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mickeybeach7fud	Fr		3	2	0	0				0		2			.000	.000	.000
2013	3	tompkinscortlandcommunitycollege	9	shaquanlove24pk	Shaquan Love	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/shaquanlove24pk	Fr		1	1	0	0				0		1			.000	.000	.000
2014	1	johnalogancollege	18	culverplantpqxf	Culver Plant	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/culverplantpqxf	Fr	INF	30	100	25	39	6			15	10	13	4		.390	.460	.450
2014	1	johnalogancollege	9	jacobcarpenter753y	Jacob Carpenter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jacobcarpenter753y	Fr	C	29	99	17	33	5	3		19	14	20	5		.333	.441	.444
2014	1	johnalogancollege	23	konnerlutz8jka	Konner Lutz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/konnerlutz8jka	So	C	30	97	16	30	4			7	12	8		2	.309	.412	.351
2014	1	johnalogancollege	6	jobaferrell13m6	Joba Ferrell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jobaferrell13m6	So	OF	29	96	14	27	2	1		12	12	13	12	1	.281	.381	.323
2014	1	johnalogancollege	8	tannerscottj2v1	Tanner Scott	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tannerscottj2v1	So	INF	30	95	17	32	6		1	21	17	8			.337	.448	.432
