year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	hbp	sf	sh	tb	xbh	hdp	go	fo	go_fo	pa
2013	1	mccookcommunitycollege	4	ethanfreeman54mt	Ethan Freeman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ethanfreeman54mt	So	OF	17	2		2	10	1		1	3	0.33	47
2013	1	mccookcommunitycollege	5	jasonlighthalln8os	Jason Lighthall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jasonlighthalln8os	Fr	RHP/IB	19			1	12	0		5			47
2013	1	mccookcommunitycollege	9	raulmaldondokcch	Raul Maldondo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/raulmaldondokcch	So	C	17	2		1	6	1	1	3	1	3.00	43
2013	1	mccookcommunitycollege	26	tysackettwa9i	Ty Sackett	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tysackettwa9i	Fr	UTL	7	1			6	2		1	1	1.00	21
2013	1	mccookcommunitycollege	20	matthewzarlengogq0u	Matthew Zarlengo	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthewzarlengogq0u	So	1B	7				11	2		2	3	0.67	16
2013	1	mccookcommunitycollege	17	griffinkellyq45w	Griffin Kelly	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/griffinkellyq45w	Fr	INF	7				4	2					15
2013	1	mccookcommunitycollege	8	nicklowoyt4	Nick Low	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicklowoyt4	Fr	RHP/OF	8		1		0	0		1	1	1.00	7
2013	1	mccookcommunitycollege	30	djwilliamshcck	D.J. Williams	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/djwilliamshcck	Fr	C	3			1	0	0		2			7
2014	1	meridiancommunitycollege	9	bengannkfw8	Ben Gann	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bengannkfw8	So	IF	35	4	3	1	66	17					139
2014	1	meridiancommunitycollege	3	brooksbalisterri21uv	Brooks Balisterri	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brooksbalisterri21uv	So	IF	36	1	2	6	39	2					135
2014	1	meridiancommunitycollege	33	kevinhallh1iv	Kevin Hall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kevinhallh1iv	So	C/OF	33	5	3		46	8					129
2014	1	meridiancommunitycollege	32	daltonthomasypoj	Dalton Thomas	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/daltonthomasypoj	Fr	IF	32	3	1		66	18					122
2014	1	meridiancommunitycollege	12	macseibertfn62	Mac Seibert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/macseibertfn62	So	IF	34	1	2	4	39	9					118
2014	1	meridiancommunitycollege	21	scottvotawro9f	Scott Votaw	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/scottvotawro9f	Fr	IF	30	5		2	44	11					115
2014	1	meridiancommunitycollege	8	michaeldruhaniz87	Michael Druhan	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaeldruhaniz87	Fr	RHP/OF	31	4	2		47	11					110
2014	1	meridiancommunitycollege	15	granthillapep	Grant Hill	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/granthillapep	So	OF	34	4	1	3	30	3					104
2014	1	meridiancommunitycollege	24	garrettlarousaltfq	Garrett LaRousa	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garrettlarousaltfq	So	C	29	4	5	3	37	7					101
2014	1	meridiancommunitycollege	11	paulangelypix	Paul Angel	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/paulangelypix	So	OF	23	3			36	6					93
2014	1	meridiancommunitycollege	28	gooseyatesunwd	Goose Yates	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/gooseyatesunwd	Fr	RHP/IF	15				5	1					21
2014	1	meridiancommunitycollege	35	baylorobert0pks	Baylor Obert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/baylorobert0pks	Fr	RHP/OF	6				6	1					17
2014	1	meridiancommunitycollege	26	jaredsavellvvdo	Jared Savell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaredsavellvvdo	Fr	C	2			2	1	0					7
2014	1	meridiancommunitycollege	7	dustinsmithv49o	Dustin Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dustinsmithv49o	Fr	RHP/IF	11				0	0					3
2014	1	meridiancommunitycollege	18	chancemcdonaldjbns	Chance McDonald	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chancemcdonaldjbns	Fr	RHP/OF	3				0	0					2
2014	1	meridiancommunitycollege	1	keatonsmith91yj	Keaton Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/keatonsmith91yj	Fr	IF	2				0	0					0
2013	2	mercyhurstnortheast	22	cameronbalegorcim	Cameron Balego	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/cameronbalegorcim	Fr	INF	19	2	3	1	28	5		3	4	0.75	72
2013	2	mercyhurstnortheast	12	austinalonge3fk1	Austin Alonge	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/austinalonge3fk1	So	INF	19	4		2	21	2		7	2	3.50	70
2013	2	mercyhurstnortheast	11	bobbydragono4fm	Bobby Dragon	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/bobbydragono4fm	So	1B	19	3	1		18	4		1	4	0.25	66
2013	2	mercyhurstnortheast	32	keyshawndorsopuh4	Keyshawn D'Orso	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/keyshawndorsopuh4	Fr	OF	19			1	24	5		3	6	0.50	64
2013	2	mercyhurstnortheast	18	ajthompsoncsqv	AJ Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ajthompsoncsqv	So	LHP/OF	19	1		3	25	7		4	3	1.33	63
2013	2	mercyhurstnortheast	31	sabatinodinardoioon	Sabatino Dinardo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/sabatinodinardoioon	Fr	C	18	3	1		24	8		4	3	1.33	52
2013	2	mercyhurstnortheast	14	tylerockerkap2	Tyler Ocker	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerockerkap2	So	INF	17	1	1	1	20	5	1	3	4	0.75	46
2013	2	mercyhurstnortheast	13	maxschrantzgmxf	Max Schrantz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/maxschrantzgmxf	So	C/INF	11		1		13	2		1	2	0.50	32
2013	2	mercyhurstnortheast	17	jakebullickzjcs	Jake Bullick	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jakebullickzjcs	Fr	OF	13			1	5	0		1	3	0.33	26
2013	2	mercyhurstnortheast	29	carringtonbellz9lk	Carrington Bell	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/carringtonbellz9lk	Fr	OF	8				5	1		1			23
2013	2	mercyhurstnortheast	21	tylerslepskiwhrq	Tyler Slepski	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerslepskiwhrq	So	LHP	14				9	1		4	1	4.00	21
2013	2	mercyhurstnortheast	25	stephengroberm71z	Stephen Grober	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/stephengroberm71z	So	C	8	1			4	0		1			20
2013	2	mercyhurstnortheast	10	codypitzo7wll	Cody Pitzo	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codypitzo7wll	Fr	INF	9				5	1					17
2013	2	mercyhurstnortheast	19	jelaniporterqsox	Jelani Porter	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jelaniporterqsox	Fr	OF	3				1	0					6
2013	2	mercyhurstnortheast	27	alexglatchddw9	Alex Glatch	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexglatchddw9	So	RHP	6				0	0					1
2013	2	mercyhurstnortheast	35	michealmackq3bh	Micheal Mack	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/michealmackq3bh	So	RHP	4				0	0					1
2014	3	eastfieldcollege	1	gavingregorywf99	Gavin Gregory	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/gavingregorywf99	So	OF	36	5			67	14					154
2014	3	eastfieldcollege	25	jasonserchayw0hd	Jason Serchay	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jasonserchayw0hd	Fr	OF	37	4			94	25					152
2014	3	eastfieldcollege	11	blaytenmaganaolmn	Blayten Magana	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/blaytenmaganaolmn	Fr	INF/P	36	4			67	18					141
2014	3	eastfieldcollege	7	taylorempkeyjrhz	Taylor Empkey	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/taylorempkeyjrhz	So	C	33	3			51	11					123
2014	3	eastfieldcollege	2	haydenstuart8pc9	Hayden Stuart	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/haydenstuart8pc9	So	INF	32	7			29	7					100
2014	3	eastfieldcollege	28	tannerdickersoncn3d	Tanner Dickerson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tannerdickersoncn3d	Fr	INF/C	29	2			34	7					97
2014	3	eastfieldcollege	26	ericgilstrapiv0d	Eric Gilstrap	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ericgilstrapiv0d	So	OF	27	5			49	13					96
2014	3	eastfieldcollege	3	codyduplechinvxuv	Cody Duplechin	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/codyduplechinvxuv	Fr	INF	24				29	4					89
2014	3	eastfieldcollege	30	daltonsmith0q37	Dalton Smith	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/daltonsmith0q37	Fr	INF	28	4			34	5					89
2014	3	eastfieldcollege	21	joshleonhardt4k31	Josh Leonhardt	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joshleonhardt4k31	So	OF	26	10			25	3					88
2014	3	eastfieldcollege	27	masonarasatoow7j	Mason Arasato	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/masonarasatoow7j	Fr	OF	25	3			31	6					73
2014	3	eastfieldcollege	6	charlessimsx8ox	Charles Sims	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/charlessimsx8ox	So	INF	23	1			19	3					69
2014	3	eastfieldcollege	5	tylerdavisp1kz	Tyler Davis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerdavisp1kz	So	INF	14	5			6	0					33
2014	3	eastfieldcollege	16	daltongoingg3z8	Dalton Going	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/daltongoingg3z8	So	INF/C	5	1			12	3					15
2014	3	eastfieldcollege	4	emeliogonzales7l2q	Emelio Gonzales	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/emeliogonzales7l2q	Fr	LHP	13				0	0					1
2014	3	eastfieldcollege	13	austinleep5ik	Austin Lee	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/austinleep5ik	So	LHP	7				0	0					1
2013	1	browardcollege	33	lorenzopapa3sr4	Lorenzo Papa	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/lorenzopapa3sr4	So	INF	36	3	2		57	11					163
2013	1	browardcollege	3	tylerfichter8mva	Tyler Fichter	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerfichter8mva	Fr	OF	34	3	3	3	56	11					158
2013	1	browardcollege	13	carlosgarmendiafrg8	Carlos Garmendia	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/carlosgarmendiafrg8	So	INF	36	4	2		70	19					157
2013	1	browardcollege	7	austinlanghamz5sk	Austin Langham	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinlanghamz5sk	Fr	INF	33	4	3	1	36	5					140
2013	1	browardcollege	12	slyedwards4lry	Sly Edwards	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/slyedwards4lry	So	OF	31	4	1		51	7					135
2013	1	browardcollege	23	jordanjacksonqnzh	Jordan Jackson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jordanjacksonqnzh	Fr	C/INF	30	3	1		35	7					117
2013	1	browardcollege	9	chuckyvazquezhzf1	Chucky Vazquez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/chuckyvazquezhzf1	So	C	28	4			44	7					116
2013	1	browardcollege	21	justincummingsmo8d	Justin Cummings	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justincummingsmo8d	So	OF	30	2		4	21	3					104
2013	1	browardcollege	10	reyordonezc8k2	Rey Ordonez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/reyordonezc8k2	Fr	UTL	25	1	1	1	38	9					99
2013	1	browardcollege	6	ronniehealyjek4	Ronnie Healy	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ronniehealyjek4	Fr	C/P	28				33	8					89
2013	1	browardcollege	2	alexrobertsscgm	Alex Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexrobertsscgm	Fr	OF	24			2	21	6					65
2013	1	browardcollege	20	kylevesneskyijt4	Kyle Vesnesky	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kylevesneskyijt4	Fr	INF	18	1		1	18	2					56
2013	1	browardcollege	29	alviejamesfa3n	Alvie James	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alviejamesfa3n	Fr	OF	17	3			17	6					46
2013	1	browardcollege	25	josesuarezeedg	Jose Suarez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/josesuarezeedg	Fr	INF	10	2			3	0					22
2013	1	browardcollege	32	robertcanciojtwf	Robert Cancio	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/robertcanciojtwf	Fr	UTL	15	1	1		4	1					14
2013	1	browardcollege	15	michaelagisdfaa	Michael Agis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/michaelagisdfaa	Fr	P	7				2	0					13
2014	2	ancillacollege	3	kaininlewisiez4	Kainin Lewis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kaininlewisiez4	Fr	OF	13	3		1	15	2			1		45
2014	2	ancillacollege	9	shayheplero6jw	Shay Hepler	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/shayheplero6jw	Fr	OF	13			2	8	0		1			39
2014	2	ancillacollege	10	jalonlinville45iq	Jalon Linville	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jalonlinville45iq	So	INF	13				10	2		3	1	3.00	39
2014	2	ancillacollege	7	landoncolemmon	Landon Cole	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/landoncolemmon	Fr	INF	13	1		1	6	1					30
2014	2	ancillacollege	33	tylerbradburnz4dz	Tyler Bradburn	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerbradburnz4dz	Fr	INF	9	3		2	1	0					20
2014	2	ancillacollege	1	joshfrantz02o0	Josh Frantz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joshfrantz02o0	Fr	INF	12			1	4	1		2	1	2.00	20
2014	2	ancillacollege	2	hadeenwilliams89jy	Hadeen Williams	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/hadeenwilliams89jy	Fr	OF	10			1	3	0		1	1	1.00	20
2014	2	ancillacollege	32	jasonfergusoniuaq	Jason Ferguson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jasonfergusoniuaq	Fr	OF/P	8	1			3	0					16
2014	2	ancillacollege	20	ryanreeselxhu	Ryan Reese	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/ryanreeselxhu	Fr	C	9	1			5	1					16
2014	2	ancillacollege	31	claytonadamsondhyy	Clayton Adamson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/claytonadamsondhyy			9			1	4	2					15
2014	2	ancillacollege	6	tylereadss8ez	Tyler Eads	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylereadss8ez			6			1	3	1		1			15
2014	2	ancillacollege	16	lukegabourylsk0	Luke Gaboury	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukegabourylsk0	Fr	P/INF	11				3	0		1			14
2014	2	ancillacollege	5	jordanmanbzan	Jordan Man	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jordanmanbzan	Fr	C	9				4	0		1			13
2014	2	ancillacollege	36	marvinmontgomeryr9ni	Marvin Montgomery	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/marvinmontgomeryr9ni			5				1	0					10
2014	2	ancillacollege	12	conormilligany2vl	Conor Milligan	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/conormilligany2vl	Fr	INF	5				0	0					8
2014	2	ancillacollege	28	demitriushurthqkp	Demitrius Hurt	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/demitriushurthqkp			5				1	0					7
2014	2	ancillacollege	11	thomaskinneyasug	Thomas Kinney	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/thomaskinneyasug	So	INF	7				0	0					6
2014	2	ancillacollege	14	chasehatfieldqug8	Chase Hatfield	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chasehatfieldqug8			1				0	0					1
2014	2	ancillacollege	4	evanvangordonurdg	Evan Vangordon	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/evanvangordonurdg	Fr	P/OF	2				0	0					1
2013	3	delawarecountycommunitycollege	10	josephcarr0486	Joseph Carr	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/josephcarr0486	Fr	IF	3				10	2					12
2013	3	delawarecountycommunitycollege	5	michaelcarterlb2b	Michael Carter	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/michaelcarterlb2b	So	IF	3				5	2		1			12
2013	3	delawarecountycommunitycollege	8	tylerdimatteovj8p	Tyler DiMatteo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tylerdimatteovj8p	Fr	IF	3				4	1		1			12
2013	3	delawarecountycommunitycollege	20	danhughes37ae	Dan Hughes	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danhughes37ae	Fr	P	3			1	1	0		2			11
2013	3	delawarecountycommunitycollege	12	timlongenfe1g	Tim Longen	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/timlongenfe1g	Fr	IN/ C	3		1		1	0			1		11
2013	3	delawarecountycommunitycollege	33	johnthomson8jq0	John Thomson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johnthomson8jq0	So	OF/ P	3				5	2		1	1	1.00	11
2013	3	delawarecountycommunitycollege	15	brianwehmeyerp3p4	Brian Wehmeyer	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brianwehmeyerp3p4	So	OF	3			1	2	0					11
2013	3	delawarecountycommunitycollege	11	jawuanross91o5	Jawuan Ross	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jawuanross91o5	Fr	OF	3				4	1		1			10
2013	3	delawarecountycommunitycollege	22	joekirby43je	Joe Kirby	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joekirby43je	Fr	IN	2				4	1		1			9
2013	3	delawarecountycommunitycollege	7	eliramirez4gl4	Eli Ramirez	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/eliramirez4gl4	Fr	IN	1				0	0					3
2013	3	delawarecountycommunitycollege	25	jonathoncarthorne3wtk	Jonathon Carthorne	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jonathoncarthorne3wtk	Fr	IN	1				0	0					1
2013	3	delawarecountycommunitycollege	21	jorgerentasuoax	Jorge Rentas	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jorgerentasuoax	Fr	OF	1				0	0					1
2013	3	delawarecountycommunitycollege	1	brettwilsons47h	Brett Wilson	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brettwilsons47h	Fr	IF	1				1	0					1
2014	1	centralarizonacollege	25	andrisrizquezig4r	Andris Rizquez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andrisrizquezig4r	So	OF	44	5		2	68	11	1	44	30	1.47	166
2014	1	centralarizonacollege	17	davidpetrinocw6c	David Petrino	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidpetrinocw6c	So	INF	41	10		1	83	18		32	22	1.45	165
2014	1	centralarizonacollege	21	codyfarrell33dx	Cody Farrell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codyfarrell33dx	So	OF	40	2	1		64	13		33	17	1.94	149
2014	1	centralarizonacollege	18	spenceroneilm5av	Spencer O'Neil	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/spenceroneilm5av	So	OF/1B	40	3	5	1	72	18		17	40	0.42	144
2014	1	centralarizonacollege	8	mjhubbs7cvb	MJ Hubbs	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mjhubbs7cvb	Fr	OF	37	5	1	2	36	9	1	22	23	0.96	120
2014	1	centralarizonacollege	2	timhergertgc5r	Tim Hergert	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/timhergertgc5r	Fr	INF	39	3	1		40	9		24	26	0.92	119
2014	1	centralarizonacollege	4	codyerickson89j6	Cody Erickson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/codyerickson89j6	Fr	INF/P	36	4	2	4	33	5		24	32	0.75	117
2014	1	centralarizonacollege	44	mannyramirez7gkm	Manny Ramirez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/mannyramirez7gkm	Fr	1B/OF	35	11			36	9	1	15	14	1.07	110
2014	1	centralarizonacollege	1	aaronsmith357i	Aaron Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronsmith357i	So	2B	32	12	3	5	42	10		18	13	1.38	105
2014	1	centralarizonacollege	10	bradhollandktg3	Brad Holland	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bradhollandktg3	Fr	SS	23	2			26	4		15	14	1.07	72
2014	1	centralarizonacollege	7	freddyramos8jyt	Freddy Ramos	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/freddyramos8jyt	Fr	C	22		2		13	1		5	14	0.36	69
2014	1	centralarizonacollege	22	colbyhamilton82n5	Colby Hamilton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/colbyhamilton82n5	Fr	C	24			1	24	3		15	11	1.36	66
2014	1	centralarizonacollege	27	rileyjoyce1s06	Riley Joyce	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/rileyjoyce1s06	Fr	C	25	2			17	3		9	13	0.69	62
2014	1	centralarizonacollege	23	aldokoutsoyanopulosyvio	Aldo Koutsoyanopulos	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aldokoutsoyanopulosyvio	Fr	3B/OF	24	5	1	6	12	2		6	13	0.46	58
2014	1	centralarizonacollege	15	nasheadiggsa6c9	Nashea Diggs	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nasheadiggsa6c9	Fr	INF	34	2		2	12	1		7	12	0.58	44
2014	1	centralarizonacollege	33	dillonbigcraneqhng	Dillon Bigcrane	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dillonbigcraneqhng	Fr	OF/P	22	1			8	1		8	7	1.14	37
2014	1	centralarizonacollege	24	samwelton9p6g	Sam Welton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/samwelton9p6g	Fr	OF	16				11	2		3	5	0.60	26
2013	1	westgeorgiatechnicalcollege	10	coreyfehribachaz1m	Corey Fehribach	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/coreyfehribachaz1m	Fr	2B	30	2	3	1	39	7			1		130
2013	1	westgeorgiatechnicalcollege	8	blakebutcherswza	Blake Butcher	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/blakebutcherswza	So	3B	30	2	2		64	16					126
2013	1	westgeorgiatechnicalcollege	7	davisaikenfzw3	Davis Aiken	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davisaikenfzw3	Fr	OF	27		1		51	11					120
2013	1	westgeorgiatechnicalcollege	5	garretthayeszusk	Garrett Hayes	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/garretthayeszusk	So	1B	30	3	4		48	10		1	1	1.00	120
2013	1	westgeorgiatechnicalcollege	14	anthonybrownrlmm	Anthony Brown	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/anthonybrownrlmm	So	OF	27	6	2	3	44	6		2	1	2.00	106
2013	1	westgeorgiatechnicalcollege	15	erichalpernievp	Eric Halpern	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/erichalpernievp	So	C	26	1			30	3		1			93
2013	1	westgeorgiatechnicalcollege	2	matthewboysyjg	Matthew Boy	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthewboysyjg	Fr	C	21	2	4	1	25	1		3			83
2013	1	westgeorgiatechnicalcollege	17	bryancampbellusxi	Bryan Campbell	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/bryancampbellusxi	So	RHP/SS	23	3	2	4	17	2		1	2	0.50	82
2013	1	westgeorgiatechnicalcollege	1	benadamsitj8	Ben Adams	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/benadamsitj8	Fr	OF	20				9	0		2	1	2.00	59
2013	1	westgeorgiatechnicalcollege	11	cjnavin80i3	C. J. Navin	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/cjnavin80i3	Fr	OF	18	3	1	2	8	1					55
2013	1	westgeorgiatechnicalcollege	16	masonhamilton91ly	Mason Hamilton	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/masonhamilton91ly	So	OF/1B/3B	7				6	1					22
2013	1	westgeorgiatechnicalcollege	4	brettmillsd9xt	Brett Mills	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brettmillsd9xt	Fr	2B	7		1	1	2	0					22
