year	division_id	school_id	roster_url	original_filename	saved_filename	content_disposition	meta
2013	3	eriecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=p6mwjddbvoq0bj26&view=ext	ERIECOMM.TRO	eriecommunitycollege-3-2013.tro	"attachment; filename=""ERIECOMM.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ERIECOMM.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""651"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	fingerlakescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=ex0kaczxwf6v51vk&view=exte	FINGERLA.TRX	fingerlakescommunitycollege-3-2014.trx	"attachment; filename=""FINGERLA.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""FINGERLA.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	chattahoocheevalleycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=2t50yqx7ttohqr3a&view=exte	CHATTAHO.TRX	chattahoocheevalleycommunitycollege-1-2014.trx	"attachment; filename=""CHATTAHO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:15 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CHATTAHO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3392"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	middlegeorgiastatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=jq80xus95gqdtvln&view=ext	MIDDLEGE.TRO	middlegeorgiastatecollege-1-2014.tro	"attachment; filename=""MIDDLEGE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:15 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MIDDLEGE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	westernnebraskacommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=dobxl3vsalibt9cw&view=exte	WESTERNN.TRX	westernnebraskacommunitycollege-1-2013.trx	"attachment; filename=""WESTERNN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WESTERNN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	milescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=o3jk2w4m4gyi6m1u&view=exte	MILESCOM.TRX	milescommunitycollege-2-2013.trx	"attachment; filename=""MILESCOM.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MILESCOM.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3710"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	bismarckstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=1xcuy28913qrvy5s&view=ext	BISMARCK.TRO	bismarckstatecollege-2-2014.tro	"attachment; filename=""BISMARCK.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:15 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BISMARCK.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""273"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	eriecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=p6mwjddbvoq0bj26&view=exte	ERIECOMM.TRX	eriecommunitycollege-3-2013.trx	"attachment; filename=""ERIECOMM.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""ERIECOMM.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3286"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	middlegeorgiastatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=jq80xus95gqdtvln&view=exte	MIDDLEGE.TRX	middlegeorgiastatecollege-1-2014.trx	"attachment; filename=""MIDDLEGE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MIDDLEGE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	bismarckstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=1xcuy28913qrvy5s&view=exte	BISMARCK.TRX	bismarckstatecollege-2-2014.trx	"attachment; filename=""BISMARCK.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:16 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BISMARCK.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""1378"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	fonddulactribalampcommunitycolle	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zwflo54dwhagchoy&view=ext	UNKNOWN.TRO	fonddulactribalampcommunitycolle-3-2014.tro	"attachment; filename=""UNKNOWN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:18 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	calhouncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=k9hihzom5br3m479&view=ext	CALHOUNC.TRO	calhouncommunitycollege-1-2013.tro	"attachment; filename=""CALHOUNC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:17 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CALHOUNC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	fonddulactribalampcommunitycolle	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zwflo54dwhagchoy&view=exte	UNKNOWN.TRX	fonddulactribalampcommunitycolle-3-2014.trx	"attachment; filename=""UNKNOWN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:18 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	calhouncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=k9hihzom5br3m479&view=exte	CALHOUNC.TRX	calhouncommunitycollege-1-2013.trx	"attachment; filename=""CALHOUNC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:19 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CALHOUNC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	fingerlakescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=ex0kaczxwf6v51vk&view=ext	FINGERLA.TRO	fingerlakescommunitycollege-3-2013.tro	"attachment; filename=""FINGERLA.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:18 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""FINGERLA.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""609"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	mississippideltacommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=qzdac3i5w8g3xlp6&view=ext	MISSISSI.TRO	mississippideltacommunitycollege-2-2013.tro	"attachment; filename=""MISSISSI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:19 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MISSISSI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	fingerlakescommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=ex0kaczxwf6v51vk&view=exte	FINGERLA.TRX	fingerlakescommunitycollege-3-2013.trx	"attachment; filename=""FINGERLA.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:19 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""FINGERLA.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3074"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	blackhawkcollegemoline	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=8wgtoo89m6vegj59&view=ext	BLACKHAW.TRO	blackhawkcollegemoline-2-2014.tro	"attachment; filename=""BLACKHAW.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:20 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BLACKHAW.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""714"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	mississippideltacommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=qzdac3i5w8g3xlp6&view=exte	MISSISSI.TRX	mississippideltacommunitycollege-2-2013.trx	"attachment; filename=""MISSISSI.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:20 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MISSISSI.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	chattanoogastatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=80gr3gz4toj8x1qs&view=ext	CHATTANO.TRO	chattanoogastatecommunitycollege-1-2014.tro	"attachment; filename=""CHATTANO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:20 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CHATTANO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	westernnevadacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=q2nskp401rjwana0&view=ext	WESTERNN.TRO	westernnevadacollege-1-2013.tro	"attachment; filename=""WESTERNN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:20 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WESTERNN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""483"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	2	blackhawkcollegemoline	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=8wgtoo89m6vegj59&view=exte	BLACKHAW.TRX	blackhawkcollegemoline-2-2014.trx	"attachment; filename=""BLACKHAW.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:20 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""BLACKHAW.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3604"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	midlandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=g2jmlifgertx9udi&view=ext	MIDLANDC.TRO	midlandcollege-1-2014.tro	"attachment; filename=""MIDLANDC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:21 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MIDLANDC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""735"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	chattanoogastatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=80gr3gz4toj8x1qs&view=exte	CHATTANO.TRX	chattanoogastatecommunitycollege-1-2014.trx	"attachment; filename=""CHATTANO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:21 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CHATTANO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2968"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	westernnevadacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=q2nskp401rjwana0&view=exte	WESTERNN.TRX	westernnevadacollege-1-2013.trx	"attachment; filename=""WESTERNN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:21 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WESTERNN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2438"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	fultonmontgomerycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zi0dhdg5q9zer21c&view=ext	FULTONMO.TRO	fultonmontgomerycommunitycollege-3-2014.tro	"attachment; filename=""FULTONMO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:22 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""FULTONMO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""567"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	midlandcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=g2jmlifgertx9udi&view=exte	MIDLANDC.TRX	midlandcollege-1-2014.trx	"attachment; filename=""MIDLANDC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:22 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MIDLANDC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3710"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	3	fultonmontgomerycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zi0dhdg5q9zer21c&view=exte	FULTONMO.TRX	fultonmontgomerycommunitycollege-3-2014.trx	"attachment; filename=""FULTONMO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:21 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""FULTONMO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2862"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	fonddulactribalampcommunitycolle	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zwflo54dwhagchoy&view=ext	UNKNOWN.TRO	fonddulactribalampcommunitycolle-3-2013.tro	"attachment; filename=""UNKNOWN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:22 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	fonddulactribalampcommunitycolle	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=zwflo54dwhagchoy&view=exte	UNKNOWN.TRX	fonddulactribalampcommunitycolle-3-2013.trx	"attachment; filename=""UNKNOWN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 07:56:23 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	centralalabamacommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=y7n9qzrnaxqh5qng&view=ext	CENTRALA.TRO	centralalabamacommunitycollege-1-2013.tro	"attachment; filename=""CENTRALA.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:23 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""CENTRALA.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	2	mississippigulfcoastcommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div2/players?teamId=cm9z2jhk4de4tdv2&view=ext	MISSISSI.TRO	mississippigulfcoastcommunitycollege-2-2013.tro	"attachment; filename=""MISSISSI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 07:56:24 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""MISSISSI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""588"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
