Allan Hancock
San Diego,18,Jordan Erickson.....,7.00,0,0,8,0,-,-,0,9.0,11,7,7,8,2,2,-,-,35,.314,2,2,-,-,1
San Diego,19,Dylan Ruth..........,7.71,0,0,14,0,-,-,0,14.0,20,19,12,9,4,4,1,1,60,.333,3,4,-,3,-
San Diego,7,Patrick Taylor......,10.12,0,0,4,1,-,-,0,5.1,3,8,6,9,1,-,-,-,16,.188,3,6,-,2,1
San Diego,27,Jackson Carroll.....,11.68,0,0,8,3,-,-,0,12.1,21,16,16,11,6,7,-,-,51,.412,2,4,1,2,1
San Francisco
San Francisco,18,Taylor Kruger.......,1.83,1,4,13,0,-,-,4,19.2,20,9,4,9,16,-,-,-,83,.241,2,-,-,1,1
San Francisco,24,Mark Scott..........,2.24,6,1,13,11,1,1,1,68.1,61,27,17,21,59,9,3,-,247,.247,5,10,1,2,12
San Francisco,17,Kurt Smith..........,3.04,5,1,10,10,1,-,0,56.1,58,24,19,22,22,8,1,-,213,.272,1,11,1,1,7
San Francisco,20,Bobby Raymos........,3.18,5,4,12,11,2,-,0,85.0,73,36,30,30,65,8,-,2,304,.240,3,11,3,5,7
San Francisco,29,Ryan Heinle.........,3.62,1,3,12,0,-,-,1,27.1,25,14,11,9,15,5,-,-,103,.243,1,5,1,1,2
San Francisco,11,Dominic D'Souza.....,3.93,0,0,7,0,-,-,0,18.1,12,13,8,13,6,4,-,-,57,.211,2,7,-,3,3
San Francisco,9,Cody Lane...........,4.15,2,1,12,3,-,-,1,34.2,34,20,16,17,18,7,2,-,129,.264,4,10,1,2,5
San Francisco,25,Robert Covarrubias..,4.91,0,0,9,1,-,-,0,14.2,13,8,8,10,15,1,-,1,51,.255,-,1,-,1,4
San Francisco,16,Rudy Perez..........,5.14,0,2,5,0,-,-,0,7.0,7,5,4,9,7,-,-,-,22,.318,-,1,-,3,2
San Francisco,26,Sabas Herrera.......,7.20,0,0,5,0,-,-,0,5.0,7,4,4,3,2,1,-,1,21,.333,-,-,-,-,-
San Mateo
San Mateo,42,Robert Hauser-Reyes.,0.00,1,0,4,0,-,-,0,4.2,3,0,0,1,3,-,-,-,16,.188,-,-,-,-,-
San Mateo,31,Matt Blanchard......,1.24,2,0,20,0,-,-,4,29.0,10,6,4,15,35,1,-,1,89,.112,2,4,2,-,1
San Mateo,6,Travis Hawley.......,1.31,2,0,13,0,-,-,0,20.2,17,5,3,7,12,3,-,-,75,.227,1,1,-,1,5
San Mateo,29,Christian Uchytil...,3.21,1,2,9,0,-,-,0,14.0,17,5,5,3,9,3,-,-,56,.304,-,1,-,-,-
San Mateo,30,Garrett Wilson......,3.29,10,1,16,10,4,-,2,93.0,84,40,34,17,41,9,2,2,344,.244,5,13,-,3,12
San Mateo,23,Bruce Tolliver......,3.46,4,1,11,10,-,-,0,41.2,29,17,16,27,43,2,-,5,145,.200,-,2,-,1,5
San Mateo,22,Bryan Clough........,3.55,5,2,13,12,-,-,0,71.0,68,38,28,22,58,18,1,3,265,.257,9,8,-,1,10
San Mateo,27,Richard Diaz........,3.69,2,1,21,1,-,-,0,46.1,47,26,19,16,51,12,1,5,178,.264,5,6,2,4,7
San Mateo,25,Kyle Kuck...........,3.86,0,0,2,0,-,-,0,2.1,3,1,1,1,3,-,-,-,8,.375,-,1,-,-,-
San Mateo,28,Ryan Chapman........,4.50,1,0,2,0,-,-,0,2.0,1,2,1,3,2,-,-,-,5,.200,-,1,1,1,-
San Mateo,12,Kagan Richardson....,4.96,3,0,11,0,-,-,0,16.1,19,9,9,7,6,2,-,1,65,.292,1,3,-,1,-
San Mateo,7,Jarrett Porter......,8.68,1,0,5,4,-,-,0,9.1,8,12,9,12,7,2,1,1,36,.222,2,6,-,-,1
Santa Barbara
Santa Barbara,28,Anthony Sequeira....,0.00,0,0,1,0,-,-,0,1.0,0,0,0,1,1,-,-,-,3,.000,-,-,-,-,-
Santa Barbara,16,Tyler Sanders.......,1.14,3,0,12,1,-,-,0,39.1,29,8,5,3,18,2,-,1,147,.197,-,4,-,-,3
Santa Barbara,20,Scott Morrow........,1.75,2,2,13,0,-,-,3,36.0,26,8,7,11,32,2,-,1,122,.213,2,2,-,1,5
Santa Barbara,29,Matt Nadolski.......,2.20,4,1,10,9,-,-,0,49.0,25,19,12,27,45,-,-,1,167,.150,7,8,1,-,6
Santa Barbara,17,Andrew Nelson.......,2.21,2,2,13,3,-,-,1,40.2,25,10,10,10,27,1,-,2,141,.177,3,3,1,2,3
Santa Barbara,32,Casey Bounsall......,2.29,1,0,12,0,-,-,2,19.2,15,11,5,4,15,2,-,1,73,.205,2,3,-,1,3
Santa Barbara,34,Jason Alexander.....,2.29,4,4,12,12,2,-,0,86.1,61,27,22,9,69,6,3,1,310,.197,4,16,-,1,6
Santa Barbara,21,Bryan Webster.......,2.63,5,5,12,11,1,1,0,82.0,64,31,24,11,47,5,-,1,299,.214,4,13,3,3,7
Santa Barbara,36,Vince DeQuattro.....,9.31,2,0,7,0,-,-,0,9.2,13,11,10,6,6,3,1,-,41,.317,-,1,2,-,-
Santa Barbara,15,Wesley Deal.........,16.88,0,1,3,2,-,-,0,2.2,7,5,5,3,2,1,-,-,14,.500,-,-,-,-,-
Sequoias
Sequoias,10,Jordan Schwarz......,0.00,1,0,4,0,-,-,0,6.0,2,0,0,3,6,-,-,-,20,.100,-,2,-,-,-
Sequoias,26,Mike Nowak..........,3.31,4,3,11,10,-,-,0,65.1,60,31,24,29,42,13,3,-,244,.246,6,8,4,3,3
Sequoias,3,Hayden Pitt.........,3.74,3,0,7,1,-,-,3,21.2,26,12,9,4,14,6,-,-,85,.306,-,2,1,2,4
Sequoias,6,Keita Urano.........,4.09,0,1,9,0,-,-,0,11.0,12,10,5,7,8,-,-,1,48,.250,2,3,-,2,-
Sequoias,23,Conner Wilkinson....,4.16,1,2,13,9,1,-,0,62.2,91,43,29,6,14,20,2,2,265,.343,4,9,-,6,7
Sequoias,16,Cameron Imoff.......,4.65,4,9,14,12,1,-,0,81.1,112,71,42,22,45,16,2,1,346,.324,7,9,1,3,12
Sequoias,5,Hunter Thompson.....,4.91,0,0,3,0,-,-,0,3.2,5,3,2,1,1,1,-,-,16,.312,2,3,-,1,-
Sequoias,21,Andrew Tracy........,5.62,1,0,6,0,-,-,1,8.0,10,6,5,2,3,2,1,-,29,.345,-,1,1,-,2
Sequoias,19,Zack Larson.........,7.27,2,1,13,1,-,-,0,17.1,23,19,14,11,7,7,2,-,69,.333,4,3,-,2,2
Sequoias,20,Cody Payne..........,9.64,0,1,8,1,-,-,0,14.0,18,21,15,11,6,5,-,-,60,.300,3,9,-,1,1
Sequoias,33,Justin Kahne........,11.57,0,1,9,0,-,-,1,9.1,14,15,12,11,3,6,-,-,41,.341,2,2,1,3,-
Sequoias,8,Logan Dysert........,27.00,0,1,1,1,-,-,0,2.2,9,8,8,3,2,1,-,-,17,.529,1,2,-,-,-
Sierra
Sierra,64,Eric Meyer..........,0.00,0,0,3,0,-,-,0,2.2,1,1,0,3,3,-,-,-,10,.100,2,-,-,-,-
Sierra,56,Rya Mitchell........,0.00,0,0,1,0,-,-,0,2.2,0,0,0,1,1,-,-,-,7,.000,1,1,-,-,-
Sierra,74,Dixon Marble........,3.96,2,3,11,11,-,-,0,63.2,68,45,28,17,27,9,4,-,248,.274,3,20,-,4,12
Sierra,58,Mic Sullivan........,4.40,2,2,8,4,-,-,0,28.2,26,15,14,14,16,4,-,1,105,.248,1,5,-,-,5
Sierra,91,Trent Kinney........,5.88,0,6,14,5,-,-,2,41.1,55,30,27,8,16,10,-,2,170,.324,1,6,-,3,9
Sierra,87,Tyle Creason........,6.23,0,0,5,0,-,-,0,8.2,17,10,6,10,4,4,1,-,44,.386,1,3,-,-,-
Sierra,80,Dallas Melum........,6.27,0,1,8,1,-,-,0,18.2,26,14,13,5,18,7,-,1,83,.313,-,3,4,-,-
Sierra,94,John Green..........,6.52,1,0,7,0,-,-,0,9.2,14,9,7,3,7,1,-,-,41,.341,1,1,-,1,-
Sierra,95,Ryan Douglas........,7.58,2,1,11,0,-,-,0,19.0,29,17,16,5,15,4,1,2,81,.358,-,3,-,1,4
Sierra,55,Humbe Zavala........,7.93,2,2,14,1,-,-,1,36.1,64,35,32,4,26,12,4,-,161,.398,4,3,-,2,9
Sierra,98,Colton Piep.........,10.21,1,4,11,9,-,-,0,39.2,78,58,45,10,13,14,3,4,189,.413,2,10,-,2,6
Sierra,96,Harriso Call........,10.90,0,2,8,2,-,-,0,17.1,36,22,21,5,5,6,-,2,81,.444,1,1,-,2,1
Sierra,79,Joseph Cunha........,11.57,0,0,4,0,-,-,0,2.1,8,3,3,1,0,1,1,-,14,.571,1,-,1,1,-
Sierra,60,Samue Morrow........,18.29,0,3,6,3,-,-,0,10.1,25,23,21,9,3,5,-,1,57,.439,3,2,-,1,2
Sierra,84,Marty Shanks........,27.00,0,0,1,0,-,-,0,0.1,0,1,1,2,0,-,-,-,0,-,1,-,-,-,-
Skyline
Skyline,7,Justin Quilatan.....,0.00,0,0,1,0,-,-,0,0.2,1,0,0,1,1,-,-,-,3,.333,1,-,-,-,-
Skyline,17,Brandon Freeman.....,1.23,4,0,11,0,-,-,0,22.0,18,6,3,3,5,4,1,-,81,.222,1,1,1,2,1
Skyline,3,Luke Blanchard......,2.25,0,0,14,0,-,-,0,20.0,15,8,5,13,18,-,-,-,72,.208,2,4,1,-,2
Skyline,37,Ryan Anderson.......,3.13,8,4,13,11,4,1,1,86.1,106,37,30,13,54,21,1,3,346,.306,-,-,-,3,5
Skyline,24,Adam Kruzona........,3.31,0,1,10,3,-,-,0,16.1,16,20,6,15,14,2,1,1,69,.232,3,7,-,1,2
Skyline,23,Angel Lara..........,3.34,2,2,8,6,-,-,0,35.0,33,18,13,17,24,6,1,-,137,.241,2,2,1,2,3
Skyline,34,Jesse Savage........,3.54,0,0,13,0,-,-,0,20.1,23,15,8,20,9,1,1,-,80,.288,2,3,-,1,1
Skyline,36,Ben Monroe..........,4.38,3,2,14,3,-,-,1,39.0,42,28,19,14,19,7,1,1,152,.276,1,1,-,4,5
Skyline,18,Nick Altman.........,5.40,0,0,3,1,-,-,1,6.2,8,4,4,3,4,1,1,-,30,.267,1,1,-,-,-
Skyline,33,Alec Kenilvort......,5.53,1,5,10,7,-,-,0,27.2,27,26,17,25,20,6,2,-,105,.257,1,-,-,4,1
Skyline,14,Nick Driscoll.......,7.00,0,1,12,3,-,-,0,18.0,22,16,14,14,14,2,-,2,74,.297,-,5,-,-,3
Skyline,15,Max Vandyke.........,10.54,1,1,10,0,-,-,0,13.2,19,17,16,9,6,3,1,-,57,.333,-,1,1,-,1
Skyline,9,Steven Stout........,10.80,0,1,4,2,-,-,0,6.2,10,8,8,9,7,1,-,1,27,.370,1,1,-,1,1
Skyline,29,Daniel Guzman.......,27.00,0,0,2,0,-,-,0,0.2,1,2,2,2,0,-,-,-,3,.333,3,-,-,-,-
Skyline,38,Brian Wilson........,40.50,0,0,1,0,-,-,0,0.2,2,3,3,1,1,1,-,-,4,.500,-,2,-,-,-
Southwestern
Southwestern,35,Allan Sanchez.......,1.59,1,3,5,4,1,1,1,22.2,16,7,4,3,24,4,-,-,83,.193,1,2,2,1,1
Southwestern,19,P.j. Matha..........,3.28,3,3,22,2,-,-,0,57.2,63,37,21,36,33,12,-,1,226,.279,10,3,-,6,5
Southwestern,23,Bruce Lewallen......,3.69,3,4,13,11,-,-,0,63.1,65,45,26,34,26,7,-,4,236,.275,7,14,4,3,8
Southwestern,12,Corey Gilligan......,4.35,2,4,17,12,-,-,0,78.2,105,54,38,27,41,9,-,2,320,.328,4,7,3,3,14
Southwestern,34,Cole Bryant.........,5.03,2,5,20,5,-,-,1,48.1,58,35,27,27,37,10,-,2,183,.317,7,8,-,3,7
Southwestern,18,Matt Gunderson......,5.68,1,1,23,0,-,-,0,25.1,41,22,16,10,4,7,1,2,111,.369,1,3,-,3,1
Southwestern,27,Brad Smith..........,7.41,0,1,16,0,-,-,0,17.0,18,17,14,22,17,-,1,-,68,.265,8,-,-,1,-
Southwestern,33,Clint Jorgensen.....,9.00,0,0,2,0,-,-,0,2.0,3,2,2,1,0,-,-,1,9,.333,3,1,-,-,-
Southwestern,28,Scott Koenen........,10.45,0,1,7,2,-,-,0,10.1,15,13,12,9,8,2,-,1,46,.326,-,5,-,-,1
Southwestern,25,Josh Hickle.........,22.85,1,0,5,0,-,-,0,4.1,13,11,11,6,4,4,-,1,25,.520,3,-,-,1,1
Ventura
Ventura,8,Taylor Roark........,0.00,0,0,1,0,-,-,0,1.0,1,0,0,0,1,-,-,-,3,.333,1,-,-,-,-
Ventura,17,Spencer Reifel......,2.29,0,0,13,0,-,-,0,19.2,22,11,5,5,14,5,-,2,75,.293,1,4,1,2,-
Ventura,22,Cody Daugherty......,4.22,2,2,9,4,-,-,0,32.0,33,15,15,13,12,10,-,1,121,.273,1,7,-,1,-
Ventura,15,David Strunk........,4.29,2,1,4,3,-,-,0,21.0,22,14,10,12,17,6,2,2,76,.289,2,5,-,3,2
Ventura,28,Brandon Baisden.....,7.64,2,9,10,9,1,-,0,55.1,75,60,47,39,37,15,3,4,215,.349,3,6,-,3,5
Ventura,1,Jeffrey Montana.....,7.88,0,9,12,11,1,-,0,61.2,90,62,54,39,34,23,4,1,256,.352,5,7,2,3,8
Ventura,16,Ryan Oliver.........,7.89,1,0,11,0,-,-,0,29.2,47,28,26,12,11,11,2,2,113,.416,5,13,1,3,-
Ventura,27,Dustin Buttner......,8.04,0,1,4,1,-,-,0,15.2,18,17,14,15,12,7,-,-,62,.290,2,4,-,2,1
Ventura,24,Matthias Leyva......,8.60,0,1,13,1,-,-,0,30.1,47,30,29,9,11,9,3,2,132,.356,1,6,1,2,1
Ventura,26,Richard Guzman......,9.30,0,3,11,3,-,-,1,30.0,37,35,31,29,13,8,3,1,126,.294,3,4,-,1,2
West Hills
West Hills,43,Matt Bordier........,3.86,2,0,10,0,-,-,0,18.2,16,11,8,13,12,4,-,-,71,.225,3,6,1,1,-
West Hills,26,Billy Heller........,4.56,1,5,10,8,1,1,1,53.1,53,33,27,31,36,6,-,3,207,.256,3,12,-,4,1
West Hills,23,Tametrius Green.....,5.40,0,0,1,0,-,-,0,1.2,2,4,1,2,0,1,-,-,7,.286,1,-,-,-,2
West Hills,27,Christian Rodriguez.,6.21,0,2,6,3,-,-,0,29.0,31,27,20,14,12,8,-,3,115,.270,7,4,-,2,2
West Hills,45,Jose Terrero........,6.49,0,6,11,8,1,-,0,51.1,63,47,37,25,18,15,-,4,204,.309,4,14,2,4,4
West Hills,20,Caleb Hodge.........,6.75,0,0,3,0,-,-,0,2.2,2,2,2,4,1,1,-,-,10,.200,-,-,-,-,-
West Hills,44,Luke Riley..........,6.75,1,4,11,5,-,-,0,33.1,27,29,25,31,26,3,2,1,116,.233,5,12,2,4,4
West Hills,31,Thomas Williams.....,6.75,0,0,1,0,-,-,0,4.0,9,6,3,3,2,-,-,-,21,.429,-,1,1,2,-
West Hills,5,Greg West...........,9.00,0,2,6,1,-,-,0,9.0,17,12,9,5,6,1,1,-,39,.436,1,-,-,2,2
West Hills,8,Brian Henderson.....,11.57,0,0,2,0,-,-,0,2.1,0,5,3,5,2,-,-,-,6,.000,-,2,-,2,-
West Hills,3,Cody Watanabe.......,13.09,0,1,10,1,-,-,0,11.0,27,17,16,6,4,1,2,-,54,.500,1,7,-,3,1
West Hills,53,Michael Laurenti....,14.09,0,0,6,0,-,-,0,7.2,11,12,12,13,7,4,1,1,33,.333,2,4,2,1,1
West Hills,22,Charles Holmes......,15.00,0,0,2,0,-,-,0,3.0,8,6,5,2,0,1,1,1,15,.533,1,-,-,1,-
West Hills,47,Luis Dielle.........,27.00,0,0,2,0,-,-,0,1.1,3,4,4,1,0,-,-,-,6,.500,-,1,-,-,1
West Hills,46,Ari Jakobson........,37.80,0,0,2,0,-,-,0,1.2,2,7,7,9,1,-,-,-,6,.333,2,1,1,1,-
West Valley
West Valley,28,Tim Catalano........,0.00,0,0,2,0,-,-,0,2.0,2,0,0,0,1,-,-,-,8,.250,-,-,-,-,-
West Valley,33,Benji Gil...........,3.39,3,4,12,12,2,1,0,85.0,104,48,32,23,43,18,1,2,332,.313,1,8,2,5,7
West Valley,29,Josh Paige..........,5.52,1,4,12,2,-,-,1,31.0,31,23,19,27,24,3,-,-,117,.265,5,2,-,1,1
West Valley,24,Andrew Rubalcava....,5.62,2,0,7,0,-,-,0,8.0,6,5,5,6,6,1,-,-,28,.214,2,-,-,1,1
West Valley,35,Ivan Lamas..........,6.11,3,8,12,12,-,-,0,56.0,82,54,38,24,17,11,2,3,239,.343,1,6,-,1,7
West Valley,14,Alex Pino...........,8.42,2,3,18,0,-,-,1,31.0,53,32,29,13,14,11,1,-,134,.396,3,5,1,1,5
West Valley,32,Patrick Stole.......,9.00,0,0,7,0,-,-,0,6.0,14,8,6,4,4,5,1,1,33,.424,1,2,-,-,-
West Valley,23,Chris Stocker.......,9.38,0,4,10,6,-,-,0,24.0,37,32,25,21,12,3,2,1,98,.378,-,3,-,5,5
West Valley,13,Taylor Hickman......,9.45,0,2,12,4,-,-,1,33.1,58,44,35,17,15,8,2,4,154,.377,1,6,1,2,1
West Valley,18,Devin Fujioka.......,10.57,0,0,12,0,-,-,0,23.0,34,32,27,17,7,5,1,2,101,.337,6,7,-,2,2
West Valley,22,Jeff Simino.........,12.83,0,0,9,0,-,-,0,13.1,25,20,19,8,5,9,1,-,63,.397,1,5,-,1,2
West Valley,34,Ethan McGill........,13.50,0,0,2,0,-,-,0,1.1,3,2,2,1,2,-,-,-,7,.429,-,2,-,-,-
