year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	8	Alabama	1	1772375	Vance, Cobie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772375	So	INF	54	54	""	0.293	0.360	0.356	26	208	61	11	1	74	""	32	24	""	4	5	24	11	2	""	2	""
2017	12560	1	8	Alabama	11	1655482	Short, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655482	Jr	INF	54	53	""	0.196	0.275	0.333	20	168	33	11	""	56	4	25	15	5	5	6	40	3	2	""	1	""
2017	12560	1	8	Alabama	5	1655473	Avant, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655473	Jr	INF	54	54	""	0.286	0.341	0.394	35	231	66	15	2	91	2	19	12	9	3	3	31	7	6	""	6	""
2017	12560	1	8	Alabama	9	1655478	Henry, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655478	Jr	INF	50	49	""	0.294	0.348	0.486	29	177	52	10	""	86	8	31	13	4	4	3	51	5	4	""	1	""
2017	12560	1	8	Alabama	8	1774385	DeVinny, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774385	Sr	C	48	30	""	0.206	0.398	0.351	11	97	20	2	""	34	4	16	28	3	""	""	36	1	1	""	""	""
2017	12560	1	8	Alabama	22	1871413	Alexander, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871413	Jr	INF	47	47	""	0.282	0.362	0.453	26	170	48	7	2	77	6	33	22	1	3	5	43	3	3	""	""	""
2017	12560	1	8	Alabama	28	1871419	Kaufman, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871419	So	C	44	39	""	0.301	0.396	0.360	24	136	41	2	""	49	2	14	11	11	1	5	16	5	""	""	2	""
2017	12560	1	8	Alabama	19	1871418	Carey, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871418	Fr	OF	43	23	""	0.217	0.330	0.265	10	83	18	4	""	22	""	2	12	2	""	""	15	3	""	""	3	""
2017	12560	1	8	Alabama	10	1774386	Finnerty, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774386	So	OF	41	20	""	0.224	0.289	0.289	10	76	17	5	""	22	""	11	6	1	""	""	15	4	""	""	""	""
2017	12560	1	8	Alabama	13	1871423	McCleney, Walker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871423	Fr	OF	39	15	""	0.250	0.411	0.295	11	44	11	2	""	13	""	1	6	6	""	3	14	""	""	""	3	""
2017	12560	1	8	Alabama	6	1772364	Webb, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772364	Fr	C	31	14	""	0.328	0.358	0.500	7	64	21	5	""	32	2	9	3	""	""	4	13	2	""	""	""	""
2017	12560	1	8	Alabama	14	1772362	Wood, Gene	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772362	So	INF	30	23	""	0.253	0.349	0.360	12	75	19	5	""	27	1	6	9	2	""	2	12	1	1	""	1	""
2017	12560	1	8	Alabama	48	1774392	Wright, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774392	Fr	OF	26	0	""	0.250	0.333	0.250	5	8	2	""	""	2	""	""	1	""	""	""	2	3	1	""	1	""
2017	12560	1	8	Alabama	55	1871436	Oczypok, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871436	Sr	P	25	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	2	1871448	Trousdale, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871448	Fr	INF	24	1	""	0.160	0.222	0.280	2	25	4	""	""	7	1	4	2	""	""	""	4	1	""	""	""	""
2017	12560	1	8	Alabama	24	1871447	Suchey, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871447	Jr	P	24	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	44	1772376	Vainer, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772376	Fr	P	23	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	41	1416305	Poe, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1416305	Sr	C	22	4	""	0.095	0.321	0.095	4	21	2	""	""	2	""	2	3	4	""	""	10	""	""	""	""	""
2017	12560	1	8	Alabama	37	1655476	Coker, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655476	So	INF	21	0	""	0.091	0.375	0.091	3	11	1	""	""	1	""	3	4	1	""	2	5	""	""	""	""	""
2017	12560	1	8	Alabama	27	1655481	Rogers, Zac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655481	Jr	P	20	1	""	""	1.000	""	""	""	""	""	""	0	""	1	1	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	32	1871435	Medders, Deacon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871435	Fr	P	15	6	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	16	1655483	Walters, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655483	Jr	P	14	13	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	18	1774388	Holcombe, Keith	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774388	So	OF	13	10	""	0.250	0.344	0.286	6	28	7	1	""	8	""	2	3	1	""	""	7	""	""	""	""	""
2017	12560	1	8	Alabama	25	1772294	Duarte, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1772294	So	P	13	13	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	12	1871437	Potter, Sonny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871437	Fr	P	12	0	""	0.000	0.000	0.000	""	1	""	""	""	0	""	""	""	""	""	""	1	""	""	""	""	""
2017	12560	1	8	Alabama	29	1527438	Eicholtz, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527438	Sr	P	12	12	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	21	1871445	Rukes, Garret	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871445	Fr	P	7	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	20	1774391	Love, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774391	So	P	6	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	42	1527448	Adams, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527448	Jr	P	5	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	15	1871416	Bauer, Camden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871416	Fr	INF	3	0	""	0.000	0.000	0.000	""	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	31	1871415	Altstadt, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1871415	Fr	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	36	1655480	McMurray, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655480	Jr	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	8	Alabama	33	1774383	Cameron, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774383	So	P	2	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	1	1773864	Peppers, Carlton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773864	Jr	OF	57	57	""	0.249	0.322	0.332	29	205	51	8	""	68	3	21	18	4	""	6	41	6	2	""	3	""
2017	12560	1	6	Alabama A&M	16	1879683	McGregory, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879683	Jr	1B	56	56	""	0.280	0.355	0.357	29	207	58	13	""	74	1	23	22	2	""	1	43	2	3	""	""	""
2017	12560	1	6	Alabama A&M	22	1879692	Mitchell, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879692	So	P	54	44	""	0.265	0.307	0.290	21	155	41	4	""	45	""	10	9	1	1	3	35	""	4	""	5	""
2017	12560	1	6	Alabama A&M	19	1879693	Betancourt, Wilanier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879693	So	C	53	50	""	0.188	0.213	0.236	18	191	36	9	""	45	""	11	6	""	""	""	49	2	1	""	1	""
2017	12560	1	6	Alabama A&M	6	1773879	Brewton, Pierre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773879	So	INF	52	49	""	0.233	0.306	0.301	9	163	38	8	""	49	1	20	14	3	""	5	39	3	4	""	3	""
2017	12560	1	6	Alabama A&M	35	1879699	Malcom, Zeth	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879699	Fr	C	51	48	""	0.254	0.350	0.367	23	169	43	7	""	62	4	20	18	8	2	2	19	8	2	""	2	""
2017	12560	1	6	Alabama A&M	20	1440371	Woods, Cornelious	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1440371	Sr	INF	49	48	""	0.309	0.371	0.448	20	165	51	12	4	74	1	22	14	4	3	""	46	4	2	""	""	""
2017	12560	1	6	Alabama A&M	7	1879677	Diaz Jr., Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879677	Fr	P	45	34	""	0.190	0.206	0.248	7	105	20	4	1	26	""	3	2	""	""	1	28	1	""	""	3	""
2017	12560	1	6	Alabama A&M	3	1773874	Whitaker, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773874	So	INF	40	32	""	0.246	0.326	0.246	18	114	28	""	""	28	""	9	14	""	1	2	36	3	2	""	2	""
2017	12560	1	6	Alabama A&M	17	1879684	Diaz, Joannes	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879684	Fr	C	38	35	""	0.142	0.242	0.160	8	106	15	2	""	17	""	6	13	1	""	9	24	3	1	""	""	""
2017	12560	1	6	Alabama A&M	21	1879691	Hunter, Njike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879691	Fr	OF	38	28	""	0.158	0.231	0.221	8	95	15	4	1	21	""	8	6	3	""	3	32	4	1	""	2	""
2017	12560	1	6	Alabama A&M	34	1773882	Marsonek, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773882	Sr	P	38	8	""	1.000	1.000	1.000	""	2	2	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	13	1889146	Gay, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889146	Fr	P	31	24	""	0.240	0.309	0.300	5	50	12	3	""	15	""	7	5	""	""	1	16	1	1	""	""	""
2017	12560	1	6	Alabama A&M	36	1773883	Stubberfield, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773883	Sr	P	26	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	11	1879680	Redmond, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879680	Fr	OF	21	14	""	0.245	0.302	0.347	5	49	12	""	1	17	1	3	3	1	""	1	11	2	""	""	2	""
2017	12560	1	6	Alabama A&M	9	1879679	Smith, Darius	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879679	Fr	INF	20	9	""	0.079	0.222	0.079	2	38	3	""	""	3	""	3	4	3	""	""	14	3	""	""	""	""
2017	12560	1	6	Alabama A&M	29	1879695	Milam, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879695	Jr	P	20	15	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	18	1879685	Mayhand, Dameyune	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879685	Fr	INF	18	4	""	0.083	0.083	0.083	""	12	1	""	""	1	""	2	""	""	""	""	5	1	""	""	""	""
2017	12560	1	6	Alabama A&M	12	1879681	Parry, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879681	Fr	P	14	4	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	5	1773878	Beachem, Darren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773878	Fr	C	11	6	""	0.333	0.360	0.333	1	24	8	""	""	8	""	6	""	1	""	""	10	""	""	""	""	""
2017	12560	1	6	Alabama A&M	28	1773880	Warner, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773880	Fr	P	9	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	6	Alabama A&M	15	1879682	Banks II, Franklin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879682	Fr	OF	4	0	""	0.000	0.000	0.000	""	1	""	""	""	0	""	""	""	""	""	""	1	""	""	""	""	""
2017	12560	1	6	Alabama A&M	8	1879678	O'Neal-El, Tyus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879678	Jr	OF	1	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	25	1661687	Hernandez, Ray	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661687	Jr	INF	56	56	""	0.275	0.351	0.428	42	229	63	14	""	98	7	46	21	8	4	""	54	6	2	""	1	""
2017	12560	1	7	Alabama St.	2	1761904	Ocasio, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761904	Sr	OF	56	55	""	0.288	0.373	0.415	41	229	66	11	""	95	6	37	17	17	5	""	56	7	2	""	11	""
2017	12560	1	7	Alabama St.	40	1661690	Rios, Gustavo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661690	Jr	1B	54	53	""	0.332	0.405	0.574	44	202	67	17	1	116	10	50	21	6	3	""	32	8	1	""	""	""
2017	12560	1	7	Alabama St.	5	1879495	Cox, Cage	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879495	Fr	OF	52	48	""	0.350	0.409	0.547	53	214	75	17	2	117	7	45	20	4	4	""	32	4	""	""	4	""
2017	12560	1	7	Alabama St.	1	1761903	Amion, Diandre	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761903	So	OF	48	41	""	0.331	0.411	0.398	31	166	55	6	1	66	1	29	20	4	2	6	24	3	1	""	2	""
2017	12560	1	7	Alabama St.	19	1661682	Biocic, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661682	Sr	C	48	39	""	0.279	0.364	0.370	23	154	43	7	2	57	1	19	18	3	1	4	29	3	1	""	4	""
2017	12560	1	7	Alabama St.	8	1661684	Estrada, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661684	Jr	OF	48	44	""	0.276	0.421	0.553	45	152	42	9	""	84	11	33	29	12	4	3	39	""	1	""	8	""
2017	12560	1	7	Alabama St.	10	1761908	White, Eriq	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761908	So	INF	46	40	""	0.280	0.385	0.336	24	143	40	5	""	48	1	15	19	6	1	2	34	4	2	""	2	""
2017	12560	1	7	Alabama St.	29	1879499	Rivera, Edgardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879499	Sr	OF	43	21	""	0.253	0.380	0.325	20	83	21	4	1	27	""	12	16	1	""	3	21	1	1	""	2	""
2017	12560	1	7	Alabama St.	38	1661680	Allen, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661680	Jr	C	41	34	""	0.246	0.365	0.393	21	122	30	9	""	48	3	23	23	1	2	1	24	3	""	""	""	""
2017	12560	1	7	Alabama St.	44	1761919	Phillips, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761919	So	OF	40	27	""	0.188	0.333	0.250	12	96	18	3	""	24	1	15	18	4	2	1	15	1	""	""	""	""
2017	12560	1	7	Alabama St.	15	1879496	Dunson, Joshua	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879496	Fr	INF	36	29	""	0.261	0.287	0.386	10	88	23	5	""	34	2	15	2	2	2	8	24	1	""	""	4	""
2017	12560	1	7	Alabama St.	9	1761907	Prioleau, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761907	So	INF	32	13	""	0.189	0.290	0.226	8	53	10	2	""	12	""	6	6	2	1	1	10	1	""	""	1	""
2017	12560	1	7	Alabama St.	7	1761906	Bizzle, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761906	Sr	P	26	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	20	1879497	Laney, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879497	Jr	P	21	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	17	1536244	Coffin, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536244	Sr	P	19	1	""	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	13	1536243	Caples, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536243	Sr	P	18	9	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	34	1430239	Howe, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1430239	Sr	P	14	14	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	36	1761916	Echelmeier, Burke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761916	Sr	P	13	13	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	30	1879498	Perez, Ricky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879498	Fr	OF	13	1	""	0.154	0.214	0.154	1	13	2	""	""	2	""	""	1	""	""	""	3	""	""	""	""	""
2017	12560	1	7	Alabama St.	12	1661692	Vazquez, Ivanniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661692	Jr	P	12	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	28	1761913	McCall, Terrell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761913	So	P	11	11	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	22	1761912	Roblez, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761912	Sr	P	11	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	16	1879494	Benevolent, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879494	Fr	INF	11	2	""	0.235	0.235	0.235	""	17	4	""	""	4	""	""	""	""	""	""	5	""	""	""	1	""
2017	12560	1	7	Alabama St.	18	1661688	Kelly, Darren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661688	Jr	P	10	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	33	1761915	Gerard, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761915	So	C	4	1	""	0.400	0.500	0.600	1	5	2	1	""	3	""	""	1	""	""	""	3	""	""	""	""	""
2017	12560	1	7	Alabama St.	21	1761911	Gonzalez, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761911	So	P	4	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	7	Alabama St.	37	1761917	Drayton, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761917	So	P	1	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	24	1428891	Harasta, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1428891	Sr	C	52	50	""	0.280	0.373	0.317	24	186	52	7	""	59	""	24	25	4	2	""	32	10	""	""	""	""
2017	12560	1	14	Albany (NY)	12	1771119	Donati, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771119	So	INF	52	52	""	0.327	0.382	0.495	33	196	64	13	4	97	4	34	15	4	2	1	41	1	3	""	11	""
2017	12560	1	14	Albany (NY)	1	1878151	Collins, Travis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878151	So	INF	52	52	""	0.263	0.327	0.489	27	190	50	9	2	93	10	37	19	1	4	""	29	5	""	""	3	""
2017	12560	1	14	Albany (NY)	25	1771125	Powers, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771125	Jr	OF	51	50	""	0.323	0.398	0.484	31	186	60	17	2	90	3	29	23	1	1	""	31	2	2	""	""	""
2017	12560	1	14	Albany (NY)	15	1771126	Sacks, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771126	Sr	OF	49	45	""	0.259	0.330	0.288	26	170	44	5	""	49	""	15	13	6	2	2	38	5	4	""	5	""
2017	12560	1	14	Albany (NY)	7	1878159	Wangenstein, Marc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878159	Fr	OF	46	40	""	0.231	0.333	0.433	26	134	31	3	3	58	6	18	18	3	1	""	55	1	1	""	6	""
2017	12560	1	14	Albany (NY)	21	1428892	Hinchy, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1428892	Sr	INF	46	44	""	0.199	0.285	0.277	15	141	28	5	""	39	2	18	14	3	""	1	17	3	""	""	""	""
2017	12560	1	14	Albany (NY)	4	1878153	Kondo, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878153	Fr	INF	42	34	""	0.200	0.323	0.255	16	110	22	3	""	28	1	16	15	5	""	2	31	""	4	""	8	""
2017	12560	1	14	Albany (NY)	3	1771122	Lagravinese, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771122	So	INF	41	32	""	0.279	0.395	0.372	30	129	36	7	1	48	1	21	26	""	2	1	17	1	4	""	6	""
2017	12560	1	14	Albany (NY)	20	1640189	Mueller, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640189	Sr	OF	35	14	""	0.235	0.325	0.309	8	68	16	2	""	21	1	3	8	1	""	2	14	2	""	""	1	""
2017	12560	1	14	Albany (NY)	10	1878158	Thul, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878158	Fr	INF	29	21	""	0.214	0.371	0.286	11	70	15	2	""	20	1	7	15	3	1	""	20	1	""	""	1	""
2017	12560	1	14	Albany (NY)	36	1771127	Savino, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771127	So	P	27	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	29	1771117	Codispoti, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771117	So	C	21	16	""	0.211	0.292	0.316	9	57	12	""	""	18	2	9	6	1	1	""	13	2	""	""	""	""
2017	12560	1	14	Albany (NY)	8	1771130	Torres, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771130	So	P	19	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	32	1878157	Smith, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878157	So	P	18	9	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	5	1878154	Loreng, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878154	Fr	INF	18	9	""	0.265	0.381	0.265	8	34	9	""	""	9	""	3	6	1	1	""	12	""	""	""	3	""
2017	12560	1	14	Albany (NY)	17	1878152	Hutchison, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878152	Fr	P	16	3	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	35	1878160	Weber, Ray	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878160	Fr	P	15	2	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""
2017	12560	1	14	Albany (NY)	6	1640186	Hayden, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1640186	Jr	OF	14	9	""	0.111	0.250	0.111	5	27	3	""	""	3	""	4	4	1	""	""	11	""	""	""	1	""
