year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs2	era	ip	h	r	er	bb	so	sho	bf	p_oab	d_allowed	t_allowed	hr_allowed	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	2	30126	Notre Dame (OH)	11	1448904	Dovsek, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1448904	Jr	C	15	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	23	1659046	Armbruster, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659046	So	P	14	14	""	14	14	5.60	80.1	85	56	50	34	42	""	365	303	14	4	""	5	9	13	""	""	""	12	3	""	122	59	7	3	""	13
2016	12360	2	30126	Notre Dame (OH)	32	1767872	Welch, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767872	Sr	P	13	12	""	13	12	4.10	74.2	71	45	34	19	64	1	331	285	13	2	1	""	11	16	""	""	""	5	6	223	94	57	7	5	""	15
2016	12360	2	30126	Notre Dame (OH)	14	1767816	Fuller, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767816	Fr	P	12	10	""	12	10	3.29	54.2	45	23	20	20	40	1	231	202	8	""	""	1	6	7	""	""	""	2	""	""	57	59	4	2	""	10
2016	12360	2	30126	Notre Dame (OH)	15	1767817	Tanfield, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767817	Fr	P	11	5	""	11	5	3.06	35.1	32	13	12	16	25	""	159	133	4	2	""	1	1	8	""	5	""	2	""	25	38	35	2	2	""	6
2016	12360	2	30126	Notre Dame (OH)	2	1659044	Daniels, Carter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659044	So	P	10	5	""	10	5	4.46	36.1	43	22	18	15	12	""	164	138	6	2	""	2	3	5	""	2	2	5	1	34	47	41	1	3	""	3
2016	12360	2	30126	Notre Dame (OH)	44	1767828	Barnum, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767828	Fr	P	10	2	""	10	2	10.35	20.0	28	28	23	13	8	""	106	86	3	2	""	3	6	4	""	9	4	1	2	54	20	29	""	1	""	2
2016	12360	2	30126	Notre Dame (OH)	24	1767821	Murphy, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767821	Fr	P	9	2	""	9	2	6.27	18.2	25	16	13	12	17	""	96	77	7	1	""	2	7	4	""	5	3	2	1	15	20	16	2	2	""	2
2016	12360	2	30126	Notre Dame (OH)	8	1559698	Stohlman, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559698	Sr	C	8	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	31	1767824	Yates, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767824	So	P	7	2	""	7	2	10.06	17.0	27	19	19	8	14	""	94	78	6	1	""	2	3	7	""	2	""	""	1	""	14	22	1	2	""	1
2016	12360	2	30126	Notre Dame (OH)	36	1767827	Raponi, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767827	Fr	P	7	0	""	7	""	13.50	5.1	6	10	8	5	7	""	30	22	2	""	1	""	3	3	""	2	""	""	""	""	4	4	""	1	""	5
2016	12360	2	30126	Notre Dame (OH)	1	1767814	Psycher, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767814	Jr	OF	7	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	33	1767825	Pierson, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767825	Fr	P	6	0	""	6	""	12.15	6.2	13	9	9	2	4	""	36	31	3	""	""	1	""	2	""	2	""	1	""	""	9	6	""	""	""	1
2016	12360	2	30126	Notre Dame (OH)	35	1767826	McKenna, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767826	Sr	P	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	34	1548466	Meyer, K.C.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1548466	Jr	P	1	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	16	1659036	Kovack, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659036	Jr	P	1	0	""	1	""	9.00	2.0	4	2	2	1	1	""	11	9	2	""	""	""	""	1	""	""	""	""	""	""	3	1	""	""	""	""
2016	12360	2	30126	Notre Dame (OH)	26	1767823	Kordish, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767823	Fr	P	1	0	""	1	""	18.00	1.0	3	2	2	0	""	""	5	5	""	1	1	""	""	""	""	2	1	""	""	""	1	1	""	""	""	""
2016	12360	2	24639	Nova Southeastern	10	1540530	Visbal, Andres	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540530	Jr	INF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	24	1758155	Gomez, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758155	Jr	OF	59	59	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	5	1649945	Woods, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649945	Jr	INF	58	57	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	23	1758178	Zardon, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758178	Jr	INF	58	58	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	13	1758159	Suarez, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758159	Jr	OF	58	58	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	7	1758151	Cintron-Torres, Jancarlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758151	Jr	INF	57	56	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	12	1758154	Diaz, Sebastian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758154	Jr	INF	53	50	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	6	1540520	Hernandez, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540520	Jr	C	42	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	2	1431046	Thompson, Kavan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431046	Sr	INF	35	28	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	14	1758127	Anchia, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758127	Fr	C	30	17	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	11	1540526	Raftery, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540526	Sr	P	28	0	""	28	""	1.16	54.1	35	10	7	16	89	""	214	191	7	""	""	2	9	2	2	18	5	2	3	731	22	48	1	1	15	25
2016	12360	2	24639	Nova Southeastern	21	1758129	Perez, Dallas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758129	Fr	OF	27	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	32	1649942	Rodriguez, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649942	Sr	OF	25	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	37	1540521	Hill, Teft	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540521	Jr	OF	24	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	17	1649939	Mateo, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649939	Sr	P	18	17	""	18	17	3.04	112.1	111	53	38	27	96	""	483	431	21	2	4	6	11	12	1	2	2	6	7	1483	120	105	9	4	""	24
2016	12360	2	24639	Nova Southeastern	36	1314096	Patella, Ronald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1314096	Sr	P	17	0	""	17	""	2.08	17.1	21	5	4	1	9	""	75	69	1	""	""	1	""	4	""	10	4	""	1	224	22	16	1	""	""	4
2016	12360	2	24639	Nova Southeastern	29	1431040	Kline, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431040	Sr	P	16	4	""	16	4	2.35	38.1	30	11	10	13	36	""	153	135	6	""	""	2	1	2	""	7	2	2	""	522	44	27	4	1	""	10
2016	12360	2	24639	Nova Southeastern	34	1758190	Loret De Mola, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758190	Sr	P	15	11	""	15	11	2.26	75.2	63	23	19	32	57	1	314	273	10	""	1	3	5	3	""	3	2	5	1	946	89	63	7	2	""	17
2016	12360	2	24639	Nova Southeastern	25	1649934	Churchill, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649934	So	P	15	0	""	15	""	6.14	22.0	27	17	15	9	17	""	105	89	8	""	1	3	2	3	""	8	3	3	1	322	14	33	3	""	""	6
2016	12360	2	24639	Nova Southeastern	28	1758152	Cutting, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758152	So	C	14	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	16	1758153	DiBenedetto, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758153	Jr	P	14	1	""	14	1	6.35	17.0	21	13	12	12	16	""	84	67	2	1	""	1	3	3	""	5	2	""	2	255	22	9	""	1	1	1
2016	12360	2	24639	Nova Southeastern	18	1540519	Hardy, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540519	Jr	P	14	12	""	14	12	4.55	65.1	61	39	33	31	39	""	290	246	14	""	1	5	4	8	""	1	1	3	2	992	56	89	8	2	""	11
2016	12360	2	24639	Nova Southeastern	4	1758133	Blackiston, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758133	Jr	INF	13	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	35	1758157	Ortiz, Jonny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758157	Jr	P	13	12	""	13	12	5.03	62.2	75	41	35	16	39	""	270	242	14	2	1	5	1	3	""	""	""	3	6	905	74	59	6	3	""	8
2016	12360	2	24639	Nova Southeastern	30	1758158	Pellien, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758158	Jr	P	13	0	""	13	""	3.66	32.0	29	13	13	5	35	""	130	119	5	""	""	5	1	4	""	7	4	1	1	389	34	23	3	1	1	7
2016	12360	2	24639	Nova Southeastern	27	1649941	Pereira, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649941	Sr	OF	13	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	9	1649936	Fleming, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649936	Sr	P	13	1	""	13	1	4.91	11.0	9	9	6	6	12	""	53	43	4	1	1	1	""	2	""	6	3	2	""	152	9	11	1	""	""	4
2016	12360	2	24639	Nova Southeastern	1	1540523	Liberty, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540523	So	INF	12	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	8	1540518	Gibson, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540518	Sr	INF	11	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	19	1649938	Kilbourne, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649938	Fr	P	6	0	""	6	""	3.86	9.1	12	7	4	2	4	""	42	38	2	""	""	""	""	""	""	3	""	""	2	121	8	15	""	""	""	1
2016	12360	2	24639	Nova Southeastern	33	1540525	Pino, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1540525	Jr	C	4	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	24639	Nova Southeastern	38	1649931	Barberi, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1649931	Fr	P	2	0	""	2	""	0.00	2.0	1	""	""	1	3	""	8	7	""	""	""	""	""	""	""	""	""	""	""	27	2	1	""	""	""	1
2016	12360	2	24639	Nova Southeastern	26	1758156	Maya, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1758156	Jr	P	2	0	""	2	""	0.00	2.0	2	""	""	3	3	""	10	7	""	""	1	""	""	""	""	""	""	""	""	19	1	1	""	""	""	""
2016	12360	2	24639	Nova Southeastern	34	1763140	Mola, L.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1763140	N/A	P	1	1	""	1	1	20.25	1.1	2	3	3	4	2	""	11	6	""	""	""	1	""	1	""	""	""	""	""	""	1	1	""	1	""	1
2016	12360	2	1277	Nyack	11	1749058	Beneitez, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749058	Jr	OF	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	3	1659075	Rodriguez, Yoni	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659075	Fr	INF	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	1	1749059	Correa, Ruben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749059	Jr	INF	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	34	1749062	Kahl, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749062	Jr	C	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	18	1749063	Kennedy, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749063	Sr	OF	41	41	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	4	1749057	Barton, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749057	Jr	INF	39	33	""	1	""	""	""	0	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	10	1749070	Pino, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749070	Fr	C	35	31	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	5	1749060	Erwin, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749060	Sr	OF	34	32	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	22	1552019	Hudak, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1552019	So	INF	31	27	""	3	""	9.00	3.0	5	3	3	1	3	""	16	13	1	1	""	""	2	1	""	1	""	""	1	""	4	2	""	""	""	2
2016	12360	2	1277	Nyack	2	1749056	Allen, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749056	Fr	INF	26	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	9	1444886	Campbell, Tony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1444886	Sr	P	18	1	""	18	1	8.17	25.1	26	25	23	18	22	""	124	97	7	""	""	3	7	5	""	12	7	""	4	21	21	31	""	1	1	6
2016	12360	2	1277	Nyack	45	1659066	Nunez, Gabriel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659066	Fr	INF	17	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	37	1749074	Sokolski, Coyote	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749074	Fr	OF	16	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	19	1659062	Bussey, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659062	Jr	P	14	11	""	14	11	2.91	80.1	85	33	26	5	31	""	340	313	13	2	""	4	1	4	""	1	""	13	5	69	114	82	5	2	""	15
2016	12360	2	1277	Nyack	15	1749067	Peel, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749067	Fr	OF	13	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	17	1659063	Celaya, Omar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659063	Sr	P	13	0	""	13	""	4.86	16.2	17	10	9	7	28	""	75	64	6	2	""	1	1	3	""	4	3	1	""	""	10	9	""	""	2	13
2016	12360	2	1277	Nyack	32	1659074	Proulx, Jean-Felix	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659074	Sr	P	13	5	""	13	5	6.08	37.0	52	36	25	14	32	""	191	168	6	1	2	1	2	7	1	4	2	2	""	129	43	33	""	4	""	10
2016	12360	2	1277	Nyack	26	1749061	Jacobs, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749061	Sr	P	12	4	""	12	4	9.50	36.0	72	51	38	12	17	""	200	177	9	3	""	1	4	5	""	3	1	2	4	57	52	34	""	5	""	2
2016	12360	2	1277	Nyack	24	1659065	Kelley, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659065	Fr	P	12	10	""	12	10	4.52	61.2	58	41	31	35	56	""	278	228	10	2	1	3	7	6	""	3	""	7	2	""	50	65	2	6	1	19
2016	12360	2	1277	Nyack	50	1659064	Corrales, Jose	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1659064	So	P	12	8	""	12	8	1.95	55.1	34	17	12	13	67	""	220	192	4	1	1	""	3	5	""	""	""	6	4	144	47	49	5	3	1	16
2016	12360	2	1277	Nyack	23	1749065	MacHardy, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749065	Fr	P	10	2	""	10	2	6.16	19.0	20	14	13	7	5	""	86	74	7	1	1	""	""	2	""	""	""	2	1	""	33	16	""	2	""	""
2016	12360	2	1277	Nyack	12	1749075	Tedesco, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749075	So	P	10	0	""	10	""	2.41	18.2	13	7	5	8	15	""	78	67	""	""	""	1	1	2	""	6	2	""	1	""	12	22	2	2	""	4
2016	12360	2	1277	Nyack	29	1749069	Petrantoni, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749069	Jr	INF	10	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	35	1779020	Colotti,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1779020	N/A	3B	9	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1277	Nyack	25	1559358	Rodriguez, Juan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559358	Sr	P	6	0	""	6	""	7.20	5.0	4	6	4	9	2	""	28	19	1	1	""	1	2	""	""	""	""	""	""	21	4	9	""	1	""	""
2016	12360	2	1277	Nyack	7	1749071	Riconda, Jed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1749071	Sr	OF	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	24	1537066	Ford, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537066	Jr	1B	45	43	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	30	1647168	Thornton, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647168	Sr	OF	45	45	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	25	1774934	Wagner, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774934	So	C	45	43	""	19	1	3.22	44.2	36	27	16	18	47	1	194	164	6	2	""	1	9	6	1	10	1	4	2	14	49	28	3	4	6	19
2016	12360	2	1278	Oakland City	10	1647170	Marshall, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647170	Sr	C	44	43	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	2	1647171	Deutsch, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647171	Sr	OF	39	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	3	1537062	Valvano, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537062	Jr	OF	38	38	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	8	1537061	Peters, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537061	Jr	P	38	37	""	2	2	7.71	9.1	16	8	8	4	8	""	44	37	2	""	""	1	1	2	""	""	""	""	1	""	10	5	1	1	""	2
2016	12360	2	1278	Oakland City	27	1647172	Farmer, Reed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647172	So	P	36	24	""	14	2	3.38	29.1	27	18	11	13	14	""	137	114	6	""	""	4	5	6	""	14	6	2	2	18	37	31	1	""	""	6
2016	12360	2	1278	Oakland City	34	1537068	Lanham, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537068	Jr	3B	32	24	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	12	1774941	Taylor, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774941	Fr	P	32	21	""	8	""	5.06	10.2	12	6	6	2	9	""	51	43	3	1	""	2	1	5	""	5	3	1	""	12	9	13	""	""	""	2
2016	12360	2	1278	Oakland City	7	1425576	Federico, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1425576	Sr	INF	24	23	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	4	1537064	Payne, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1537064	Jr	OF	23	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12360	2	1278	Oakland City	28	1774935	Crabtree, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774935	So	C	21	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
