year	year_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	30120	William Jewell	-	Opponent Totals	-	-	-	-	45	0.293	0.348	0.391	1,375	203	403	71	11	538	14	186	92	34	19	43	176	50	38	15	 
2014	11620	1460	Wilmington (DE)	-	Totals	-	-	-	-	47	0.300	0.374	0.398	1,571	276	471	92	12	626	13	242	142	57	23	66	222	32	90	22	 
2014	11620	1460	Wilmington (DE)	-	Opponent Totals	-	-	-	-	47	0.213	0.294	0.294	1,502	133	320	64	8	442	14	123	146	28	7	15	390	23	33	18	 
2014	11620	1462	Wingate	-	Totals	-	-	-	-	51	0.296	0.361	0.415	1,678	298	496	92	17	697	25	266	142	43	25	23	294	43	39	21	 
2014	11620	1462	Wingate	-	Opponent Totals	-	-	-	-	51	0.262	0.331	0.347	1,647	216	431	67	4	572	22	188	141	36	13	26	370	26	77	27	 
2014	11620	790	Winona St.	-	Totals	-	-	-	-	49	0.279	0.360	0.388	1,557	262	435	81	5	604	26	239	171	35	16	29	284	39	29	13	 
2014	11620	790	Winona St.	-	Opponent Totals	-	-	-	-	49	0.289	0.356	0.384	1,548	226	447	89	10	595	13	207	130	44	20	35	250	38	34	19	 
2014	11620	791	Winston-Salem	-	Totals	-	-	-	-	55	0.299	0.407	0.414	1,703	340	510	82	10	705	31	315	240	92	36	34	317	38	65	8	 
2014	11620	791	Winston-Salem	-	Opponent Totals	-	-	-	-	55	0.276	0.361	0.360	1,738	257	479	67	17	625	15	238	210	31	16	26	338	40	58	23	 
2014	11620	799	Wis.-Parkside	-	Totals	-	-	-	-	44	0.264	0.332	0.329	1,358	183	358	65	3	447	6	150	116	26	5	21	241	33	31	20	 
2014	11620	799	Wis.-Parkside	-	Opponent Totals	-	-	-	-	44	0.283	0.369	0.392	1,318	243	373	70	10	517	18	220	145	49	24	41	216	26	63	20	 
2014	11620	30154	Young Harris	-	Totals	-	-	-	-	48	0.293	0.381	0.441	1,695	345	496	83	11	748	49	312	210	46	22	19	316	41	82	14	 
2014	11620	30154	Young Harris	-	Opponent Totals	-	-	-	-	48	0.299	0.387	0.394	1,681	319	503	80	7	663	22	285	194	62	25	31	313	39	64	21	 
