year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	5	1530704	Britt, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530704	So	P	26	0	 	 	 	0.00	1.4	0	0	0	0	0	 	7	6	 	 	 	 	 	 	 	 	 	 	 	 	2	5	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	26	1442148	Cook, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442148	Jr	P	19	7	 	 	 	0.00	3.3	3	0	0	5	4	 	22	17	1	 	1	2	 	 	 	 	 	 	 	 	3	5	 	 	 	1
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	27	1542231	Andrews, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1542231	Fr	P	17	4	 	 	 	0.00	1.1	1	0	0	0	1	 	5	5	 	 	 	 	 	 	 	 	 	 	 	 	1	2	 	 	 	1
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	22	1442151	DeLoatch, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442151	Sr	P	17	5	 	 	 	0.00	3.3	3	0	0	1	4	 	16	14	1	 	1	 	 	1	 	 	 	 	 	 	2	5	 	 	 	3
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	44	1652509	Helsabeck, Wes	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652509	Sr	P	16	6	 	 	 		0.0	0	0	0	0	0	 	1	0	 	 	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	25	1330684	Pratt, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1330684	Sr	P	14	11	 	 	 	0.00	1.2	5	0	0	1	0	 	10	9	 	 	 	 	 	 	 	 	 	 	 	 	3	1	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	39	1530708	Sullivan, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530708	Sr	P	10	9	 	 	 	0.00	1.1	2	0	0	0	0	 	7	7	 	 	 	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	32	1652504	Davis, Jimmie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652504	Sr	P	9	0	 	 	 	0.00	0.1	0	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	2	1330662	Estrain, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1330662	Sr	P	7	0	 	 	 	0.00	0.2	0	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	52	1652517	Nastasi, Willie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652517	Jr	P	7	1	 	 	 	0.00	0.1	3	0	0	1	0	 	5	4	1	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	15	1652516	Millsaps, Jonathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652516	Sr	P	6	0	 	 	 	0.00	0.1	2	0	0	0	0	 	4	2	1	 	 	 	 	1	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	8	1530705	Hickman, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530705	Sr	P	6	5	 	 	 		0.0	1	0	0	3	0	 	5	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	537	UNC Pembroke	43	1652515	Holt, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1652515	Jr	P	3	0	 	 	 	0.00	0.1	1	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	8	1656257	Dezzi, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656257	Fr	P	32	30	 	 	 	0.00	1.4	2	0	0	2	0	 	10	8	 	 	1	 	 	 	0	 	 	 	 	 	1	5	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	49	1442670	Gervasi, Mark	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442670	Jr	1B	30	25	 	 	 	0.00	0.2	2	0	0	4	1	 	7	3	 	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	17	1656259	O'Brien, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656259	Jr	P	15	1	 	 	 	0.00	0.3	2	0	0	1	0	 	6	5	 	 	 	1	 	 	 	 	 	 	 	 	1	2	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	16	1442668	Hertz, C.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442668	Jr	P	14	13	 	 	 	0.00	4.1	6	0	0	1	1	 	19	17	 	1	 	 	 	 	 	 	 	 	 	 	6	5	 	 	 	1
2015	12080	2	vs_lhb	10298	28594	USciences	5	1550275	Geraci, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550275	So	P	11	5	 	 	 	0.00	0.5	1	0	0	5	3	 	12	7	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	11	1442665	Maiorino, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442665	Jr	INF	9	7	 	 	 	0.00	5.5	4	0	0	5	7	 	29	23	3	 	 	 	 	 	 	 	 	 	 	 	9	3	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	6	1442664	Matos, Pablo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442664	Jr	P	8	6	 	 	 	0.00	1.1	0	0	0	0	0	 	4	4	 	 	 	 	 	 	 	 	 	 	 	 	2	2	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	13	1442666	Janas, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442666	Jr	P	7	2	 	 	 	0.00	1.2	3	0	0	3	0	 	11	7	 	 	 	 	 	 	 	 	 	 	 	 	3	2	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	33	1550276	Vento, Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550276	So	P	6	2	 	 	 	0.00	1.7	7	0	0	2	2	 	22	16	 	1	1	1	 	1	 	 	 	 	 	 	3	6	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	19	1656260	Stratoti, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656260	Fr	P	6	0	 	 	 	0.00	0.1	1	0	0	0	0	 	2	2	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	29	1550279	Degan, Reilly	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1550279	So	P	6	1	 	 	 	0.00	2.3	6	0	0	1	1	 	13	11	 	 	 	 	 	 	0	 	 	 	 	 	3	2	 	 	 	 
2015	12080	2	vs_lhb	10298	28594	USciences	26	1656264	Gallo, Jason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1656264	Fr	P	6	0	 	 	 	0.00	0.1	5	0	0	0	0	 	7	6	2	 	 	1	4	1	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	12	1551669	Lighton, Ty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551669	Jr	P	46	45	 	 	 	0.00	1.4	3	0	0	1	0	 	11	9	1	 	 	 	 	 	 	 	 	 	 	 	2	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	4	1546180	Marshall, Tye	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546180	Jr	P	41	38	 	 	 	0.00	2.6	6	0	0	1	0	 	17	16	2	 	1	 	 	 	 	 	 	 	 	 	5	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	21	1659436	Smithers, Dallas	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659436	Fr	P	39	35	 	 	 	0.00	0.1	3	0	0	1	0	 	7	4	1	 	 	 	1	2	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	33	1659431	Dickt, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659431	Jr	C	37	33	 	 	 	0.00	0.1	2	0	0	0	0	 	3	3	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	10	1659440	Wente, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659440	Fr	P	17	15	 	 	 	0.00	6.8	8	0	0	3	7	 	38	34	5	 	 	 	 	 	 	 	 	 	 	 	6	13	 	 	 	3
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	20	1546189	Finch, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546189	Jr	P	13	1	 	 	 	0.00	2.9	6	0	0	5	3	 	24	19	1	 	1	2	 	 	0	 	 	 	 	 	3	5	 	 	 	1
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	9	1551681	Jewell, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551681	Jr	C	12	3	 	 	 	0.00	2.0	10	0	0	1	3	 	23	22	2	 	1	 	 	 	 	 	 	 	 	 	5	4	 	 	 	3
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	29	1551680	Young, Talon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551680	Fr	P	11	0	 	 	 	0.00	0.3	1	0	0	1	0	 	5	3	 	 	 	 	 	 	 	 	 	 	 	 	2	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	13	1659438	Thornton, Wesley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659438	Fr	P	11	9	 	 	 	0.00	6.6	5	0	0	9	8	 	37	27	 	 	1	2	 	 	0	 	 	 	 	 	7	8	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	18	1558680	Payne, R.W.	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1558680	Sr	P	10	6	 	 	 	0.00	1.8	5	0	0	5	2	 	22	17	 	 	1	 	 	 	 	 	 	 	 	 	4	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	19	1552103	Coffman, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1552103	Jr	P	9	0	 	 	 	0.00	1.5	2	0	0	4	2	 	15	10	2	 	 	1	 	1	 	 	 	 	 	 	2	4	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	28	1546186	Duy, Griffin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546186	So	P	8	1	 	 	 	0.00	0.4	3	0	0	4	0	 	10	6	1	 	 	 	 	 	 	 	 	 	 	 	1	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	35	1554831	Hatmaker, Nathan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1554831	So	P	8	4	 	 	 	0.00	2.8	8	0	0	2	5	 	28	24	 	 	 	 	 	2	 	 	 	 	 	 	6	2	 	 	 	1
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	34	1546187	Javins, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546187	So	P	7	5	 	 	 	0.00	6.2	7	0	0	5	4	 	33	26	 	 	 	 	 	1	 	 	 	 	 	 	9	7	 	 	 	1
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	25	1551683	Klaiber, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551683	Jr	P	6	5	 	 	 	0.00	3.4	5	0	0	0	3	 	18	16	 	 	 	 	 	 	 	 	 	 	 	 	5	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	36	1659434	Moring, Devon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1659434	So	P	6	0	 	 	 	0.00	1.3	3	0	0	1	1	 	10	8	1	 	 	1	 	 	 	 	 	 	 	 	2	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30181	UVa-Wise	30	1551704	Patrylak, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551704	So	P	4	0	 	 	 	0.00	0.5	1	0	0	0	0	 	6	6	1	 	 	 	 	 	 	 	 	 	 	 	 	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	3	1425165	Bain, Trae	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425165	Jr	3B	46	45	 	 	 	0.00	2.0	3	0	0	0	5	 	15	14	2	 	 	 	 	 	 	 	 	 	 	 	6	1	 	 	 	2
2015	12080	2	vs_lhb	10298	30153	Union (TN)	44	1530471	Wilson, Chaz	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530471	So	C	46	46	 	 	 	0.00	1.0	1	0	0	2	1	 	7	4	1	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	23	1327776	Smith, Hunter	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1327776	Sr	OF	43	42	 	 	 	0.00	3.3	2	0	0	2	0	 	14	11	 	 	 	2	 	 	 	 	 	 	 	 	3	6	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	33	1425188	Mathis, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1425188	Jr	OF	27	17	 	 	 		0.0	0	0	0	1	0	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	25	1530470	Wilson, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530470	So	P	17	0	 	 	 	0.00	2.8	4	0	0	2	5	 	21	18	 	1	1	 	 	1	 	 	 	 	 	 	3	6	 	 	 	2
2015	12080	2	vs_lhb	10298	30153	Union (TN)	6	1648129	Harrison, Skyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648129	Fr	P	15	11	 	 	 	0.00	8.8	19	0	0	6	0	 	55	48	3	3	2	2	 	1	0	 	 	 	 	 	21	6	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	24	1648107	Coursey, Marty	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648107	Fr	P	14	12	 	 	 	0.00	14.6	22	0	0	6	5	 	76	68	1	2	2	 	1	 	 	 	 	 	 	 	18	23	 	 	 	3
2015	12080	2	vs_lhb	10298	30153	Union (TN)	30	1530461	Christie, Teddy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530461	So	P	14	13	 	 	 	0.00	13.6	21	0	0	7	11	 	81	72	5	 	1	 	 	 	0	 	 	 	 	 	14	24	 	 	 	6
2015	12080	2	vs_lhb	10298	30153	Union (TN)	10	1530467	Thompson, Preston	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1530467	Sr	P	13	7	 	 	 	0.00	4.6	10	0	0	3	2	 	35	30	5	 	 	1	 	2	 	 	 	 	 	 	11	5	 	 	 	 
2015	12080	2	vs_lhb	10298	30153	Union (TN)	12	1648131	Luzod, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648131	Fr	P	13	0	 	 	 	0.00	3.6	4	0	0	3	3	 	21	17	2	 	 	 	 	 	 	 	 	 	 	 	6	4	 	 	 	1
2015	12080	2	vs_lhb	10298	30153	Union (TN)	26	1648128	Gibson, Bradley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648128	Fr	P	1	0	 	 	 		0.0	0	0	0	1	0	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	9	1539067	Moser, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539067	So	INF	48	47	 	 	 	0.00	3.7	8	0	0	5	4	 	28	23	4	 	 	 	 	 	 	 	 	 	 	 	5	6	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	2	1442075	Kearns, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1442075	Jr	2B	25	15	 	 	 	0.00	0.2	3	0	0	1	0	 	6	5	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	5	1646927	Adkins, Tyus	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646927	Fr	3B	17	14	 	 	 	0.00	1.4	6	0	0	3	1	 	14	11	1	 	2	 	 	 	 	 	 	 	 	 	1	3	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	39	1539063	Kulick, Ross	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539063	Fr	P	16	0	 	 	 	0.00	0.6	3	0	0	1	3	 	12	9	 	 	2	 	 	2	1	 	 	 	 	 	1	2	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	17	1332324	Cwertniak, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332324	Sr	P	13	0	 	 	 	0.00	3.6	8	0	0	1	4	 	24	22	2	 	1	 	 	1	 	 	 	 	 	 	6	4	 	 	 	2
2015	12080	2	vs_lhb	10298	728	Upper Iowa	31	1331856	Banks, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1331856	Sr	P	13	0	 	 	 	0.00	0.7	2	0	0	3	1	 	11	7	 	 	 	1	 	 	0	 	 	 	 	 	2	3	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	35	1332327	Seehusen, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1332327	Jr	P	11	1	 	 	 	0.00	1.7	10	0	0	0	2	 	21	19	2	 	3	 	 	1	 	 	 	 	 	 	3	5	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	16	1330585	Heiman, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1330585	Sr	INF	10	0	 	 	 	0.00	0.7	8	0	0	3	2	 	18	15	3	 	5	 	 	 	 	 	 	 	 	 	 	4	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	13	1646924	Carstens, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646924	Jr	P	10	7	 	 	 	0.00	7.5	14	0	0	9	5	 	49	35	4	 	3	2	 	1	0	 	 	 	 	 	10	9	 	 	 	2
2015	12080	2	vs_lhb	10298	728	Upper Iowa	19	1539066	Meulemans, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539066	So	P	9	0	 	 	 	0.00	0.4	6	0	0	0	2	 	10	10	1	 	1	 	 	 	 	 	 	 	 	 	 	2	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	8	1539048	Buster, Mason	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539048	Sr	P	9	7	 	 	 	0.00	7.5	7	0	0	4	2	 	35	30	2	 	 	3	 	1	0	 	 	 	 	 	11	10	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	29	1539071	Ruden, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539071	So	P	9	2	 	 	 	0.00	1.2	5	0	0	1	2	 	11	9	 	 	 	1	 	 	 	 	 	 	 	 	2	1	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	18	1646925	Sato, Shimpei	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646925	Jr	P	9	6	 	 	 	0.00	7.2	6	0	0	1	9	 	27	26	 	 	 	1	 	 	0	 	 	 	 	 	8	3	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	22	1539049	Cunningham, Charley	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539049	Sr	P	9	6	 	 	 	0.00	5.9	10	0	0	5	4	 	42	34	4	 	1	3	 	2	0	 	 	 	 	 	12	6	 	 	 	2
2015	12080	2	vs_lhb	10298	728	Upper Iowa	37	1646944	Poor, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646944	Fr	P	9	3	 	 	 	0.00	2.1	4	0	0	1	1	 	12	11	 	 	 	 	 	 	 	 	 	 	 	 	3	3	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	15	1539045	Barron, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539045	Sr	P	8	1	 	 	 	0.00	0.5	2	0	0	2	2	 	11	8	2	 	 	3	 	1	 	 	 	 	 	 	1	2	 	 	 	 
2015	12080	2	vs_lhb	10298	728	Upper Iowa	21	1646942	Becker, Garrison	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646942	Jr	P	8	7	 	 	 	0.00	3.4	7	0	0	1	3	 	22	18	 	 	 	 	1	 	 	 	 	 	 	 	5	5	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	36	1646943	Nicholson, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1646943	Jr	P	5	1	 	 	 	0.00	0.1	0	0	0	2	1	 	7	1	 	 	 	1	 	4	 	 	 	 	 	 	 	 	 	 	 	1
2015	12080	2	vs_lhb	10298	728	Upper Iowa	1	1539046	Bawek, Sawyer	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1539046	So	P	2	0	 	 	 	0.00	0.2	0	0	0	2	0	 	5	2	 	 	 	 	 	1	 	 	 	 	 	 	1	1	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	10	1654765	Mace, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654765	Jr	P	25	18	 	 	 	0.00	2.5	7	0	0	4	2	 	25	17	 	1	1	 	 	3	 	 	 	 	 	 	6	3	 	 	 	2
2015	12080	2	vs_lhb	10298	30104	Urbana	27	1216685	Beall, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1216685	Sr	P	18	1	 	 	 	0.00	2.5	8	0	0	2	3	 	20	16	1	 	 	 	 	 	 	 	 	 	 	 	4	3	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	23	1654772	Sheffer, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654772	Jr	P	13	0	 	 	 	0.00	2.7	5	0	0	4	2	 	22	18	 	 	 	 	 	 	 	 	 	 	 	 	2	9	 	 	 	1
2015	12080	2	vs_lhb	10298	30104	Urbana	6	1537157	Bozman, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537157	Sr	P	11	10	 	 	 	0.00	3.1	8	0	0	4	9	 	30	24	2	1	 	 	 	 	 	 	 	 	 	 	6	2	 	 	 	3
2015	12080	2	vs_lhb	10298	30104	Urbana	9	1537160	Hill, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537160	Sr	P	11	0	 	 	 	0.00	0.4	7	0	0	1	1	 	12	11	 	 	 	2	 	 	 	 	 	 	 	 	3	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	31	1537165	Everman, Jackson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537165	So	P	10	8	 	 	 	0.00	5.6	10	0	0	2	6	 	33	30	1	 	 	1	 	1	 	 	 	 	 	 	5	8	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	13	1654767	Ojeda, Felix	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654767	Jr	P	10	8	 	 	 	0.00	2.3	9	0	0	5	2	 	23	18	1	1	1	 	 	 	0	 	 	 	 	 	4	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	29	1654775	Greenwalt, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654775	So	P	9	1	 	 	 	0.00	1.7	5	0	0	3	1	 	19	14	 	 	 	 	 	2	 	 	 	 	 	 	4	4	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	20	1424696	Hall, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424696	Jr	P	7	0	 	 	 	0.00	1.4	2	0	0	2	1	 	12	9	 	 	 	1	 	1	 	 	 	 	 	 	4	2	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	33	1537166	Woolever, Colt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1537166	So	P	6	0	 	 	 	0.00	0.1	0	0	0	0	0	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 	 
2015	12080	2	vs_lhb	10298	30104	Urbana	24	1654773	Guay, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654773	Jr	P	4	4	 	 	 	0.00	1.0	3	0	0	0	1	 	6	6	 	 	 	 	 	 	 	 	 	 	 	 	 	2	 	 	 	1
2015	12080	2	vs_lhb	10298	30104	Urbana	28	1654774	Beall, Steven	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654774	Fr	P	2	0	 	 	 	0.00	0.1	2	0	0	0	0	 	3	3	1	 	1	 	 	 	 	 	 	 	 	 	 	1	 	 	 	 
2015	12080	2	vs_lhb	10298	734	Valdosta St.	10	1645379	Jones, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645379	Jr	INF	47	47	 	 	 	0.00	0.4	0	0	0	1	1	 	6	4	 	 	 	 	 	1	 	 	 	 	 	 	2	1	 	 	 	1
2015	12080	2	vs_lhb	10298	734	Valdosta St.	37	1645370	Bailey, Kellan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1645370	Jr	P	22	6	 	 	 	0.00	9.4	13	0	0	3	12	 	53	47	2	 	1	2	 	1	 	 	 	 	 	 	15	9	 	 	 	3
