year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	vs_lhp	10588	664	Southern Miss.	12	1865941	Boyd, Leemarcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865941	Jr	INF	64	62		0.306	0.359	0.389	11	72	22	6		28		8	3	3		2	10	1	5		4	
2017	12560	1	vs_lhp	10588	664	Southern Miss.	3	1636999	Keating, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1636999	Jr	OF	59	41		0.278	0.376	0.583	15	72	20	4		42	6	13	6	6	1		23	3	3		3	
2017	12560	1	vs_lhp	10588	664	Southern Miss.	18	1865947	Donaldson, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865947	So	C	58	41		0.195	0.340	0.268	3	41	8			11	1	5	9			1	9	1			1	
2017	12560	1	vs_lhp	10588	664	Southern Miss.	2	1865939	Maack, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865939	Jr	INF	50	18		0.200	0.231	0.240	4	25	5	1		6		0	1				5				1	
2017	12560	1	vs_lhp	10588	664	Southern Miss.	10	1760121	Cooper, Storme	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760121	So	INF	49	28		0.156	0.349	0.438	7	32	5			14	3	8	8	2	1	1	11					
2017	12560	1	vs_lhp	10588	664	Southern Miss.	4	1760111	Hadley, Tracy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760111	Sr	INF	46	31		0.196	0.315	0.304	4	46	9	2		14	1	9	6	2		1	11	3				
2017	12560	1	vs_lhp	10588	664	Southern Miss.	7	1760114	Guidry, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760114	Fr	INF	45	25		0.238	0.385	0.238	6	21	5			5		2	5			1	8				1	
2017	12560	1	vs_lhp	10588	664	Southern Miss.	29	1760119	Bowen, Bryant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1760119	Fr	C	41	25		0.270	0.357	0.568	5	37	10	2		21	3	7	5				4					
2017	12560	1	vs_lhp	10588	664	Southern Miss.	20	1865948	Viaene, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1865948	Jr	C	23	10		0.500	0.667	0.500	2	2	1			1		0		1			1					
2017	12560	1	vs_lhp	10588	665	Southern U.	24	1889289	Johnson, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889289	So	C	44	44		0.280	0.300	0.360	1	25	7	2		9		5	2		3	1	7		1			
2017	12560	1	vs_lhp	10588	665	Southern U.	2	1435340	Mateo, Robinson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1435340	Sr	INF	44	44		0.250	0.294	0.344	6	32	8	3		11		1	2				4	1			3	
2017	12560	1	vs_lhp	10588	665	Southern U.	33	1549711	Pope, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549711	Jr	1B	43	42		0.385	0.448	0.577	7	26	10	2		15	1	7	2	1			7	1				
2017	12560	1	vs_lhp	10588	665	Southern U.	3	1757474	Williams, Javeayan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757474	So	OF	42	41		0.227	0.433	0.227	4	22	5			5		0	5	3		1	3					
2017	12560	1	vs_lhp	10588	665	Southern U.	9	1777599	Blaise, Malik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777599	So	SS	40	39		0.143	0.182	0.238	2	21	3	2		5		2		1			8	1			1	
2017	12560	1	vs_lhp	10588	665	Southern U.	1	1549713	Williams, Phillip	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1549713	Sr	INF	36	35		0.333	0.455	0.500	3	18	6	3		9		2	3	1		2	7				2	
2017	12560	1	vs_lhp	10588	665	Southern U.	5	1757475	Wheatley, Ashanti	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757475	So	OF	32	31		0.235	0.381	0.529	3	17	4	2		9	1	1	4				7				2	
2017	12560	1	vs_lhp	10588	665	Southern U.	30	1866996	Watts, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866996	Fr	INF	31	26		0.158	0.273	0.158	2	19	3			3		2	3				7					
2017	12560	1	vs_lhp	10588	665	Southern U.	7	1777597	Lewis, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777597	Sr	SS	28	11		0.200	0.200	0.400	2	5	1	1		2		2					1					
2017	12560	1	vs_lhp	10588	665	Southern U.	8	1781454	Eusay, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1781454	So	INF	27	14		0.400	0.500	0.500	3	10	4	1		5		1	1	1			1					
2017	12560	1	vs_lhp	10588	665	Southern U.	4	1777598	Harris, Dondrayas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777598	Sr	OF	25	25		0.200	0.273	0.400	2	10	2		1	4		1	1				4					
2017	12560	1	vs_lhp	10588	665	Southern U.	6	1757476	Montesino, Franky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757476	So	INF	24	13		0.000	0.250	0.000	0	12	0			0		1	4			1	3	1				
2017	12560	1	vs_lhp	10588	665	Southern U.	34	1774431	Juge, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774431	So	OF	22	8		0.100	0.308	0.100	2	10	1			1		0	3				7	1			1	
2017	12560	1	vs_lhp	10588	665	Southern U.	58	1889288	Hudson, Hampton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889288	Fr	PH/RF	18	10		0.333	0.333	0.333	0	6	2			2		2					1					
2017	12560	1	vs_lhp	10588	665	Southern U.	50	1866988	Crain, Johnathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866988	Fr	1B	10	8		0.000	0.333	0.000	1	2	0			0		0	1								1	
2017	12560	1	vs_lhp	10588	665	Southern U.	12	1757477	Mitchell, Eian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757477	So	C	7	0		0.333	0.333	0.333	0	3	1			1		1					2					
2017	12560	1	vs_lhp	10588	665	Southern U.	16	1757479	Velez-Cintron, Eduardo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757479	So	INF	7	5		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	24	1888506	Hollins, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888506	Jr	3B	48	47		0.256	0.326	0.462	5	39	10	2		18	2	9	3	1		1	5				1	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	4	1769581	Vaccaro, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769581	Sr	OF	48	45		0.256	0.318	0.308	3	39	10	2		12		4	4		1	1	8				3	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	19	1666034	Peterson, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666034	Jr	SS	48	48		0.264	0.328	0.358	7	53	14	5		19		4	3	3	2		6		1		3	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	13	1666031	Phillips, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666031	Jr	P	48	47		0.333	0.417	0.476	7	42	14	4	1	20		9	6				2	3	2		5	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	6	1543845	Baldinelli, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543845	Sr	2B	47	44		0.345	0.441	0.345	5	29	10			10		2	4	1		3	3		1			
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	1	1769579	Terashima, Taishi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769579	Sr	OF	46	42		0.421	0.633	0.474	5	19	8	1		9		5	8	3			1				2	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	17	1888503	MacCarrick, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888503	Jr	OF	46	44		0.273	0.347	0.432	10	44	12	1		19	2	7	5			3	6	1			1	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	32	1769589	Baker, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769589	Sr	P	44	41		0.222	0.353	0.296	2	27	6	2		8		5	6		1	3	12		1		2	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	11	1769583	LaCongo, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769583	Sr	C	42	39		0.077	0.200	0.115	2	26	2	1		3		1	3	1		5	2	1				
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	9	1769588	Fuller, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769588	So	OF	21	9		0.250	0.250	0.500	1	12	3	1	1	6		2					4					
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	3	1888508	Vincent, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888508	Fr	P	16	13		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	15	1543864	Gresock, Bradley	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1543864	Sr	C	16	5					0	0	0			0		0				1						
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	5	1888500	Riddick, Micah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888500	Jr	OF	14	7		0.333	0.500	0.333	1	6	2			2		0	2				3				1	
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	2	1666029	O'Connor, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666029	Jr	OF	12	4		1.000	1.000	1.000	0	1	1			1		0				1						
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	26	1769586	MacDonald, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1769586	Jr	C	8	5		0.200	0.286	0.200	1	5	1			1		1	1		1		1					
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	7	1666040	Eastman, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1666040	Jr	1B	7	4		0.333	0.333	0.500	2	6	2	1		3		0					3					
2017	12560	1	vs_lhp	10588	596	St. Bonaventure	23	1888505	Strom, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1888505	Fr	OF	1	0					1	0	0			0		0										
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	3	1773510	Shaw, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773510	So	INF	55	55		0.254	0.304	0.423	14	71	18	6		30	2	13	5	1	2		5	1				
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	7	1544979	Donadio, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544979	Sr	OF	55	55		0.362	0.477	0.536	17	69	25	7	1	37	1	10	14	2	1		12		2		3	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	2	1647412	Berardi, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647412	Jr	INF	55	55		0.416	0.471	0.468	14	77	32	2	1	36		15	7	2	1		8	2	1		7	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	6	1647411	Galazin, Jamie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647411	Jr	OF	55	53		0.284	0.314	0.328	12	67	19	3		22		8	3			1	16				2	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	11	1647413	Valente, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647413	Jr	INF	54	53		0.457	0.487	0.600	23	70	32	4		42	2	13	5	2	3	1	5		2		4	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	30	1773521	Gingras, Gui	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773521	Sr	1B	50	40		0.268	0.295	0.463	4	41	11		1	19	2	8	2		1	1	6	1				
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	29	1647418	Brocato, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647418	Jr	OF	50	47		0.317	0.417	0.517	11	60	19	6		31	2	15	9	2	1	2	12	2			1	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	5	1544978	Knightes, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544978	Sr	3B	49	49		0.333	0.404	0.333	9	51	17			17		10	3	3		3	4	1	1			
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	34	1544995	Dixon, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1544995	Sr	C	49	42		0.293	0.359	0.345	5	58	17	3		20		8	6			2	8	4				
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	0	1866283	Antico, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866283	Fr	OF	40	13		0.200	0.429	0.200	2	5	1			1		1	1	1			2					
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	12	1773512	Cunningham, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773512	Sr	C	27	7		0.133	0.235	0.200	2	15	2	1		3		1	2			1	3					
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	39	1866293	Buckley, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866293	Jr	3B	23	1		0.167	0.167	0.333	1	6	1	1		2		1					1	1	1			
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	9	1866286	Boselli III, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866286	Jr	C	23	14		0.217	0.321	0.348	2	23	5			8	1	4	3	1	1		7	1				
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	26	1647417	Venice, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647417	Jr	OF	21	1		0.500	0.500	0.500	1	2	1			1		1										
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	10	1773523	Markey, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773523	So	INF	21	3		0.429	0.556	0.429	1	7	3			3		1	2			1	1				1	
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	4	1866284	Greene, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866284	Fr	C	15	1		0.000	0.250	0.000	1	3	0			0		0	1				1					
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	21	1866289	Gillerman, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866289	Jr	SS	14	4		0.222	0.364	0.222	1	9	2			2		1	2				5					
2017	12560	1	vs_lhp	10588	603	St. John's (NY)	20	1647414	McDermott, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1647414	So	OF	12	2		0.231	0.231	0.308	1	13	3	1		4		1					2					
2017	12560	1	vs_lhp	10588	674	Stanford	21	1644110	Winaker, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644110	Jr	1B	58	58		0.277	0.386	0.369	12	65	18	3		24	1	12	12	2	4	2	15	2			1	
2017	12560	1	vs_lhp	10588	674	Stanford	24	1644100	Brodey, Quinn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644100	Jr	P	58	58		0.265	0.344	0.434	14	83	22	8		36	2	13	9	1		1	14	1				
2017	12560	1	vs_lhp	10588	674	Stanford	4	1753613	Hoerner, Nico	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753613	So	INF	58	58		0.260	0.316	0.356	15	73	19	5	1	26		8	5	1		2	5	1				
2017	12560	1	vs_lhp	10588	674	Stanford	12	1753615	Kinamon, Duke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753615	So	INF	58	58		0.306	0.368	0.500	15	62	19	6		31	2	9	4	2		2	13	2	1		2	
2017	12560	1	vs_lhp	10588	674	Stanford	3	1866187	Bakst, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866187	Fr	INF	55	8		0.324	0.333	0.493	8	71	23	6		35	2	14	2		2		11					
2017	12560	1	vs_lhp	10588	674	Stanford	2	1547541	Klein, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547541	Sr	OF	46	45		0.367	0.407	0.408	4	49	18	2		20		11	2	2	1	3	10				1	
2017	12560	1	vs_lhp	10588	674	Stanford	29	1753620	Wulff, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753620	So	OF	46	44		0.196	0.305	0.451	11	51	10	1		23	4	12	6	2			7	2				
2017	12560	1	vs_lhp	10588	674	Stanford	14	1753619	Wilson, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753619	So	OF	43	2		0.400	0.400	0.600	0	5	2	1		3		0					3					
2017	12560	1	vs_lhp	10588	674	Stanford	10	1866189	Handley, Maverick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866189	Fr	C	39	35		0.273	0.419	0.455	10	33	9	4	1	15		4	9		1	4	9				1	
2017	12560	1	vs_lhp	10588	674	Stanford	1	1644102	Diekroeger, Mikey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644102	Jr	INF	39	39		0.351	0.415	0.432	7	37	13	3		16		5	2	2			9	1				
2017	12560	1	vs_lhp	10588	674	Stanford	7	1644104	Kuet, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644104	Jr	INF	30	18		0.273	0.292	0.318	1	22	6	1		7		6	1		1	1	2					
2017	12560	1	vs_lhp	10588	674	Stanford	25	1866191	Daschbach, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866191	Fr	INF	29	13		0.231	0.286	0.462	2	13	3	3		6		1	1			1	4					
2017	12560	1	vs_lhp	10588	674	Stanford	22	1547527	Dunlap, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1547527	Sr	OF	25	25		0.263	0.300	0.368	5	19	5	2		7		3	1				4					
2017	12560	1	vs_lhp	10588	674	Stanford	6	1866188	Stowers, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866188	Fr	OF	19	8		0.000	0.000	0.000	0	1	0			0		0										
2017	12560	1	vs_lhp	10588	674	Stanford	5	1644099	Branton, Beau	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1644099	Jr	INF	12	0		0.000	0.000	0.000	0	1	0			0		0				1						
2017	12560	1	vs_lhp	10588	674	Stanford	42	1753617	Molfetta, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1753617	So	C	9	0					1	0	0			0		0										
2017	12560	1	vs_lhp	10588	678	Stetson	1	1751670	Koos, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1751670	So	OF	56	56		0.261	0.346	0.304	15	46	12		1	14		4	6				2		1		2	
2017	12560	1	vs_lhp	10588	678	Stetson	38	1862335	Arenas, Jorge	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862335	Fr	SS	56	56		0.278	0.308	0.417	6	36	10		1	15	1	4	2		1	2	5		1		1	
2017	12560	1	vs_lhp	10588	678	Stetson	2	1526365	Lightner, Colton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1526365	Sr	INF	55	55		0.200	0.237	0.343	2	35	7	2		12	1	3	2		1	1	15					
2017	12560	1	vs_lhp	10588	678	Stetson	24	1751682	Spooner, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1751682	So	OF	55	55		0.271	0.321	0.375	9	48	13	2		18	1	11	4		1	1	9	3			1	
2017	12560	1	vs_lhp	10588	678	Stetson	12	1862336	Bogart, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862336	Fr	OF	53	47		0.184	0.238	0.395	4	38	7	2		15	2	5	1	2	1		11					
2017	12560	1	vs_lhp	10588	678	Stetson	22	1751678	Gonzalez, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1751678	So	3B	52	48		0.300	0.333	0.475	5	40	12	2	1	19	1	13	2			1	6		1			
2017	12560	1	vs_lhp	10588	678	Stetson	18	1637570	Hale, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1637570	Jr	C	50	49		0.405	0.488	0.676	9	37	15	2	1	25	2	9	4	2			3					
2017	12560	1	vs_lhp	10588	678	Stetson	3	1862345	Rowdon, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862345	Fr	SS	46	37		0.346	0.346	0.346	6	26	9			9		4				1	5		1		3	
2017	12560	1	vs_lhp	10588	678	Stetson	7	1862342	MacNeil, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862342	Fr	OF	45	34		0.389	0.520	0.500	4	18	7	2		9		1	5	1	1	2	6				1	
2017	12560	1	vs_lhp	10588	678	Stetson	11	1751672	Sidwell, Kirk	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1751672	So	OF	42	33		0.269	0.345	0.462	2	26	7	2		12	1	6	3				8	1	1			
2017	12560	1	vs_lhp	10588	678	Stetson	16	1862350	Torino, Nico	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862350	Jr	INF	25	15		0.200	0.500	0.400	2	5	1	1		2		0	1	2		1	2	1				
2017	12560	1	vs_lhp	10588	678	Stetson	10	1637581	Wilson, Brooks	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1637581	Jr	P	25	17		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_lhp	10588	678	Stetson	23	1637579	Watters, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1637579	Jr	INF	22	3		0.333	0.333	0.333	0	6	2			2		0					4					
2017	12560	1	vs_lhp	10588	678	Stetson	9	1751679	Perkins, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1751679	So	P	20	14		0.000	0.000	0.000	0	1	0			0		0					1					
2017	12560	1	vs_lhp	10588	678	Stetson	44	1862343	Morrow, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862343	Fr	INF	14	5		0.000	0.250	0.000	1	3	0			0		0	1				2					
2017	12560	1	vs_lhp	10588	678	Stetson	28	1862349	Tidwell, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1862349	Fr	INF	12	6		0.200	0.167	0.600	1	5	1		1	3		1			1		1					
2017	12560	1	vs_lhp	10588	683	Stony Brook	7	1530082	Handley, Toby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1530082	Sr	OF	52	51		0.386	0.471	0.772	10	57	22	4	6	44	2	18	9	1	1		4	1			2	
2017	12560	1	vs_lhp	10588	683	Stony Brook	6	1530080	Baker, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1530080	Sr	OF	51	50		0.241	0.339	0.333	5	54	13	3	1	18		10	7	1		1	6		1		4	
2017	12560	1	vs_lhp	10588	683	Stony Brook	14	1638145	Gazzola, Andruw	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638145	Jr	INF	47	45		0.372	0.426	0.488	8	43	16	3	1	21		2	3	1		1	2					
2017	12560	1	vs_lhp	10588	683	Stony Brook	2	1530077	Giles, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1530077	Sr	INF	45	44		0.214	0.450	0.286	12	28	6	2		8		0	12			1	4	2				
2017	12560	1	vs_lhp	10588	683	Stony Brook	32	1757430	Resk, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757430	So	INF	45	40		0.342	0.413	0.868	9	38	13	2		33	6	14	6		2	1	9					
2017	12560	1	vs_lhp	10588	683	Stony Brook	11	1866154	Wilson, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866154	Fr	INF	44	40		0.207	0.324	0.276	6	29	6		1	8		0	3	2		1	11	1			1	
2017	12560	1	vs_lhp	10588	683	Stony Brook	18	1757427	Janofsky, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757427	So	INF	42	37		0.382	0.368	0.471	6	34	13	1	1	16		6	1		3	1	4	1			2	
2017	12560	1	vs_lhp	10588	683	Stony Brook	24	1638134	Honeyman, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1638134	Jr	INF	40	40		0.214	0.320	0.262	4	42	9	2		11		8	6	1	1	4	4	1	1			
2017	12560	1	vs_lhp	10588	683	Stony Brook	4	1866147	Grande, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866147	Fr	INF	35	27		0.219	0.306	0.250	6	32	7	1		8		1	3	1		1	11					
2017	12560	1	vs_lhp	10588	683	Stony Brook	5	1757422	Real, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757422	Sr	C	35	33		0.143	0.294	0.250	3	28	4	3		7		4	6				7					
2017	12560	1	vs_lhp	10588	683	Stony Brook	3	1866148	Hamilton, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866148	Fr	OF	29	16		0.222	0.300	0.333	1	9	2	1		3		2	1				5				1	
2017	12560	1	vs_lhp	10588	683	Stony Brook	29	1757429	Buckhout, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757429	So	C	26	19		0.214	0.267	0.214	2	14	3			3		1	1			1	4	1				
2017	12560	1	vs_lhp	10588	683	Stony Brook	54	1866145	Clarke, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1866145	Sr	INF	25	13		0.160	0.276	0.280	1	25	4	3		7		0	3	1			10	2				
2017	12560	1	vs_lhp	10588	683	Stony Brook	28	1757428	McEvoy, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1757428	So	INF	18	9		0.231	0.286	0.462	2	13	3			6	1	1	1			1	3	1				
