year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	1	669	Missouri St.	24	1321118	Cheray, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1321118	Sr	INF	6	6	 	1.000	1.000	1.750	4	3	4	 	 	""	1	4	5	 	 	 	 	 	1	 	 
2015	12080	1	669	Missouri St.	25	1544062	Fultz, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1544062	Jr	C	6	5	 	0.333	0.333	0.333	3	0	1	 	 	""	 	2	 	 	 	 	 	 	 	 	 
2015	12080	1	669	Missouri St.	23	1424617	Dezort, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1424617	Jr	OF	5	2	 	0.167	0.286	0.167	6	1	1	 	 	""	 	0	1	 	 	 	2	 	 	 	 
2015	12080	1	669	Missouri St.	11	1654024	Reed, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1654024	Fr	OF	3	1	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	439	Monmouth	35	1434873	Holland, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434873	Jr	OF	4	0	 	0.500	0.500	0.500	2	0	1	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	439	Monmouth	40	1311947	Moreno, Dave	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311947	Sr	INF	4	4	 	0.500	0.667	0.500	2	0	1	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	26	1311969	Wilgus, Steve	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311969	Sr	OF	4	4	 	0.200	0.333	0.200	5	0	1	 	 	""	 	0	1	 	 	 	1	 	 	 	 
2015	12080	1	439	Monmouth	19	1311970	Yunginger, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311970	Sr	P	4	3	 	1.000	1.000	1.000	1	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	2	1434864	Alessandrine, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434864	Jr	INF	4	4	 	0.250	0.400	0.500	4	1	1	1	 	""	 	0	1	 	 	 	 	1	 	 	 
2015	12080	1	439	Monmouth	22	1532946	Gaetano, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532946	So	OF	4	4	 	0.000	0.500	0.000	1	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	37	1532947	Hughes, Shaine	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532947	So	INF	4	4	 	0.200	0.333	0.200	5	0	1	 	 	""	 	0	 	1	 	 	3	 	 	 	 
2015	12080	1	439	Monmouth	18	1532948	Lamberton, Grant	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1532948	So	INF	4	4	 	0.250	0.250	0.250	4	0	1	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	439	Monmouth	25	1434869	Shea, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434869	Jr	OF	3	3	 	0.000	0.400	0.000	3	0	0	 	 	""	 	0	 	2	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	5	1434870	Jacobson, Cary	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434870	Jr	C	3	1	 	0.333	0.333	0.333	3	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	9	1311949	Perry, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311949	Sr	C	3	3	 	0.500	0.500	1.000	2	0	1	1	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	439	Monmouth	12	1648380	Papcun, Pete	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1648380	Fr	INF	2	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	439	Monmouth	20	1434867	White, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434867	Jr	C	1	1	 	0.333	0.250	0.333	3	0	1	 	 	""	 	1	 	 	1	 	2	 	 	 	 
2015	12080	1	444	Morehead St.	20	1547079	Newell, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547079	Sr	OF	9	9	 	0.714	0.778	1.429	7	2	5	 	1	""	1	6	2	 	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	17	1315081	Sweeney, Kane	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1315081	Sr	INF	9	9	 	0.300	0.364	0.600	10	2	3	 	 	""	1	2	1	 	 	 	4	 	 	 	 
2015	12080	1	444	Morehead St.	3	1431617	Rawe, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431617	Sr	OF	9	9	 	0.000	0.000	0.000	10	2	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	27	1547085	Spencer, Robby	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547085	Sr	INF	9	9	 	0.167	0.444	0.167	6	3	1	 	 	""	 	1	3	 	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	10	1643263	Stephens, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643263	So	INF	8	8	 	0.143	0.333	0.286	7	1	1	1	 	""	 	2	2	 	 	 	2	1	 	 	 
2015	12080	1	444	Morehead St.	22	1547080	Kent, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547080	So	OF	8	8	 	0.125	0.417	0.125	8	2	1	 	 	""	 	0	3	1	 	 	2	 	1	 	 
2015	12080	1	444	Morehead St.	7	1431618	Robinson, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431618	Sr	C	7	7	 	0.400	0.571	0.600	5	1	2	1	 	""	 	0	1	1	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	19	1643265	Warden, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643265	Fr	P	7	6	 	0.143	0.222	0.286	7	0	1	1	 	""	 	1	 	1	1	 	 	 	1	 	 
2015	12080	1	444	Morehead St.	18	1643264	Niemann, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643264	Fr	C	6	4	 	0.000	0.250	0.000	6	0	0	 	 	""	 	0	2	 	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	25	1547083	Wright, Jimmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1547083	So	C	4	4	 	0.500	0.500	1.500	2	1	1	 	1	""	 	1	 	 	 	 	1	 	 	 	 
2015	12080	1	444	Morehead St.	4	1643261	Crain, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1643261	Fr	OF	4	3	 	0.200	0.200	0.400	5	0	1	1	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	2	1551707	Britton, Kory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551707	Sr	SS	6	6	 	0.250	0.250	0.250	4	0	1	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	3	1311118	Clow, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311118	Sr	C	6	6	 	0.333	0.500	0.333	3	1	1	 	 	""	 	2	 	1	 	 	 	 	2	 	 
2015	12080	1	450	Mt. St. Mary's	34	1311119	Owens, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311119	Sr	OF	6	6	 	0.000	0.250	0.000	3	1	0	 	 	""	 	0	1	 	 	 	1	 	1	 	 
2015	12080	1	450	Mt. St. Mary's	26	1440406	Hostetter, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440406	Jr	OF	6	5	 	0.500	0.667	0.500	2	0	1	 	 	""	 	1	1	 	 	 	1	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	25	1551708	Call, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551708	So	3B	6	6	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	3	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	11	1666178	Knight, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1666178	N/A	LF	6	6	 	0.000	0.200	0.000	4	1	0	 	 	""	 	0	1	 	 	 	1	 	1	 	 
2015	12080	1	450	Mt. St. Mary's	6	1666179	Dabagian, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1666179	N/A	SS	6	6	 	0.000	0.000	0.000	4	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	1	1440409	Quealy, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1440409	Jr	OF	5	5	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	28	1551716	Post, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1551716	So	C	4	3	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	1	1	 	 	 	 
2015	12080	1	450	Mt. St. Mary's	4	1666386	Sgrignoli, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1666386	N/A	PH	3	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	1	1642043	Moore, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642043	Jr	INF	12	12	 	0.429	0.429	0.571	7	1	3	1	 	""	 	0	 	 	 	 	3	 	 	 	 
2015	12080	1	454	Murray St.	7	1310200	Matthews, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310200	Jr	OF	12	12	 	0.167	0.167	0.500	6	1	1	 	1	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	454	Murray St.	10	1538288	Lawrence, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538288	So	C	12	12	 	0.500	0.500	0.500	6	0	3	 	 	""	 	2	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	34	1538299	Yoder, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538299	Sr	OF	12	12	 	0.125	0.125	0.125	8	0	1	 	 	""	 	0	 	 	 	1	3	 	 	 	 
2015	12080	1	454	Murray St.	21	1538301	McGowan, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538301	Sr	INF	12	12	 	0.000	0.000	0.000	4	1	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	24	1210512	Downey, Brock	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1210512	Sr	OF	11	9	 	0.000	0.000	0.000	3	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	29	1642046	Thompson, Reed	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642046	Jr	OF	11	7	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	14	1538290	Bayus, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538290	Sr	INF	11	11	 	0.000	0.167	0.000	5	0	0	 	 	""	 	0	 	1	 	1	5	 	 	 	 
2015	12080	1	454	Murray St.	33	1642042	Moore, Kipp	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642042	Fr	INF	9	6	 	0.000	0.500	0.000	2	0	0	 	 	""	 	0	2	 	 	 	1	 	 	 	 
2015	12080	1	454	Murray St.	22	1419705	Johnson, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419705	So	INF	9	5	 	0.250	0.500	0.250	4	0	1	 	 	""	 	0	2	 	 	 	1	 	 	 	 
2015	12080	1	454	Murray St.	25	1419706	West, Dalton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1419706	Jr	C	9	6	 	0.286	0.286	1.143	7	2	2	 	 	""	2	2	 	 	 	 	1	1	 	 	 
2015	12080	1	454	Murray St.	5	1431391	Harris, Pokey	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1431391	Jr	OF	8	1	 	1.000	1.000	1.000	1	0	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	3	1310199	Linton, Rick	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310199	Sr	C	6	3	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	454	Murray St.	15	1538291	Kelly, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1538291	So	INF	5	1	 	0.000	0.250	0.000	3	0	0	 	 	""	 	0	1	 	 	 	1	 	 	 	 
2015	12080	1	454	Murray St.	8	1642039	Fuller, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1642039	Jr	INF	4	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	488	N.C. A&T	12	1650078	Ordonez, Adan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650078	Fr	INF	7	7	 	0.222	0.222	0.222	9	0	2	 	 	""	 	0	 	 	 	1	3	1	 	 	 
2015	12080	1	488	N.C. A&T	4	1546793	Ravare, Timothy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546793	So	SS	7	7	 	0.231	0.231	0.231	13	1	3	 	 	""	 	0	 	 	 	1	4	 	 	 	 
2015	12080	1	488	N.C. A&T	2	1546791	Mitchell, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546791	Sr	2B	7	7	 	0.200	0.200	0.500	10	1	2	 	 	""	1	1	 	 	 	 	4	 	 	 	 
2015	12080	1	488	N.C. A&T	7	1546795	Salcedo, Lester	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546795	Sr	C	7	7	 	0.200	0.333	0.200	10	0	2	 	 	""	 	0	2	 	 	 	2	1	 	 	 
2015	12080	1	488	N.C. A&T	10	1418054	Carmony, Micah	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1418054	Sr	OF	7	7	 	0.000	0.308	0.000	9	0	0	 	 	""	 	0	2	2	 	1	5	 	1	 	 
2015	12080	1	488	N.C. A&T	18	1311175	Wilkerson, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311175	Sr	OF	6	6	 	0.200	0.200	0.200	5	0	1	 	 	""	 	1	 	 	 	 	2	1	 	 	 
2015	12080	1	488	N.C. A&T	13	1650079	Rivera, Milton	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650079	Fr	INF	6	6	 	0.400	0.400	0.500	10	0	4	1	 	""	 	0	 	 	 	 	4	 	 	1	 
2015	12080	1	488	N.C. A&T	8	1650075	Hunt, Perry	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650075	Fr	INF	6	6	 	0.000	0.143	0.000	6	0	0	 	 	""	 	0	1	 	 	 	2	 	 	 	 
2015	12080	1	488	N.C. A&T	16	1311176	McMillan, Bo	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311176	Sr	OF	5	5	 	0.143	0.143	0.143	7	0	1	 	 	""	 	0	 	 	 	 	5	 	 	 	 
2015	12080	1	488	N.C. A&T	1	1650072	Sowell, Myles	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650072	Fr	OF	4	2	 	0.200	0.200	0.200	5	0	1	 	 	""	 	0	 	 	 	 	 	1	 	 	 
2015	12080	1	488	N.C. A&T	27	1650098	Jensen, Lance	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650098	Jr	INF	3	2	 	0.000	0.000	0.000	2	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	488	N.C. A&T	3	1546792	Clary, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1546792	So	3B	3	1	 	0.500	0.500	0.500	2	0	1	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	488	N.C. A&T	6	1650074	Montero, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1650074	Fr	OF	2	1	 	0.667	0.667	1.000	3	0	2	1	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	489	N.C. Central	35	1661107	Thompson, Ronald	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661107	Sr	OF	9	9	 	0.091	0.286	0.091	11	0	1	 	 	""	 	2	3	 	 	 	3	 	1	1	 
2015	12080	1	489	N.C. Central	6	1661106	Marrow, Troy	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661106	Sr	INF	9	9	 	0.273	0.333	0.273	11	1	3	 	 	""	 	1	1	 	 	 	 	 	 	 	 
2015	12080	1	489	N.C. Central	5	1428672	Kimber, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428672	Sr	P	9	9	 	0.333	0.556	0.333	6	2	2	 	 	""	 	0	3	 	 	 	1	 	1	 	 
2015	12080	1	489	N.C. Central	4	1428686	Dey, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428686	Jr	C	9	7	 	0.333	0.556	0.500	6	0	2	1	 	""	 	0	2	1	 	 	1	 	 	 	 
2015	12080	1	489	N.C. Central	34	1543044	Ortiz, Carlos	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543044	So	OF	9	9	 	0.000	0.250	0.000	6	0	0	 	 	""	 	0	1	1	 	2	5	 	 	 	 
2015	12080	1	489	N.C. Central	36	1661104	Theissen, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661104	Jr	INF	9	9	 	0.273	0.273	0.364	11	2	3	1	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	489	N.C. Central	26	1428677	Triplett, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428677	Jr	INF	8	6	 	0.125	0.125	0.250	8	0	1	1	 	""	 	0	 	 	 	1	4	 	 	 	 
2015	12080	1	489	N.C. Central	15	1311516	Williamson, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1311516	Sr	INF	8	5	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	489	N.C. Central	11	1543039	Kehagias, Jared	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543039	So	INF	7	6	 	0.500	0.500	0.500	2	0	1	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	489	N.C. Central	1	1428683	Harris, Jacobi	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428683	Jr	OF	5	2	 	0.000	0.333	0.000	2	1	0	 	 	""	 	0	 	1	 	1	 	 	 	 	 
2015	12080	1	489	N.C. Central	17	1543040	Kovalcik, Conrad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543040	So	C	5	5	 	0.000	0.000	0.000	4	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	489	N.C. Central	31	1428680	Cooper, Nelson	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428680	Jr	INF	5	0	 	0.000	0.333	0.000	2	0	0	 	 	""	 	0	1	 	 	 	1	1	 	 	 
2015	12080	1	489	N.C. Central	8	1543043	Cagle, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1543043	So	INF	4	4	 	0.000	0.000	0.000	4	1	0	 	 	""	 	0	 	 	 	1	2	 	 	 	 
2015	12080	1	489	N.C. Central	10	1661093	McCrary, Mitchell	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1661093	Fr	OF	3	2	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	489	N.C. Central	7	1428681	Wood, Kory	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1428681	Jr	OF	1	0	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	471	NJIT	5	1300334	Rampone, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300334	Sr	INF	6	6	 	0.000	0.000	0.000	7	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	471	NJIT	15	1300338	Charlton, Ed	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300338	Sr	OF	6	6	 	0.222	0.222	0.222	9	0	2	 	 	""	 	0	 	 	 	 	1	1	 	 	 
2015	12080	1	471	NJIT	25	1300342	Halibej, Stephan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1300342	Sr	C	6	6	 	0.167	0.167	0.333	6	1	1	1	 	""	 	0	 	 	 	 	1	 	 	 	 
2015	12080	1	471	NJIT	2	1526047	Uttendorfer, Jesse	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526047	Fr	OF	6	6	 	0.375	0.375	0.375	8	0	3	 	 	""	 	0	 	 	 	 	2	 	1	 	 
2015	12080	1	471	NJIT	20	1638007	Malatesta, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638007	Fr	INF	6	6	 	0.333	0.500	0.667	6	0	2	 	1	""	 	0	2	 	 	1	3	 	 	1	 
2015	12080	1	471	NJIT	3	1526042	Kramer, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526042	So	C	6	5	 	0.333	0.600	0.333	3	0	1	 	 	""	 	0	1	1	 	 	 	 	1	 	 
2015	12080	1	471	NJIT	1	1526044	MacMillan, Rex	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526044	So	INF	6	5	 	0.500	0.500	0.500	6	1	3	 	 	""	 	2	 	 	 	 	1	 	 	 	 
2015	12080	1	471	NJIT	7	1526041	Haberstroh, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1526041	So	2B	6	6	 	0.600	0.600	0.800	5	1	3	1	 	""	 	0	 	 	 	1	 	1	 	 	 
2015	12080	1	471	NJIT	4	1638001	Pietronico, Evan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638001	Fr	OF	5	4	 	0.000	0.000	0.000	1	0	0	 	 	""	 	0	 	 	 	 	 	 	 	 	 
2015	12080	1	471	NJIT	10	1638002	McKinnon, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1638002	Fr	OF	4	2	 	0.000	0.000	0.000	5	0	0	 	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	726	Navy	7	1528960	Blue, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528960	So	INF	10	10	 	0.500	0.818	0.500	4	4	2	 	 	""	 	2	7	 	 	 	 	 	 	 	 
2015	12080	1	726	Navy	31	1641058	Trent, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641058	Jr	INF	10	10	 	0.167	0.167	0.250	12	5	2	1	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	726	Navy	6	1310395	Borosak, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310395	Sr	INF	10	10	 	0.200	0.333	0.200	10	0	2	 	 	""	 	1	2	 	 	 	4	 	1	 	 
2015	12080	1	726	Navy	38	1528973	Chinnery, Adrian	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528973	So	C	10	10	 	0.600	0.714	1.000	10	5	6	2	1	""	 	4	4	 	 	 	1	 	 	 	 
2015	12080	1	726	Navy	13	1434031	Deneen, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434031	Jr	OF	10	10	 	0.091	0.286	0.091	11	2	1	 	 	""	 	0	1	2	 	 	3	 	1	 	 
2015	12080	1	726	Navy	2	1434030	Currie, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434030	Jr	OF	10	10	 	0.273	0.333	0.545	11	1	3	1	1	""	 	4	1	 	 	 	3	 	1	 	 
2015	12080	1	726	Navy	24	1641054	McGrath, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641054	Fr	INF	9	8	 	0.125	0.125	0.125	8	2	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	726	Navy	33	1310401	Keller, Jack	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1310401	Sr	C	7	5	 	0.500	0.556	0.500	8	1	4	 	 	""	 	4	1	 	 	 	 	 	 	 	 
2015	12080	1	726	Navy	37	1641060	Lowe, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641060	Fr	INF	5	3	 	0.400	0.400	0.600	5	1	2	1	 	""	 	0	 	 	 	 	2	 	 	 	 
2015	12080	1	726	Navy	5	1434034	Hayes, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1434034	Jr	INF	5	3	 	0.000	0.000	0.000	6	0	0	 	 	""	 	0	 	 	 	 	2	1	 	 	 
2015	12080	1	726	Navy	14	1528962	Saile, Leland	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1528962	So	OF	4	4	 	0.500	0.500	0.500	2	1	1	 	 	""	 	1	 	 	 	 	 	 	 	 	 
2015	12080	1	726	Navy	32	1641059	Kamhoot, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641059	Fr	OF	4	3	 	0.750	0.800	1.250	4	1	3	2	 	""	 	0	1	 	 	 	 	 	 	 	 
2015	12080	1	726	Navy	30	1641057	Spalding, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641057	Fr	INF	3	1	 	0.000	0.000	0.000	1	0	0	 	 	""	 	1	 	 	1	 	1	 	 	 	 
2015	12080	1	726	Navy	19	1641051	Knowles, Logan	http://stats.ncaa.org/player?game_sport_year_ctl_id=12080&stats_player_seq=1641051	Fr	P	3	0	 	""	1.000	""	0	0	0	 	 	""	 	0	 	1	 	 	 	 	 	 	 
